id,country,capacity_mw,commissioning_year,latitude,longitude,generation_gwh,capacity_factor,fuel1,fuel2,fuel3,fuel4
BRA0002873,Brazil,811.45,1993,-20.668639,-51.299981,1290240.0,0.181511702795,Hydro
BRA0002873,Brazil,811.45,1993,-20.668639,-51.299981,1271424.0,0.178864657129,Hydro
BRA0002873,Brazil,811.45,1993,-20.668639,-51.299981,2765817.6,0.389096805397,Hydro
BRA0030691,Brazil,29.7,2014,-3.066556,-39.702588,0.0,0.0,Wind
BRA0030691,Brazil,29.7,2014,-3.066556,-39.702588,0.0,0.0,Wind
BRA0030691,Brazil,29.7,2014,-3.066556,-39.702588,97003.2,0.372842581062,Wind
BRA0028530,Brazil,13.12,2002,-7.23244,-39.477965,0.0,0.0,Oil
BRA0028530,Brazil,13.12,2002,-7.23244,-39.477965,0.0,0.0,Oil
BRA0028530,Brazil,13.12,2002,-7.23244,-39.477965,285.6,0.00248496491814,Oil
BRA0027872,Brazil,44.4,2005,-23.068442,-49.838067,246792.0,0.634518079724,Hydro
BRA0027872,Brazil,44.4,2005,-23.068442,-49.838067,198408.0,0.51011970875,Hydro
BRA0027872,Brazil,44.4,2005,-23.068442,-49.838067,261038.4,0.671146488955,Hydro
BRA0030373,Brazil,14.7,2014,-3.52831,-38.89846,0.0,0.0,Wind
BRA0030373,Brazil,14.7,2014,-3.52831,-38.89846,0.0,0.0,Wind
BRA0030373,Brazil,14.7,2014,-3.52831,-38.89846,68964.0,0.535551206784,Wind
BRA0030945,Brazil,30.0,2015,-10.569562,-40.628583,0.0,0.0,Wind
BRA0030945,Brazil,30.0,2015,-10.569562,-40.628583,0.0,0.0,Wind
BRA0027975,Brazil,385.819,2004,-20.74101,-51.654146,2045630.16,0.605256414685,Gas
BRA0027975,Brazil,385.819,2004,-20.74101,-51.654146,2547182.4,0.753654554533,Gas
BRA0027975,Brazil,385.819,2004,-20.74101,-51.654146,1152883.2,0.341112467849,Gas
BRA0031750,Brazil,24.0,2016,-4.998922,-36.954731,0.0,0.0,Wind
BRA0031750,Brazil,24.0,2016,-4.998922,-36.954731,0.0,0.0,Wind
BRA0000657,Brazil,619.0,1977,-22.657953,-51.359778,3407376.0,0.628384269812,Hydro
BRA0000657,Brazil,619.0,1977,-22.657953,-51.359778,3802848.0,0.701316750393,Hydro
BRA0000657,Brazil,619.0,1977,-22.657953,-51.359778,4107784.8,0.757552835993,Hydro
BRA0030662,Brazil,25.388,2013,-3.221667,-39.29,0.0,0.0,Wind
BRA0030662,Brazil,25.388,2013,-3.221667,-39.29,0.0,0.0,Wind
BRA0000718,Brazil,130.845,2008,-29.008333,-51.379167,752640.0,0.656638069618,Hydro
BRA0000718,Brazil,130.845,2008,-29.008333,-51.379167,737688.0,0.643593250824,Hydro
BRA0000718,Brazil,130.845,2008,-29.008333,-51.379167,578692.8,0.504878458618,Hydro
BRA0031616,Brazil,22.55,2014,-2.47851,-54.72109,0.0,0.0,Oil
BRA0031616,Brazil,22.55,2014,-2.47851,-54.72109,0.0,0.0,Oil
BRA0031616,Brazil,22.55,2014,-2.47851,-54.72109,924.0,0.00467758102239,Oil
BRA0001276,Brazil,87.048,2002,-21.685454,-43.447479,629121.36,0.825033393637,Gas
BRA0001276,Brazil,87.048,2002,-21.685454,-43.447479,572762.4,0.751123927218,Gas
BRA0001276,Brazil,87.048,2002,-21.685454,-43.447479,253360.8,0.332258819886,Gas
BRA0030666,Brazil,250.994,1971,-30.129343,-51.297535,0.0,0.0,Biomass
BRA0030666,Brazil,250.994,1971,-30.129343,-51.297535,0.0,0.0,Biomass
BRA0030666,Brazil,250.994,1971,-30.129343,-51.297535,82538.4,0.0375395100314,Biomass
BRA0002001,Brazil,226.0,1973,-27.55,-52.733333,927696.0,0.468590132137,Hydro
BRA0002001,Brazil,226.0,1973,-27.55,-52.733333,1081920.0,0.546490483695,Hydro
BRA0002001,Brazil,226.0,1973,-27.55,-52.733333,1333113.6,0.673371317735,Hydro
BRA0030043,Brazil,105.0,2013,-17.691843,-51.615535,0.0,0.0,Biomass
BRA0030043,Brazil,105.0,2013,-17.691843,-51.615535,0.0,0.0,Biomass
BRA0030043,Brazil,105.0,2013,-17.691843,-51.615535,817252.8,0.888511415525,Biomass
BRA0028534,Brazil,14.76,2002,-7.209424,-39.306113,0.0,0.0,Oil
BRA0028534,Brazil,14.76,2002,-7.209424,-39.306113,0.0,0.0,Oil
BRA0028534,Brazil,14.76,2002,-7.209424,-39.306113,268.8,0.00207892489884,Oil
BRA0028360,Brazil,120.168,2006,-25.708611,-51.998056,749448.0,0.711948477611,Hydro
BRA0028360,Brazil,120.168,2006,-25.708611,-51.998056,788256.0,0.748814673156,Hydro
BRA0028360,Brazil,120.168,2006,-25.708611,-51.998056,768381.6,0.729934712407,Hydro
BRA0000923,Brazil,108.8,1960,-21.603056,-46.949167,211512.0,0.22192284448,Hydro
BRA0000923,Brazil,108.8,1960,-21.603056,-46.949167,255192.0,0.267752820306,Hydro
BRA0000923,Brazil,108.8,1960,-21.603056,-46.949167,358646.4,0.376299355359,Hydro
