Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1018592,Anibal Santos,Natural Gas,,CCGT,,141,,Electrica de Guayaquil,,,247,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018602,El Decanso,Diesel,,Diesel Engine,,19,,Elecaustro,,,67.5,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018605,Generoca,Diesel,,Diesel Engine,,38.12,,Generoca,,,121.41,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018610,JARAMIJÓ,Diesel,,Diesel Engine,,140,,Termoesmeraldas,,,457.82,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018611,Jivino,Diesel,,Diesel Engine,,45.2,,Termopichincha,,,180,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018612,Machala,Natural Gas,,OCGT,,276.8,,Termo Gas Machala,,,1220,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018613,Manta,Diesel,,Diesel Engine,,20.4,,Termoesmeraldas,,,94.53,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018620,Quevedo,Diesel,,Diesel Engine,,102,,Termopichincha,,,474.3,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018622,Sacha,Diesel,,Diesel Engine,,20.4,,Termopichincha,,,74.23,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018628,Sopladora,Hydro,,,,320,2011,,,,"2,700",2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018629,Termoguayas,Diesel,,Diesel Engine,,150,,Termoguayas,,,546.4,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018630,Toachi Pilatón,Hydro,,,,228,2012,,,,"1,120",2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018631,Victoria II,Naphtha,,OCGT,,115,2000,CELEC EP,,,60.2,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1018632,Villonaco,Wind,,Onshore Wind,,17,2013,CELEC EP,,,59,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,,,,,,,,Ecuador,,
1022988,Guangopolo II,Diesel,,Diesel Engine,"6 engines of 8.73 MW, (MAN 18V32 /40)",50,2014,,,,,,,,,,,,,,,Ministerio de Electricidad y Energia Renovable,http://www.energia.gob.ec/guangopolo/,,,,,,,,,,,,Ecuador,,
1022991,Topo,Hydro,,,,30,2015,ECUAGESA,,,,,,,,,,,,,,Ministerio de Electricidad y Energia Renovable,http://www.energia.gob.ec/coordinacion-de-actividades-previas-para-el-ingreso-de-la-central-hidroelectrica-topo-de-30-mw/,,,,,,,,,,,,Ecuador,,
1018596,Central Dr. Enrique García,Natural Gas,,OCGT,,102,2004,Electroguayas,,Guayaquil,142.9,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,https://www.celec.gob.ec/electroguayas/index.php/generacion/central-enrique-garcia,,,,,,,,,,Ecuador,,
1018597,Central Santa Elena,Diesel,,Diesel Engine,,130,2011-2012,Electroguayas,,Santa Elena,486,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,https://www.celec.gob.ec/electroguayas/index.php/generacion/central-santa-elena,,,,,,,,,,Ecuador,,
1018589,Agoyán,Hydro,,,2,156,,CELEC EP,,,908.4,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.7390,,,,,,,Ecuador,,
1018600,CUMBAYÁ,Hydro,,,,40,,E.E. Quito,,,181.09,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.5240,,,,,,,Ecuador,,
1018601,Duale Peripa,Hydro,,,,213,1999,CELEC EP,,,"1,050",2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.5630,,,,,,,Ecuador,,
1018609,Hidrobanico,Hydro,,,,37.5,,Hidrobanico,,,325,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.9770,,,,,,,Ecuador,,
1018614,Mazar,Hydro,,,2,163,2009,CELEC EP,,,908.4,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.61,,,,,,,Ecuador,,
1018616,NAYÓN,Hydro,,,,29.7,,E.E. Quito,,,151.14,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.5890,,,,,,,Ecuador,,
1018617,OCAÑA,Hydro,,,,26,,Elecaustro,,,203,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.89,,,,,,,Ecuador,,
1018619,Pucará,Hydro,,,,73,,CELEC EP,,,149.4,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.2340,,,,,,,Ecuador,,
1018621,Recuperadora,Hydro,,,,14.5,,Emaap-Q,,,102.6,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.8190,,,,,,,Ecuador,,
1018623,San Fransisco,Hydro,,,2,216,2007,CELEC EP,,,914,2013,,,,,,,,,,Agencia de Regulacion y Control de Electricidad,http://www.regulacionelectrica.gob.ec/wp-content/uploads/downloads/2015/12/vol1-Resumen-Ejecutivo-PME-2013-2022.pdf,,,,,0.4530,,,,,,,Ecuador,,
