Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1008056,PSORFEUS GEN,Hydro,,Pumped Storage,,160,,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,
1008043,EVN PLOVDIV,Coal,,,,105,,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,
1008044,LUKOIL NEFTO,Coal,,,,257,,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,
1008047,SVILOZA,Coal,,,,120,,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,
1008053,KOZLODUY,Nuclear,,,,2000,,,,,,,,,,,,,,43.7438,23.77233,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008054,PSBELMEKEN,Hydro,,Pumped Storage,,375,,,,,,,,,,,,,,42.199561,23.858585,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008055,PSCHAIRA GEN,Hydro,,Pumped Storage,,864,,,,,,,,,,,,,,42.160298,23.861188,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008059,TOPLO RUSE,Coal,,,,110,,,,,,,,,,,,,,42.25687,26.13602,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008046,RUSE,Coal,,,,180,,,,,,,,,,,,,,43.866241,26.009316,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008048,IVAILOVGRAD,Hydro,,Dam with Reservoir,,114,,,,,,,,,,,,,,41.583862,26.107533,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008049,KARDZHALI,Hydro,,Dam with Reservoir,,110,,,,,,,,,,,,,,41.633409,25.338059,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008050,MOMINA KLISU,Hydro,,Dam with Reservoir,,120,,,,,,,,,,,,,,42.232024,23.949392,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008051,PESHTERA,Hydro,,Dam with Reservoir,,135,,,,,,,,,,,,,,42.013194,24.257405,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008052,SESTRIMO,Hydro,,Dam with Reservoir,,240,,,,,,,,,,,,,,42.208314,23.915829,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008062,SVETI NIKOLA,Wind,,Onshore Wind,,156,,,,,,,,,,,,,,43.422902,28.376047,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Bulgaria,,WRI
1008041,Brikel power station,Coal,,,,240,1961,Brikel EAD,,,,2018.0,,,,,,,,42.155150,25.907211, / GCPT_Plant_Units_Link: L100142=>G101051;G101052;G101053;G101054;G101055;G101056 / ,GCPT,https://endcoal.org/global-coal-plant-tracker/,,,,,,,,,,,,Bulgaria,,WRI
1008057,Bobov Dol power station,Coal,,,,630,1974,Energia MK,,,,2018.0,,,,,,,,42.285508,23.034163, / GCPT_Plant_Units_Link: L100137=>G100971;G100972;G100973 / ,GCPT,https://endcoal.org/global-coal-plant-tracker/,,,,,,,,,,,,Bulgaria,,GCPT
1008058,Maritsa 3 power station,Coal,,,,120,1971,TEC Maritsa 3 AD,,,,2018.0,,,,,,,,42.051942,25.62315, / No Units,GCPT,https://endcoal.org/global-coal-plant-tracker/,,,,,,,,,,,,Bulgaria,,GCPT
1008060,Maritsa Itzok-2 power station,Coal,,,,1602,1979,TEC Maritsa Iztok 2 EAD,,,,2018.0,,,,,,,,42.254053000000006,26.134007, / GCPT_Plant_Units_Link: L100143=>G106669;G106670;G106671;G106672;G106673;G106674;G106675;G106676 / ,GCPT,https://endcoal.org/global-coal-plant-tracker/,,,,,,,,,,,,Bulgaria,,GCPT
1008061,Maritsa Itzok-3 power station,Coal,,,,908,1980,Contour Global Maritsa Iztok 3 AD,,,,2018.0,,,,,,,,42.14502,26.00253, / GCPT_Plant_Units_Link: L100144=>G106677;G106678;G106679;G106680 / ,GCPT,https://endcoal.org/global-coal-plant-tracker/,,,,,,,,,,,,Bulgaria,,GCPT
1008042,Deven power station,Coal,,,,174,2009,Deven AD,,,,2018.0,,,,,,,,43.196359,27.632675199999998, / No Units,GCPT,https://endcoal.org/global-coal-plant-tracker/,,,,,,,,,,,,Bulgaria,,GCPT
