Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1008688,Shuiba North,Natural Gas,,CCGT,"3 x 220, 1 x 215.5",875,2009-2010,,,,,,,Once Through,Persian Gulf,,,,,29.0359,48.1536,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008687,Shuiba SPSS,Natural Gas,,Sub-critical Thermal,6 x 120,720,1970-1974,,,,,,,Once Through,Persian Gulf,,,,,29.0359,48.1536,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008689,Doha East,Natural Gas,,Sub-critical Thermal,7 x 150,1050,1977-1979,,,,,,,Once Through,Persian Gulf,,,,,29.36822,47.79628,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008689,Doha East,Natural Gas,,OCGT,6 x 18,108,1971,,,,,,,Once Through,Persian Gulf,,,,,29.36822,47.79628,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008690,Doha West,Natural Gas,,OCGT,5 x 28.2,143,2008,,,,,,,Once Through,Persian Gulf,,,,,29.36783308,47.78647184,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008692,Sabiya,Oil,,Sub-critical Thermal,8 x 300,2400,1998-200,,,,,,,Once Through,Persian Gulf,,,,,29.567,48.171,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008692,Sabiya SBPS,Natural Gas,,OCGT,6 x 41.7,250,2009,,,,,,,Once Through,Persian Gulf,,,,,29.567,48.171,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008692,Sabiya SBS,Natural Gas,,OCGT,4 x 62.5,250,2007,,,,,,,Once Through,Persian Gulf,,,,,29.567,48.171,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008692,Sabiya OCGT,Natural Gas,,OCGT,6 x 220,1320,2011,,,,,,,Once Through,Persian Gulf,,,,,29.567,48.171,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008692,Sabiya GT,Natural Gas,,OCGT,2x 250,500,2015,,,,,,,Once Through,Persian Gulf,,,,,29.567,48.171,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008692,Sabiya OCGT II,Natural Gas,,OCGT,3x215.5,646.5,2012,,,,,,,Once Through,Persian Gulf,,,,,29.567,48.171,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008690,Doha West,Natural Gas,,Sub-critical Thermal,8 x 300,2400,1983-1984,,,,,,,Once Through,Persian Gulf,,,,,29.36783308,47.78647184,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008691,Shuwaikh,Natural Gas,Oil,OCGT,6 x 42,252,2007,,,,,,,Once Through,Persian Gulf,,,,,29.0769444,48.0838889,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,CARMA
1023728,Az Zour North,Natural Gas,,CCGT,,1100,,,,,,,,Once Through,Persian Gulf,,,,,28.713527,48.380638,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,WRI
1008685,Az Zour South CCGT,Natural Gas,,CCGT,"2 x 280, 8 x 130",1600,2004-2008,,,,,,,Once Through,Persian Gulf,,,,,28.70716959,48.37415457,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008685,Az Zour South CCGT II,Natural Gas,,CCGT,"2 x 185, 2 x 250",870,2013-2015,,,,,,,Once Through,Persian Gulf,,,,,28.70716959,48.37415457,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008685,Az Zour South OCGT,Natural Gas,,OCGT,5 x 165,825,2008,,,,,,,Once Through,Persian Gulf,,,,,28.70716959,48.37415457,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008685,Az Zour South OCGT,Natural Gas,,OCGT,4 x 27.75,110,1987-1988,,,,,,,Once Through,Persian Gulf,,,,,28.70716959,48.37415457,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008685,Az Zour South Thermal,Oil,,Sub-critical Thermal,8 x 300,2400,1987-1989,,,,,,,Once Through,Persian Gulf,,,,,28.70716959,48.37415457,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
