Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1026756,Sterling Karnataka site,Wind,,Onshore Wind,,6.25,,Sterling Agro Industries ltd.,Operational,,,,,,,,,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/SGS-UKL1333450990.34/view,,,,,,,,,,,,India,,
1026757,Sterling Madhya Pradesh site,Wind,,Onshore Wind,,6,,Sterling Agro Industries ltd.,Operational,,,,,,,,,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/SGS-UKL1333450990.34/view,,,,,,,,,,,,India,,
1026790,Landewadi Wind Farm,Wind,,Onshore Wind,,4,,Serum Institute of India Limited,Operational,,,,,,,,,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1335362700.21/view,,,,,,,,,,,,India,,
1020238,Abhijeet,Solar,,CSP,1,50,2015,Ener-t International Ltd.,Operational,Phalodi,,,,,,,,,,,,Parabolic Trough,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=254,,,,,,,,,,,,India,,
1020243,Gujurat Solar On,Solar,,CSP,1,28,2014,Cargo Solar Power,Operational,Kutch,130,,,,,,,,,,,Parabolic Trough,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=263,,,,,,,,,,,,India,,
1020245,Megha Solar Plant,Solar,,CSP,1,50,2014,Megha Engineering and Infrastructure,Operational,Anantapur,110,,,,,,,,,,,Parabolic Trough,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=264,,,,,,,,,,,,India,,
1020244,KVK Energy Solar Project,Solar,,CSP,1,100,2013,KVK Energy Ventures Ltd,Operational,Askandra,,,,,,,,,,,,Parabolic Trough,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=260,,,,,,,,,,,,India,,
1026104,Amarsar Solar Power Plant,Solar,,PV,,1,,Nav Bharat Buildcon Private Limited,Operational,,,,,,,,,,,28.3615,74.24017,,Navbharat,http://www.navbharatbuildcon.com/windmill--solar-plant.html,,,,,,,,,,,,India,,Industry About
1026105,Ananthapur - Meil Solar Power Plant,Solar,,PV,,50,,MEIL Green Power Limited,Operational,,,,,,,,,,,14.9455,77.68702,,Meil.In/P,http://www.meil.in/power-projects,,,,,,,,,,,,India,,Industry About
1026106,Askandra - DREPL Solar Power Plant,Solar,,PV,,5,,DDE Renewable Energy Private Limited (DREPL),Operational,,,,,,,,,,,27.3473,71.69171,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026107,Askandra - Electromech Maritech Solar Power Plant,Solar,,PV,,5,,Electromech Maritech Private Limited,Operational,,,,,,,,,,,27.36,71.69177,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026108,Askandra - Finehope Solar Power Plant,Solar,,PV,,5,,Finehope Allied Engineering Private Limited,Operational,,,,,,,,,,,27.3632,71.69177,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026109,Askandra - Khaya Solar Power Plant,Solar,,PV,,5,,Khaya Solar Projects Private Limited,Operational,,,,,,,,,,,27.3661,71.69161,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026110,Askandra - Newton Solar Power Plant,Solar,,PV,,5,,Newton Solar Private Limited,Operational,,,,,,,,,,,27.3537,71.69173,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026111,Askandra - Saidham Solar Power Plant,Solar,,PV,,5,,Saidham Overseas Private Limited,Operational,,,,,,,,,,,27.3504,71.69177,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026112,Askandra - Vasavi Solar Power Plant,Solar,,PV,,5,,Vasavi Solar Power Private Limited,Operational,,,,,,,,,,,27.3566,71.69174,,Lancosola,http://www.lancosolar.com/pdfs/rajasthan-pv-project-details.pdf,,,,,,,,,,,,India,,Industry About
1026113,Bamani Solar Power Plant,Solar,,PV,,1,,Dr Babasaheb Ambedkar SSK Limited,Operational,,,,,,,,,,,18.0791,76.18069,,Ambed K Sugar,http://www.ambedkarsugar.com/solar_power.php,,,,,,,,,,,,India,,Industry About
1026114,Bamanwali Solar Power Plant,Solar,,PV,,1,,AEW Infratech Private Limited,Operational,,,,,,,,,,,28.3683,73.5286,,AES Winfra,http://www.aewinfra.com/solar.html,,,,,,,,,,,,India,,Industry About
1026115,Bap - GIS 1-2 Solar Power Plant,Solar,,PV,,15,,Green Infra Solar Farms Private Limited (GIS),Operational,,,,,,,,,,,27.3827,72.31885,,Sembcorp,http://www.sembcorp.com/en/media/features?Id=9179,,,,,,,,,,,,India,,Industry About
1026116,Bap - GIS 3 Solar Power Plant,Solar,,PV,,10,,Green Infra Solar Farms Private Limited (GIS),Operational,,,,,,,,,,,27.3893,72.31338,,Sembcorp,http://www.sembcorp.com/en/media/features?Id=9179,,,,,,,,,,,,India,,Industry About
1026117,Bap - OPG Solar Power Plant,Solar,,PV,,5,,OPG Energy Private Limited,Operational,,,,,,,,,,,27.3525,72.35535,,CDM,https://cdm.unfccc.int/filestorage/Jyh1M,,,,,,,,,,,,India,,Industry About
1026118,Bap - Punj Lloyd Solar Power Plant,Solar,,PV,,5,,Punj Lloyd Solar Private Limited,Operational,,,,,,,,,,,27.3851,72.30424,,Punj Lloyd,http://www.punjlloyd.com/energy/renewables,,,,,,,,,,,,India,,Industry About
1026119,Bapodar - Hiraco Solar Power Plant,Solar,,PV,,20,,Hiraco Renewable Energy Private Limited (HREPL),Operational,,,,,,,,,,,21.5967,69.84302,,Hiraco India,http://www.hiracoindia.com,,,,,,,,,,,,India,,Industry About
1026120,Bapodar - MBEDL Solar Power Plant,Solar,,PV,,15,,Moser Baer Energy & Development Limited (MBEDL),Operational,,,,,,,,,,,21.6024,69.84415,,Moserbaer Solar,http://www.moserbaersolar.com,,,,,,,,,,,,India,,Industry About
1026121,Bavadi Barsingha - Giriraj Solar Power Plant,Solar,,PV,,36.3,,Giriraj Enterprises,Operational,,,,,,,,,,,27.4387,72.32453,,Lingandwi,http://sterlingandwilson.com/giriraj-enterprises-solar-rajasthan,,,,,,,,,,,,India,,Industry About
1026122,Bavadi Barsingha - LEPL Solar Power Plant,Solar,,PV,,10,,LEPL Projects Limited,Operational,,,,,,,,,,,27.4523,72.33881,,LEPL,http://www.lepl.in,,,,,,,,,,,,India,,Industry About
1026123,Bhadrada Solar Power Plant,Solar,,PV,,5,,Lanco Solar Energy Private Limited,Operational,,,,,,,,,,,23.6688,71.57823,,Lancosola,http://www.lancosolar.com,,,,,,,,,,,,India,,Industry About
1026124,Bhatkota Solar Power Plant,Solar,,PV,,3,,Abellon CleanEnergy Limited,Operational,,,,,,,,,,,23.5594,73.28597,,CleanEnerg teLeanenergy,http://www.abelloncleanenergy.com,,,,,,,,,,,,India,,Industry About
1026125,Bitta Solar Power Plant,Solar,,PV,,40,,Adani Power Limited,Operational,,,,,,,,,,,23.2579,69.02545,,Adani Power Limite r Er,http://www.adanipower.com,,,,,,,,,,,,India,,Industry About
1026126,Boha Solar Power Plant,Solar,,PV,,4.2,,Madhav Solar Private Limited,Operational,,,,,,,,,,,29.8504,75.48998,,Madhav Group,http://www.madhavcorp.com,,,,,,,,,,,,India,,Industry About
1026127,Bonada Solar Power Plant,Solar,,PV,,1,,Rays Power Private Limited,Operational,,,,,,,,,,,26.5249,71.52125,,Power Private edM/Pdf,http://www.rrecl.com/PDF/Details%20of%20Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026128,Chandrapur Solar Power Plant,Solar,,PV,,5,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),Operational,,,,,,,,,,,20.0209,79.27125,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://mahagenco.in,,,,,,,,,,,,India,,Industry About
1026129,Charanka Solar Power Plant,Solar,,PV,,221,,Charanka Solar Park,Operational,,,,,,,,,,,23.90701,71.18813,,Solar for India,https://natgrp.org/charanka-gujarat-solar-park/,,,,,,,,,,,,India,,Industry About
1026130,Chingerbandh Solar Power Plant,Solar,,PV,,5,,Alex Green Energy Private Limited,Operational,,,,,,,,,,,20.6729,83.11067,,P3 Green,http://www.p3green.com,,,,,,,,,,,,India,,Industry About
1026132,Deh Solar Power Plant,Solar,,PV,,2,,Sanjeev Prakashan,Operational,,,,,,,,,,,27.9253,72.88994,,Solar for India,https://natgrp.files.wordpress.com/solar-power-rajasthan-upto-march-2013.pdf,,,,,,,,,,,,India,,Industry About
1026133,Dhabla Sondhya Solar Power Plant,Solar,,PV,,28.2,,Ujaas Energy Limited,Operational,,,,,,,,,,,23.8267,75.89875,,Ujaas Energy Limited,http://ujaas.com,,,,,,,,,,,,India,,Industry About
1026134,Dhanera Solar Power Plant,Solar,,PV,,25,,Sand Land Real Estates Pvt Ltd,Operational,,,,,,,,,,,24.5216,72.19988,,Est vt Arind,http://www.firstsolarind.com,,,,,,,,,,,,India,,Industry About
1026135,Dhank - Aravali Solar Power Plant,Solar,,PV,,5,,Aravali Infrapower Private Limited (AIPL),Operational,,,,,,,,,,,21.7766,70.0773,,Aravali Infrapower Private Limited (AIPL),http://www.aipl.in,,,,,,,,,,,,India,,Industry About
1026136,Dugar Solar Power Plant,Solar,,PV,,1,,Sovox Renewables Private Limited,Operational,,,,,,,,,,,26.2776,72.65098,,Sovox Renewables Private Limited,http://www.rrecl.com/PDF/Details%20of20Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026139,Gandhinagar Solar Power Plant,Solar,,PV,,1,,Pandit Deendayal Petrolium University (PDPU),Operational,,,,,,,,,,,23.1534,72.66903,,Pandit Deendayal Petrolium University (PDPU),http://www.pdpu.ac.in,,,,,,,,,,,,India,,Industry About
1026141,Godelai Solar Power Plant,Solar,,PV,,1,,Zamil New Delhi Infrastructure Private Limited,Operational,,,,,,,,,,,26.6532,72.53768,,Ministry of New and Renewable Energy,http://mnre.gov.in/file-manager/UserFiles/State%20wise%20commissioning%20status%20of%20grid%20connected%20solar%20power%20projects/Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026142,Gondri Solar Power Plant,Solar,,PV,,5,,Shree Saibaba Green Power Private Limited,Operational,,,,,,,,,,,18.3055,76.6551,,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,,,,,,,,,,,,India,,Industry About
1026143,Grewal Solar Power Plant,Solar,,PV,,1.8,,Solaer,Operational,,,,,,,,,,,30.4613,74.61884,,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,,,,,,,,,,,,India,,Industry About
1026144,Gulabpura Solar Power Plant,Solar,,PV,,5,,Amrit Energy Private Limited,Operational,,,,,,,,,,,25.86,74.65671,,Amrit Energy Private Limited,http://www.rrecl.com/PDF/Details%0Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026145,Gwal Pahari Solar Power Plant,Solar,,PV,,3,,Solar Energy Centre,Operational,,,,,,,,,,,28.4272,77.15958,,Ministry of New and Renewable Energy,http://www.mnre.gov.in,,,,,,,,,,,,India,,Industry About
1026146,Horti Solar Power Plant,Solar,,PV,,20,,Essel MP Energy Limited,Operational,,,,,,,,,,,17.9054,76.32241,,Essel MP Energy Limited,http://www.esselgroup.com,,,,,,,,,,,,India,,Industry About
1026147,Isanpur Solar Power Plant,Solar,,PV,,1,,Harsha Engineers Limited,Operational,,,,,,,,,,,22.4809,72.52354,,Harsha Engineers Limited,http://harshaengineers.com,,,,,,,,,,,,India,,Industry About
1026148,Itnal Solar Power Plant,Solar,,PV,,3,,Karnataka Power Corporation Limited,Operational,,,,,,,,,,,16.4018,74.66407,,Karnataka Power Corporation Limited,http://karnatakapower.com,,,,,,,,,,,,India,,Industry About
1026149,Jafrabad Solar Power Plant,Solar,,PV,,15,,Sunkon Energy Private Limited,Operational,,,,,,,,,,,20.8772,71.28005,,Sunkon Energy Private Limited,http://www.jinkosolar.com/press_detail_568.html?lan=en,,,,,,,,,,,,India,,Industry About
1026150,Jamuria Solar Power Plant,Solar,,PV,,2,,West Bengal Energy Development Corporation Limited (WBEDCL),Operational,,,,,,,,,,,23.7162,87.06954,,West Bengal Energy Development Corporation Limited (WBEDCL),http://wbpdcl.co.in,,,,,,,,,,,,India,,Industry About
1026151,Kamuthi Solar Power Plant,Solar,,PV,,648,,Adani Power Limited,Operational,,,,,,,,,,,9.33812,78.39171,,Adani Power Limite r Er,http://www.adanipower.com,,,,,,,,,,,,India,,Industry About
1026153,Kathauti 1 Solar Power Plant,Solar,,PV,,5,,Azure Power (Rajasthan) Private Limited,Operational,,,,,,,,,,,27.224,74.25236,,Azure Power (Rajasthan) Private Limited,http://www.azurepower.com,,,,,,,,,,,,India,,Industry About
1026154,Kathauti 2 Solar Power Plant,Solar,,PV,,40,,Azure Power (Rajasthan) Private Limited,Operational,,,,,,,,,,,27.2089,74.25525,,Azure Power (Rajasthan) Private Limited,http://www.azurepower.com,,,,,,,,,,,,India,,Industry About
1026155,Katol - Citra Solar Power Plant,Solar,,PV,,2,,Citra Real Estate Limited,Operational,,,,,,,,,,,21.317,78.60245,,Real Estate e,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,,,,,,,,,,,,India,,Industry About
1026156,Katol - Sepset Solar Power Plant,Solar,,PV,,2,,Sepset Construction Limited,Operational,,,,,,,,,,,21.3174,78.60013,,Sepset Constructio te,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,,,,,,,,,,,,India,,Industry About
1026157,Khadoda Solar Power Plant,Solar,,PV,,10,,Gujarat Urja Vikas Nigam Limited,Operational,,,,,,,,,,,23.443,73.20137,,Gujarat Urja Vikas Nigam Limited,http://www.azurepower.com,,,,,,,,,,,,India,,Industry About
1026158,Khandala Solar Power Plant,Solar,,PV,,5.2,,Firestone Trading Private Limited,Operational,,,,,,,,,,,18.6051,75.03806,,Firestone Trading Private Limited,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,,,,,,,,,,,,India,,Industry About
1026161,Khilchipur Solar Power Plant,Solar,,PV,,25,,ACME Solar Energy,Operational,,,,,,,,,,,24.0682,76.58904,,ACME Solar Energy,http://www.acme.in,,,,,,,,,,,,India,,Industry About
1026162,Khirsara - Unity Solar Power Plant,Solar,,PV,,5,,Unity Power Limited,Operational,,,,,,,,,,,23.3578,70.05477,,Unity Power Limite r World,http://www.backboneworld.com,,,,,,,,,,,,India,,Industry About
1026163,Khirsara - Welspun Solar Power Plant,Solar,,PV,,15,,Welspun Urja India Limited,Operational,,,,,,,,,,,23.3618,70.05355,,Urja India edEnewables,http://www.welspunrenewables.com,,,,,,,,,,,,India,,Industry About
1026164,Khirwa Solar Power Plant,Solar,,PV,,1,,Conflux Infratech Private Limited,Operational,,,,,,,,,,,27.301,72.32359,,Infratech e M/Pdf,http://www.rrecl.com/PDF/Details%20of%Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026165,Komal West Solar Power Plant,Solar,,PV,,1,,Tata Power Solar Systems Limited (TPREL),Operational,,,,,,,,,,,11.0118,79.58981,,S Limited Rsolar,http://www.tatapowersolar.com,,,,,,,,,,,,India,,Industry About
1026167,Lakhmirwala Solar Power Plant,Solar,,PV,,20,,Essel Clean Energy Limited,Operational,,,,,,,,,,,29.8509,75.40234,,Clean Energy edOjects.Com,http://esselinfraprojects.com,,,,,,,,,,,,India,,Industry About
1026168,Lallian Kalan Solar Power Plant,Solar,,PV,,1,,IK Energy Private Limited,Operational,,,,,,,,,,,31.2496,75.48257,,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,,,,,,,,,,,,India,,Industry About
1026169,Lathi Solar Power Plant,Solar,,PV,,1,,Lanco Solar Power Limited,Operational,,,,,,,,,,,27.0321,71.53222,,Lancosola,http://www.lancogroup.com,,,,,,,,,,,,India,,Industry About
1026170,Mandrup - Giriraj Solar Power Plant,Solar,,PV,,6.6,,Giriraj Enterprises,Operational,,,,,,,,,,,17.4999,75.78101,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,,,,,,,,,,,,India,,Industry About
1026171,Mirpur Kalan - Alianz Eco Solar Power Plant,Solar,,PV,,2.1,,Alianz Eco Power Private Limited,Operational,,,,,,,,,,,29.7303,75.30986,,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,,,,,,,,,,,,India,,Industry About
1026172,Mirpur Kalan - Nexgen Solux Solar Power Plant,Solar,,PV,,1,,Nexgen Solux Private Limited,Operational,,,,,,,,,,,29.7311,75.30795,,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,,,,,,,,,,,,India,,Industry About
1026173,Mithapur Solar Power Plant,Solar,,PV,,17,,Tata Power Solar Systems Limited (TPREL),Operational,,,,,,,,,,,22.4077,68.99251,,Tata Power Solar,http://www.tatapowersolar.com,,,,,,,,,,,,India,,Industry About
1026174,Mulshi Solar Power Plant,Solar,,PV,,3,,Tata Power Solar Systems Limited (TPREL),Operational,,,,,,,,,,,18.4921,73.50806,,Tata Power Solar,http://www.tatapowersolar.com,,,,,,,,,,,,India,,Industry About
1026176,Naini Solar Power Plant,Solar,,PV,,5.8,,EMC Limited,Operational,,,,,,,,,,,25.3723,81.87169,,EMC Limited,http://www.emcpower.com,,,,,,,,,,,,India,,Industry About
1026177,Nokh - GGEL Solar Power Plant,Solar,,PV,,50,,Godawari Green Energy Limited (GGEL),Operational,,,,,,,,,,,27.6007,72.22417,,Hira Group,http://hiragroup.com,,,,,,,,,,,,India,,Industry About
1026178,Nokh - Precision Technik Solar Power Plant,Solar,,PV,,5,,Precision Technik Private Limited,Operational,,,,,,,,,,,27.5728,72.20598,,Precision Technik Private Limited,http://www.rrecl.com/PDF/Details%20of%20Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026179,Nokha Daiya Solar Power Plant,Solar,,PV,,5,,Alex Spectrum Radiations Private Limited,Operational,,,,,,,,,,,28.1371,72.9661,,Ministry of New and Renewable Energy,http://mnre.gov.in/file-manager/UserFiles/State%20wise%20commissioning%20status%20of%20grid%20connected%20solar%20power%20projects/Rajasthan.pdf,,,,,,,,,,,,India,,Industry About
1026181,Patodi Solar Power Plant,Solar,,PV,,1,,Vivek Pharmachem (India) Limited,Operational,,,,,,,,,,,26.0748,72.26765,,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,,,,,,,,,,,,India,,Industry About
1026182,Phagi Solar Power Plant,Solar,,PV,,1,,Rajasthan Renewable Energy Corporation Limited (RREC),Operational,,,,,,,,,,,26.5653,75.56222,,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,,,,,,,,,,,,India,,Industry About
1026185,Pratapgarh Solar Power Plant,Solar,,PV,,9,,Integrated Coal Mining (ICML),Operational,,,,,,,,,,,23.3682,70.7432,,Coal Mi ICM,http://icmlindia.com,,,,,,,,,,,,India,,Industry About
1026186,Precious Solar Power Plant,Solar,,PV,,15.2,,Precious Energy Services Pvt Ltd,Operational,,,,,,,,,,,23.9151,71.9424,,Se Pvt Rsolar,http://www.moserbaersolar.com,,,,,,,,,,,,India,,Industry About
1026187,Punjawa - Sikh Wala Solar Power Plant,Solar,,PV,,19,,Azure Urja Private Limited,Operational,,,,,,,,,,,30.0208,74.54598,,Urja Private edEr,http://www.azurepower.com,,,,,,,,,,,,India,,Industry About
1026189,Rajgarh - Ujaas Solar Power Plant,Solar,,PV,,16.5,,Ujaas Energy Limited,Operational,,,,,,,,,,,23.9796,76.73292,,Ujaas Energy Limited,http://ujaas.com,,,,,,,,,,,,India,,Industry About
1026190,Raksa Solar Power Plant,Solar,,PV,,2,,Astonfield Management Limited,Operational,,,,,,,,,,,25.4106,78.48054,,Astonfield Management Limited,http://astonfield.com,,,,,,,,,,,,India,,Industry About
1026191,Ram Tirath Jaga Solar Power Plant,Solar,,PV,,10,,Welspun Solar Punjab Private Limited,Operational,,,,,,,,,,,29.9619,75.16309,,Welspun Solar Punjab Private Limited,http://www.welspunrenewables.com,,,,,,,,,,,,India,,Industry About
1026193,Rapar Khokhara Solar Power Plant,Solar,,PV,,5,,Taxus Infrastructure and Power Projects Pvt Ltd,Operational,,,,,,,,,,,23.2592,70.00966,,Taxus Infrastructure and Power Projects Pvt Ltd,http://taxusgroup.com,,,,,,,,,,,,India,,Industry About
1026194,Rasulpur Solar Power Plant,Solar,,PV,,1,,Ganges Enterprises Private Limited,Operational,,,,,,,,,,,27.9363,75.67903,,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,,,,,,,,,,,,India,,Industry About
1026195,Ravra - IOC Solar Power Plant,Solar,,PV,,5,,Indian Oil Corporation (IOC),Operational,,,,,,,,,,,27.4108,72.21638,,Indian Oil Corporation (IOC),https://www.iocl.com,,,,,,,,,,,,India,,Industry About
1026196,Ravra - NWEPL Solar Power Plant,Solar,,PV,,5,,Northwest Energy Private Limited (NWEPL),Operational,,,,,,,,,,,27.4118,72.21273,,Sterling and Wilson,http://sterlingandwilson.com/northwest-energy-pvt-ltd,,,,,,,,,,,,India,,Industry About
1026197,Ravra - SEI Solar Power Plant,Solar,,PV,,5,,SEI Solar Energy Private Limited,Operational,,,,,,,,,,,27.4092,72.21933,,SEI Solar Energy Private Limited,http://ifcext.ifc.org/ifcext/91,,,,,,,,,,,,India,,Industry About
1026198,Ravra - Welspun Solar Power Plant,Solar,,PV,,50,,Welspun Solar AP Private Limited,Operational,,,,,,,,,,,27.4137,72.15768,,Welspun Solar AP Private Limited,http://www.welspunrenewables.com,,,,,,,,,,,,India,,Industry About
1026199,Rojhani Solar Power Plant,Solar,,PV,,30.5,,Ujaas Energy Limited,Operational,,,,,,,,,,,23.7025,75.92456,,Ujaas Energy Limited,http://ujaas.com,,,,,,,,,,,,India,,Industry About
1026200,Sadeipali - ASPL Solar Power Plant,Solar,,PV,,5,,Aftaab Solar Private Limited (ASPL),Operational,,,,,,,,,,,20.731,83.45379,,Aftaab Solar Private Limited (ASPL),http://www.cdmindia.gov.in/project_details_view.php?id=1511,,,,,,,,,,,,India,,Industry About
1026201,Sadeipali - REHPL Solar Power Plant,Solar,,PV,,1,,Raajratna Energy Holdings Private Limited (REHPL),Operational,,,,,,,,,,,20.7325,83.46322,,Raajratna Energy Holdings Private Limited (REHPL),http://rehpl.co.in,,,,,,,,,,,,India,,Industry About
1026202,Sakri 1A Solar Power Plant,Solar,,PV,,100,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),Operational,,,,,,,,,,,21.0726,74.38623,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://mahagenco.in,,,,,,,,,,,,India,,Industry About
1026203,Sakri 1B Solar Power Plant,Solar,,PV,,25,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),Operational,,,,,,,,,,,21.0864,74.3529,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://mahagenco.in,,,,,,,,,,,,India,,Industry About
