Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1023098,Ambatovy,Coal,,,,120,,,Operational,,,,,,,,,,,-18.835627,48.312493,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,WRI
1026779,Sahanivotry,Hydro,,Run of River,,16.5,,HYDELEC Madagascar SA,Operational,,,,,,,,,,,-20.20025,47.132829,,CDM,https://cdm.unfccc.int/Projects/DB/TUEV-SUED1269612670.69/view,,,,,,,,,,,,Madagascar,,Power Africa
1026780,Tsiazompaniry,Hydro,,Run of River,,5.25,,HENRI FRAISE FILS & CIE,Operational,,,,,,,,,,,-19.247804,47.833878,,CDM,https://cdm.unfccc.int/Projects/DB/RINA1323809385.82/view,,,,,,,,,,,,Madagascar,,Power Africa
1023092,Ambohimanambola,Diesel,,,,19.71,,,Operational,,,,,,,,,,,-19.80000000000,46.61666670000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023093,Andekaleka,Hydro,,,,58,,,Operational,,,,,,,,,,,-18.79417200000,48.61934000000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023094,La Mandraka,Hydro,,,,24,,,Operational,,,,,,,,,,,-18.92127000000,47.92947500000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023095,Tamatave,Natural Gas,,,,16.59,,,Operational,,,,,,,,,,,-18.16666670000,49.38333330000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023096,Toliary (Tulear),Natural Gas,,,,12.98,,,Operational,,,,,,,,,,,-23.35000000000,43.66666670000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023097,Antelomita,Hydro,,,,8.9,,,Operational,,,,,,,,,,,-19.01194100000,47.70334200000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023099,Mandroseza,Diesel,,,,40,,,Operational,,,,,,,,,,,-18.84910700000,47.48074600000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
1023100,Majunga,Diesel,,,,13,,,Operational,,,,,,,,,,,-15.70204300000,46.40268000000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Madagascar,,Power Africa
