Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1019317,Järpströmmen,Hydro,,,,114,1944,Fortum,Operational,Indalsälven,420,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002082,Olden,Hydro,,,Francis turbines,112,1974,100% Statkraft,Operational,"Olden, Krokom Municipality, Jämtland County",321,,,,,,,,,,,Drop height 261 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Olden/,,,,,,,,,,,,Sweden,,
1002062,Jarnvagesforsen,Hydro,,,3 Fancis turbines,100,1976,94.9% Statkraft,Operational,"Ånge Municipality, Västernorrland County",420,,,,,,,,,,,Drop height 87 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Jarnvagsforsen/,,,,,,,,,,,,Sweden,,
1019324,Järnvägsforsen,Hydro,,,,100,1976,Fortum,Operational,Ljungan,408,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019319,Stensjöfallet,Hydro,,,,95,1968,Fortum,Operational,Hårkan,205,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019329,Långå G2 Mittån,Hydro,,,,94,1973,Fortum,Operational,Ljusnan,214.9,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002135,Randi,Hydro,,,Kaplan,85,1976,100% Vattenfall,Operational,Lule älv,,,,,,,,,,,,Water discharge 425 m3/s,Vattenfall,http://powerplants.vattenfall.com/#/countries=Sweden/view=list/sort=elcap,,,,,,,,,,,,Sweden,,
1019328,Långa G1 Lossen,Hydro,,,,62,1973,Fortum,Operational,Ljusnan,191.7,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019327,Ljunga,Hydro,,,,59,1973,Fortum,Operational,Ljungan,268,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019334,Långströmmen,Hydro,,,,55,1961,Fortum,Operational,Ljusnan,264.9,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019339,Norränge,Hydro,,,,50,1964,Fortum,Operational,Ljusnan,234.8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019404,Mockfjärd,Hydro,,,,43,1962/89,Fortum,Operational,Västerdalälven,204,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019381,Gullspång,Hydro,,,,40,1906,Fortum,Operational,Gullspångsälven,97.8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019318,Mörsil,Hydro,,,,40,1949,Fortum,Operational,Indalsälven,206,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019352,Tåsan,Hydro,,,,40,1953,Fortum,Operational,Tåsan,100,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019348,Höljebro,Hydro,,,,38,1967/2001,Fortum,Operational,Ljusnan,220,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019349,Ljusneströmmar,Hydro,,,,36.4,1986,Fortum,Operational,Ljusnan,252.7,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019353,Letten,Hydro,,,,36,1956,Fortum,Operational,Lettälven,65,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019426,Röjdåfors,Hydro,,,,31.5,1964,Fortum,Operational,Röjdån,62,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019336,Öjeforsen,Hydro,,,,27,1967,Fortum,Operational,Ljusnan,156,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019335,Storåströmmen,Hydro,,,,25,1962,Fortum,Operational,Ljusnan,144.1,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019385,Åsen,Hydro,,,,24,1963,Fortum,Operational,Österdalälven,117,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019396,Gråda,Hydro,,,,24,1951,Fortum,Operational,Österdalälven,119,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019315,Torrön,Hydro,,,,24,1978,Fortum,Operational,Indalsälven,64,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019320,Kvarnfallet,Hydro,,,,17,1969,Fortum,Operational,Hårkan,68,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019332,Byarforsen,Hydro,,,,16,1975,Fortum,Operational,Ljusnan,85,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019370,Skymnäs,Hydro,,,,15.6,1940,Fortum,Operational,Klarälven,100,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019387,Väsa,Hydro,,,,15,1965,Fortum,Operational,Ugsiån,60,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019350,Ljusnefors,Hydro,,,,14.5,1976,Fortum,Operational,Ljusnan,97,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002093,Tratyd,Hydro,,,2 Kaplan turbines,14,1945,100% Statkraft,Operational,"Markaryd Municipality, Kronoberg County",65,,,,,,,,,,,Drop height 16.1 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Traryd/,,,,,,,,,,,,Sweden,,
1019398,Lima,Hydro,,,,13,1959,Fortum,Operational,Västerdalälven,59,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019376,Karåsen,Hydro,,,,12.5,1936,Fortum,Operational,Svartälven,44.2,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002078,Nissastrom,Hydro,,,3 Kaplan turbines,11.2,1950,100% Statkraft,Operational,"Halmstad Municipality, Halland County",60,,,,,,,,,,,Drop height 29 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Nissastrom/,,,,,,,,,,,,Sweden,,
1019380,Åtorp,Hydro,,,,10,1933,Fortum,Operational,Letälven,35,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019390,Vässinkoski,Hydro,,,,10,1967,Fortum,Operational,Oreälv,25,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019358,Edsforsen,Hydro,,,,9,1949,Fortum,Operational,Klarälven,49,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019382,Tvärforsen,Hydro,,,,9,1960,Fortum,Operational,Svågan,35.8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019374,rattforsen,Hydro,,,,8,1940,Fortum,Operational,Svartälven,40.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019402,Gävunda,Hydro,,,,7.5,1954,Fortum,Operational,Vanån,32,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002066,Knared Ovre,Hydro,,,4 Francis turbines,7.5,1910,100% Statkraft,Operational,"Laholm Municipality, Halland County",35,,,,,,,,,,,Drop height 10 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Knared-Ovre/,,,,,,,,,,,,Sweden,,
1019360,Nain,Hydro,,,,7,1916,Fortum,Operational,Uvån,26.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002089,Stennas,Hydro,,,1 Kaplan turbine,7,1989,90.1% Statkraft,Operational,"Bjurholm Municipality, Västerbotten County",30,,,,,,,,,,,Drop height 20-33 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Stennas/,,,,,,,,,,,,Sweden,,
1002065,Knared Nedre,Hydro,,,3 Francis turbines,6.6,1910,100% Statkraft,Operational,"Laholm Municipality, Halland County",30,,,,,,,,,,,Drop height 9 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Knared-Nedre/,,,,,,,,,,,,Sweden,,
1019379,Degerfors,Hydro,,,,6.4,1946,Fortum,Operational,Letälven,29.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019364,Malta,Hydro,,,,6.1,1914,Fortum,Operational,Uvån,26.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002064,Klingerforsen,Hydro,,,Kaplan turbine,6,1990,100% Statkraft,Operational,"Hoting, Strömsund Municipality, Jämtland County",20,,,,,,,,,,,Drop Height 22 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Klingerforsen/,,,,,,,,,,,,Sweden,,
1019362,Knon,Hydro,,,,6,1916,Fortum,Operational,Uvån(Knonälven),24,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019344,Sunnerstaholm,Hydro,,,,6,1942,Fortum,Operational,Voxnan,35,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002073,Majenfors Nya,Hydro,,,1 Kaplan turbine,5.7,1952,100% Statkraft,Operational,"Markaryd Municipality, Kronoberg County",22,,,,,,,,,,,Drop height 10.6 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Majenfors-Nya/,,,,,,,,,,,,Sweden,,
1002166,Abelvattnet,Hydro,,,Kaplan,5,2011,100% Vattenfall,Operational,"Ume Älv River, close to the Norwegian border",,,,,,,,,,,,Water discharge 23 m3/s,Vattenfall,http://powerplants.vattenfall.com/#/countries=Sweden/view=list/sort=elcap,,,,,,,,,,,,Sweden,,
1019436,Edsvalla,Hydro,,,,5,1943,Fortum,Operational,Norsälven,28,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019365,Hagfors,Hydro,,,,4.9,1931,Fortum,Operational,Uvån,21.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002072,Majenfors Gamla,Hydro,,,3 Francis turbines,4.8,1909,100% Statkraft,Operational,"Markaryd Municipality, Kronoberg County",22,,,,,,,,,,,Drop height 10.6 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Majenfors-Gamla/,,,,,,,,,,,,Sweden,,
1002086,Skeen,Hydro,,,1 Kalplan turbine,4.6,1954,100% Statkraft,Operational,"Ljungby Municipality, Kronoberg County",14,,,,,,,,,,,Drop height 10 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Skeen/,,,,,,,,,,,,Sweden,,
1019411,Tänger,Hydro,,,,4.6,1931,Fortum,Operational,Svärdsjövatten-draget,23.4,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019378,Bofors,Hydro,,,,4,1917,Fortum,Operational,Timsälven,16.9,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019375,Skråmforsen,Hydro,,,,4,1940,Fortum,Operational,Svartälven,21.4,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019383,Båthusströmmen,Hydro,,,,3.4,1956,Fortum,Operational,Österdalälven,13,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019432,Röbjörke,Hydro,,,,3.4,1959,Fortum,Operational,Ljusnan,14.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019395,Hansjö,Hydro,,,,3.3,1956,Fortum,Operational,Oreälv,18,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019428,Torsby,Hydro,,,,2.9,1940,Fortum,Operational,Röjdån,12.2,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019394,Unnån,Hydro,,,,2.9,1987,Fortum,Operational,Oreälv,13,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019412,Borgärdet,Hydro,,,,2.7,1989,Fortum,Operational,Svärdsjövatten-draget,16,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019431,Fensbol,Hydro,,,,2.6,1955,Fortum,Operational,Ljusnan,12.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019377,Björkborn,Hydro,,,,2.5,1927,Fortum,Operational,Timsälven,9.9,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019342,Viksjöfors,Hydro,,,,2.3,1961,Fortum,Operational,Flaxnan,7,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002052,Gammelby,Hydro,,,"Two propeller turbines, two semi Kaplan turbines",2,1993,90.1% Statkraft,Operational,"Örnsköldsvik Municipality, Västernorrland County",11,,,,,,,,,,,Drop Height 6 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Gammelby/,,,,,,,,,,,,Sweden,,
1019367,Råda,Hydro,,,,2,1938,Fortum,Operational,Uvån,8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019366,Stjern,Hydro,,,,1.9,1921,Fortum,Operational,Uvån,8.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019361,Laggåsen,Hydro,,,,1.8,1953,Fortum,Operational,Uvån (Laggälven),3.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019386,Ugsi,Hydro,,,,1.6,1947,Fortum,Operational,Österdalälven,8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019401,Johannisholm,Hydro,,,,1.5,2003,Fortum,Operational,Vanån,10,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019393,Skattungbyn,Hydro,,,,1.4,1929/1938,Fortum,Operational,Oreälv,7.8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002084,Sidesnjo,Hydro,,,1 Kaplan turbine,1.3,1949,100% Statkraft,Operational,"Örnsköldsvik Municipality, Västernorrland County",4,,,,,,,,,,,Drop height 16 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Sidensjo/,,,,,,,,,,,,Sweden,,
1002080,Nyfors,Hydro,,,1 Kaplan turbine,1.1,1990,100% Statkraft,Operational,"Örnsköldsvik Municipality, Västernorrland County",5,,,,,,,,,,,Drop height 8 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Nyfors/,,,,,,,,,,,,Sweden,,
1002061,Ivarsfors,Hydro,,,2 Fancis turbines,1,1953,100% Statkraft,Operational,"Värnamo Municipality, Jönköping County",3.3,,,,,,,,,,,Drop height 7 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Ivarsfors/,,,,,,,,,,,,Sweden,,
1019419,Storgysinge,Hydro,,,,1,1992,Fortum,Operational,Dalälven,6,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019427,Väls,Hydro,,,,1,1962,Fortum,Operational,Röjdån,2.7,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002056,Gustavsberg,Hydro,,,1 Kaplan turbine,0.9,"1918, rebuilt 1948",100% Statkraft,Operational,"Hylte Municipality, Halland County",4,,,,,,,,,,,Drop height 11.5 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Gustavsberg/,,,,,,,,,,,,Sweden,,
1019363,Traneberg,Hydro,,,,0.8,1949,Fortum,Operational,Uvån,1.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1002094,Varmeshult,Hydro,,,1 Kaplan turbine,0.8,1936,100% Statkraft,Operational,"Värnamo Municipality, Jönköping County",3.8,,,,,,,,,,,Drop height 7 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Varmeshult/,,,,,,,,,,,,Sweden,,
1019430,Åsteby,Hydro,,,,0.7,1951,Fortum,Operational,Ljusnan,2.5,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019356,Värån Nedre,Hydro,,,,0.2,1920,Fortum,Operational,Värån,1.3,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019429,Kristinefors,Hydro,,,,0.1,1941,Fortum,Operational,Magnslidsälven,0.8,,,,,,,,,,,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,
1019437,Bristaverket I,Biomass,Waste,,,42,1993,Fortum,Operational,Sigtuna,293,,,,,,,,,,,CHP,Fortum Sweden,http://fortum.com/en/energy-production/combined-heat-and-power/sweden/documents/brista.pdf,,,,,,,,,,,,Sweden,,
1019410,Dalstuga,Hydro,,,,0.8,1982,Fortum,Operational,Svärdsjövatten-draget,4,,,,,,,,,38.3585,22.6883,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,GEODB
1019357,Brattfall,Hydro,,,,0.6,1920,Fortum,Operational,Halgån,2.1,,,,,,,,,30.06637,121.10376,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,GEODB
1019338,Edeforsen,Hydro,,,,0.6,1989,Fortum,Operational,Ljusnan,5.2,,,,,,,,,39.9783,116.4382,,Fortum Sweden,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,,,,,,,,,,,,Sweden,,GEODB
1002154,Juktan Vind,Wind,,,9 Siemens turbines,27,2014,50% Vattenfall,Operational,Lake Blaiksjön in Sorsele municipality,,,,,,,,,,65.09590496,17.11731076,,Vattenfall,http://powerplants.vattenfall.com/#/countries=Sweden/view=list/sort=elcap,,,,,,,,,,,,Sweden,,CARMA
1002162,Utgrunden,Wind,,,7 GE turbines,10.5,2006,100% Vattenfall,Operational,"Kalmarsund sound, about 12 km from Bergkvara and 8 km from the island of Öland",,,,,,,,,,56.35,16.2666667,,Vattenfall,http://powerplants.vattenfall.com/#/countries=Sweden/view=list/sort=elcap,,,,,,,,,,,,Sweden,,CARMA
1002163,Nasudden,Wind,,,"8 turbines - Vestas, Deltawind, Kenersys",10.2,1983,100% Vattenfall,Operational,"Nasudden, Southern Gotland",,,,,,,,,,57.1,18.25,,Vattenfall,http://powerplants.vattenfall.com/#/countries=Sweden/view=list/sort=elcap,,,,,,,,,,,,Sweden,,CARMA
1002041,Bjurfors Nedre,Hydro,,,3 Kaplan turbines,78,1959,100% Statkraft,Operational,"Vindeln Municipality, Västerbotten County",348,,,,,,,,,60.06504926,15.92366338,Drop Height 20 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Bjurfors-Nedre/,,,,,,,,,,,,Sweden,,CARMA
1002037,Batfors,Hydro,,,3 Kaplan turbines,42,"1962, rebuilt 2006",6.6% Statkraft,Operational,"Skellefteå Municipality, Västerbotten County",201,,,,,,,,,65.1166667,21.1,Drop Height 16.9 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Batfors/,,,,,,,,,,,,Sweden,,CARMA
1002042,Bjurfors Ovre,Hydro,,,4 Kaplan turbines,42,1961,100% Statkraft,Operational,"Vindeln Municipality, Västerbotten County",194,,,,,,,,,60.06504926,15.92366338,Drop Height 11.5 m,Statkraft,http://www.statkraft.com/energy-sources/Power-plants/Sweden/Bjurfors-Ovre/,,,,,,,,,,,,Sweden,,CARMA
