Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1029348,Sante Fe,Diesel,,Diesel Engine,,5,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029358,Santa Maria del Real,Hydro,,,,1.2,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029359,El Coyolar,Hydro,,,,1.7,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029361,Zacapa,Hydro,,,,1,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029365,La Puerta Hitachi,Natural Gas,,OCGT,,18,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029366,La Puerta General Electric,Natural Gas,,OCGT,,15,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029378,Cececapa,Hydro,,Run of River,,3.28,,,Operational,,,,,,,,,,,,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,
1029379,La Vegona,Hydro,,Run of River,,37.92,,,Operational,,,,,,,,,,,,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,
1029350,ELCOSA,Diesel,,Diesel Engine,,80,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,15.8557,-87.9558,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,GEODB
1029355,Rio Lindo,Hydro,,,,80,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,15.0404,-87.982,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,GEODB
1029356,Canaveral,Hydro,,,,29,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,14.9816,-88.0232,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,GEODB
1029357,El Nispero,Hydro,,,,22.5,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,14.7792,-88.3486,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,GEODB
1029360,Nacaome,Hydro,,,,30,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,13.6869,-87.3605,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,GEODB
1029349,EMCE,Diesel,,Diesel Engine,,26.6,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,15.5998,-87.9368,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029351,Lufussa II,Diesel,,Diesel Engine,,80,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,13.4043,-87.3205,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029352,Lufussa III,Diesel,,Diesel Engine,,231,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,13.4047,-87.3269,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029353,ENERSA Choloma,Diesel,,Diesel Engine,,371,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,15.5971,-87.9369,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029354,Fransisco Morazan (el Cajon),Hydro,,,,300,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,15.0293,-87.7455,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029367,Lufussa,Natural Gas,,OCGT,,39.2,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,13.4068,-87.3218,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029368,Cuyamapa,Hydro,,,,12.8,,,Operational,,,,,,,,,,15.2517,-87.5725,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029369,Cuyamel,Hydro,,,,8,,,Operational,,,,,,,,,,15.6056,-88.1572,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029370,La Gloria,Hydro,,,,6,,,Operational,,,,,,,,,,15.7544,-86.3632,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029371,Cerra de Hula,Wind,,,,126,,,Operational,,,,,,,,,,13.9321,-87.2324,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029380,Cerveceria,Biogas,,,,2.45,,,Operational,,,,,,,,,,15.5317,-88.023,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029381,Coronado,Hydro,,Run of River,,6.1,,,Operational,,,,,,,,,,15.1891,-85.7507,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029382,Platanares,Geothermal,,Flash,,39,2017,,Operational,,,,,,,,,,14.7471,-88.9518,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029383,San Martin,Hydro,,Run of River,,2.77,,,Operational,,,,,,,,,,15.0615,-85.8342,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029384,Los Laureles,Hydro,,Run of River,,5.2,,,Operational,,,,,,,,,,15.5598,-87.2165,,CDM,https://cdm.unfccc.int/Projects/projsearch.html,,,,,,,,,,,,Honduras,,WRI
1029372,Pavana Solar Park,Solar,,PV,,24.55,2015,Sybac Solar,Operational,,,,,,,,,,13.4068,-87.3218,,Sybac Solar,http://www.sybacsolar.com/,,,,,,,,,,,,Honduras,,WRI
1029374,Aura Solar 2,Solar,,PV,,61,2015,Guass Energia,Operational,,,,,,,,,,13.2273,-87.2096,,Guass Energia,http://www.aurasolar.com.mx/aura-solar-II.html,,,,,,,,,,,,Honduras,,WRI
1029373,Valle Solar Park,Solar,,PV,,100,2015,,Operational,,,,,,,,,,13.5158,-87.5564,,Oikocredit,https://www.oikocredit.coop/k/news/view/142721/462/oikocredit-makes-11m-investment-in-honduran-solar-power-plant.html,,,,,,,,,,,,Honduras,,WRI
1029375,Enerbasa Nacaome II,Solar,,PV,,60,2015,Scatec Solar,Operational,,,,,,,,,,13.4829,-87.5485,,Scatec Solar,http://www.scatecsolar.com/Portfolio/Honduras/Agua-Fria-Honduras-60-MW,,,,,,,,,,,,Honduras,,WRI
1029376,Del Sur,Solar,,PV,,25,2015,First Solar,Operational,,,,,,,,,,13.259,-87.2299,,First Solar,http://firstsolar.com/en/About-Us/Projects/Del-Sur,,,,,,,,,,,,Honduras,,WRI
1029377,El Pacifico,Solar,,PV,,50,2015,EM-Power Corporation,Operational,,,,,,,,,,13.2338,-87.2503,,EM-Power Corporation,http://www.prnewswire.com/news-releases/yingli-solar-to-supply-40-mw-of-solar-panels-to-sybac-solar-in-honduras-300104045.html,,,,,,,,,,,,Honduras,,WRI
1029342,AYSA,Biomass,,Sub-critical Thermal,,8,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029345,Empacadora de Atlantico,Biomass,,Sub-critical Thermal,,1,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029346,Empacadora del Atlantico Lean,Biomass,,Sub-critical Thermal,,1,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029347,Empacadora del Atlantico Aguan,Biomass,,Sub-critical Thermal,,1,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029363,Babilonia,Hydro,,Sub-critical Thermal,,3,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029364,Rio Blanco,Hydro,,Sub-critical Thermal,,5,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,,,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,
1029340,La Grecia,Biomass,,Sub-critical Thermal,,12,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,13.2432,-87.3529,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029341,Compania Azucarera Hondurena,Biomass,,Sub-critical Thermal,,26,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,15.4065,-88.0008,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
1029343,Tres Valles,Biomass,,Sub-critical Thermal,,8,,Empresa Nacional De Energia Electrica,Operational,,,,,,,,,,14.248,-86.9936,,Empresa Nacional De Energia Electrica,http://www.enee.hn/index.php/centrales-hidroelectricas/85-descripcion-ch,,,,,,,,,,,,Honduras,,WRI
