Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1061227,Lamu,Coal,,,,1050,,Amu Power,Under Development,,,,,,,,,,,,,Amu Power,https://www.amupower.co.ke/about.html,,,,,,,,,,,,Kenya,,
1061228,Olkaria V,Geothermal,,,,158,2019,Kenya Electric Generating Company,Under Development,,"-",,,,,,,,,,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/geothermal-plants,,,,,,,,,,,,Kenya,,
1061229,Menengai I,Geothermal,,,,35,2018,"Ormat Technologies Inc., Civicon & Symbion Power",Under Development,,"-",,,,,,,,,,,Construction Kenya,http://www.constructionkenya.com/4431/olkaria-v-construction/,,,,,,,,,,,,Kenya,,
1061230,Menengai II,Geothermal,,,,35,2018,"Ormat Technologies Inc., Civicon & Symbion Power",Under Development,,"-",,,,,,,,,,,Sosian Menengai,http://devkigroupke.com/smgpl/services/,,,,,,,,,,,,Kenya,,
1061231,Akiira One,Geothermal,,,,140,2018,Akiira Geothermal Limited,Under Development,,"-",,,,,,,,,,,Akiira One ; Centum Investments,http://www.akiiraone.com/projects.html ; http://www.centum.co.ke/index.php/our-business/power-sector,,,,,,,,,,,,Kenya,,
1061225,Embakasi,Gas,,,,60,2005,Kenya Electric Generating Company,Operational,,,,,,,,,,,,,Kenya Power,http://www.kengen.co.ke/?q=content/thermal-power-plant,,,,,,,,,,,,Kenya,,
1000052,Kipevu III,Oil,,Thermal,,120,1999,Kenya Electric Generating Company,Operational,,181,2016,,,,,,,-4.03787,39.6333,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/thermal-power-plant,,,,,,,,,,,,Kenya,,GEODB
1000050,Kipevu I,Oil,,Thermal,,74,2011,Kenya Electric Generating Company,Operational,,129,2016,,,,,,,-4.04,39.638,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/thermal-power-plant,,,,,,,,,,,,Kenya,,GEODB
1000051,Kipevu II (Tsavo),Oil,,Thermal,,74.5,2001,Tsavo Power Company,Operational,,39,2016,,,,,,,-4.03787,39.6333,,Wartsila,http://www.wartsila.com/resources/customer-references/view/kipevu-ii-iii-kenya,,,,,,,,,,,,Kenya,,GEODB
1061226,Menengai III,Geothermal,,,,35,2018,"Ormat Technologies Inc., Civicon & Symbion Power",Under Development,,"-",,,,,,,,-0.193048,36.07,,Standard Media,https://www.standardmedia.co.ke/article/2000147012/menengai-geothermal-to-save-nation-ksh-13-billion,,,,,,,,,,,,Kenya,,WRI
1000048,Olkaria I,Geothermal,,,,45,1981,Kenya Electric Generating Company,Operational,,331,2016,,,,,,,-0.88934188,36.25565529,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/geothermal-plants,,,,,,,,,,,,Kenya,,WRI
1061214,Rabai,Oil,,,,90,2009,Rabai Power Company,Operational,,536,2016,,,,,,,-3.933395,39.562594,,BWSC,http://www.bwsc.com/Rabai-Power-Plant--Kenya.aspx?ID=208,,,,,,,,,,,,Kenya,,WRI
1061216,Iberafrica I & II (Nairobi south diesel PP),Oil,,,,109,,Iberafrica Power Ltd.,Operational,,128,2016,,,,,,,-1.243063,36.890523,,GPG ; Kenya Power,http://www.globalpower-generation.com/projects/kenya/ ; http://www.kplc.co.ke/AR2016/KPLC%202016%20Annual%20Report%20Upload.pdf,,,,,,,,,,,,Kenya,,WRI
1061217,Olkaria IV,Geothermal,,,,140,2014,Kenya Electric Generating Company,Operational,,976,2016,,,,,,,-0.918614,36.33381,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/geothermal-plants,,,,,,,,,,,,Kenya,,WRI
1061218,Olkaria I,Geothermal,,,,185,1981,Kenya Electric Generating Company,Operational,,357,2016,,,,,,,-0.893331,36.308554,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=kengen-download,,,,,,,,,,,,Kenya,,WRI
1061219,Olkaria I units 4 & 5,Geothermal,,,,140,2015,Kenya Electric Generating Company,Operational,,1055,2016,,,,,,,-0.891015,36.29608,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/geothermal-plants,,,,,,,,,,,,Kenya,,WRI
1061220,Olkaria III (Orpower 4),Geothermal,,,,139,2015,Ormat Technologies Inc,Operational,,1066,2016,,,,,,,-0.890498,36.289195,,Ormat ; Kenya Power,http://www.ormat.com/en/projects/all/main/ ; http://www.kplc.co.ke/AR2016/KPLC%202016%20Annual%20Report%20Upload.pdf,,,,,,,,,,,,Kenya,,WRI
1061221,Olkaria II,Geothermal,,,,105,1982,Kenya Electric Generating Company,Operational,,814,2016,,,,,,,-0.864359,36.298535,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/geothermal-plants,,,,,,,,,,,,Kenya,,WRI
1061223,Thika,Oil,,,,88,2012,Thika Power Ltd,Operational,,70,2016,,,,,,,1.060524,37.050757,,MAN Power plants,http://powerplants.man.eu/references/projects/thika-power-plant,,,,,,,,,,,,Kenya,,WRI
1061224,Sang'oro,Hydro,,Run of River,,21.2,2013,Kenya Electric Generating Company,Operational,,140,2016,,,,,,,,,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/hydro-power-stations,,,,,,,,,,,,Kenya,,
1061222,Sondu Miru,Hydro,,Run of River,,60,2007,Kenya Electric Generating Company,Operational,,419,2016,,,,,,,-0.342557,34.852053,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=content/hydro-power-stations,,,,,,,,,,,,Kenya,,WRI
1000046,Tana,Hydro,,Dam with Reservoir,,20,2011,Kenya Electric Generating Company,Operational,,109,2016,,,,,,,-0.78543,37.2654,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=kengen-download,,,,,,,,,,,,Kenya,,GEODB
1000043,Masinga,Hydro,,Dam with Reservoir,,40,1980,Kenya Electric Generating Company,Operational,,127,2016,,,,,,,-0.879,37.588,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=kengen-download,,,,,,,,,,,,Kenya,,GEODB
1000042,Kindaruma,Hydro,,Dam with Reservoir,,72,1968,Kenya Electric Generating Company,Operational,,208,2016,,,,,,,-0.806,37.811,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=kengen-download,,,,,,,,,,,,Kenya,,GEODB
1000041,Kiambere,Hydro,,Dam with Reservoir,,168,1987,Kenya Electric Generating Company,Operational,,996,2016,,,,,,,-0.64,37.91,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=kengen-download,,,,,,,,,,,,Kenya,,GEODB
1000040,Kamburu,Hydro,,Dam with Reservoir,,94.2,1974,Kenya Electric Generating Company,Operational,,434,2016,,,,,,,-0.80927,37.68671,,Kenya Electricity Generating Company,http://www.kengen.co.ke/?q=kengen-download,,,,,,,,,,,,Kenya,,GEODB
