Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1022392,Balti Eleketrijaam,Oil,,Sub-critical Thermal,,472,,,Operational,,"1,360",,ENTSOE,,,,,,,59.3533,28.1185,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Estonia,,GEODB
1022393,Eesti Elektrijaam,Oil,,Sub-critical Thermal,,1369,,,Operational,,"6,245",,ENTSOE,,,,,,,59.2748,27.90459,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Estonia,,GEODB
1022396,IRU Elektrijaam,Natural Gas,,CCGT,,173,,,Operational,,,,ENTSOE,,,,,,,59.4514,24.9246,Cogeneration,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Estonia,,GEODB
1022394,Kiisa AREJ 2,Natural Gas,,,,250,,,Operational,,,,ENTSOE,,,,,,,59.243861,24.706414,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Estonia,,WRI
1022397,Pakri,Wind,,Onshore Wind,8 turbines,18.4,2005,Nelja Energia OU,Operational,"Paldiski, Harju",,,,,,,,,,59.3806,24.0568,,Estonian Wind Energy Association,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,,,,,,,,,,,,Estonia,,GEODB
1022398,Viru Nigula,Wind,,Onshore Wind,8 turbines,24,2007,Nelja Energia OU,Operational,,,,,,,,,,,59.4427,26.7654,,Estonian Wind Energy Association,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,,,,,,,,,,,,Estonia,,GEODB
1022399,Aseriaru,Wind,,Onshore Wind,8 Turbines,24,2011,Nelja Energia OU,Operational,Aseri Parish,,,,,,,,,,59.452119,26.8259,,Estonian Wind Energy Association,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,,,,,,,,,,,,Estonia,,Estonian Wind Energy Association
1022400,Narva Ashfield Wind park,Wind,,Onshore Wind,18 Turbines,39.1,2012,Eesti Energia,Operational,,,,,,,,,,,59.343191,28.058196,,Estonian Wind Energy Association,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,,,,,,,,,,,,Estonia,,Estonian Wind Energy Association
1022401,Aulepa,Wind,,Onshore Wind,16 Turbines,48,2009,Eesti Energia,Operational,Aulepa,,,,,,,,,,59.08698,23.614393,,Estonian Wind Energy Association,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,,,,,,,,,,,,Estonia,,Estonian Wind Energy Association
1022402,Vanakula,Wind,,Onshore Wind,3 turbines,9,2009,Nelja Energia OU,Operational,Vanakula,,,,,,,,,,59.121054,23.565732,,Estonian Wind Energy Association,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,,,,,,,,,,,,Estonia,,Estonian Wind Energy Association
