Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1029190,Dandan Solar Power Plant,Solar,,PV,,25.6,2015,Guam Power Authority,,,,,,,,,,,,13.3035,144.7492,,NRG,http://www.nrg.com/renewables/projects/generation/dandan-in-guam/,,,,,,,,,,,,Guam,,WRI
1029191,Cabras 1,Oil,,Sub-critical Thermal,,66,1974,Guam Power Authority,,,,,,Once Through,Apra Harbor,,,,,13.4638,144.6862,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029191,Cabras 1,Oil,,Sub-critical Thermal,,66,1975,Guam Power Authority,,,,,,Once Through,Apra Harbor,,,,,13.4638,144.6862,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029196,Macheche CT,Diesel,,Diesel Engine,,21,1993,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029198,Dededo Diesel 1,Diesel,,Diesel Engine,,2.5,1972,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029198,Dededo Diesel 2,Diesel,,Diesel Engine,,2.5,1972,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029198,Dededo Diesel 3,Diesel,,Diesel Engine,,2.5,1972,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029198,Dededo Diesel 4,Diesel,,Diesel Engine,,2.5,1972,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029199,Pulantat Diesel 1,Diesel,,Diesel Engine,,5,1994,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029199,Pulantat Diesel 2,Diesel,,Diesel Engine,,5,1994,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029200,Talofofo Diesel 1,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029200,Talofofo Diesel 2,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,,,,,,,,,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,
1029191,Cabras 2,Oil,,Diesel Engine,,40,1996,Guam Power Authority,,,,,,Once Through,Apra Harbor,,,,,13.4638,144.6862,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029191,Cabras 2,Oil,,Diesel Engine,,40,1996,Guam Power Authority,,,,,,Once Through,Apra Harbor,,,,,13.4638,144.6862,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029192,Piti 8 (MEC),Oil,,Diesel Engine,,44,1999,Guam Power Authority,,,,,,Once Through,Agana Bay,,,,,13.4624,144.6903,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029192,Piti 9 (MEC),Oil,,Diesel Engine,,44,1999,Guam Power Authority,,,,,,Once Through,Agana Bay,,,,,13.4624,144.6903,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029197,Tanguisson 1 (PRUVIENT),Oil,,Diesel Engine,,26.5,1976,Guam Power Authority,,,,,,Once Through,Phillipine Sea,,,,,13.541513,144.808182,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029197,Tanguisson 2 (PRUVIENT),Oil,,Diesel Engine,,26.5,1976,Guam Power Authority,,,,,,Once Through,Phillipine Sea,,,,,13.541513,144.808182,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Dededo CT 1,Diesel,,Diesel Engine,,23,1992,Guam Power Authority,,,,,,Air Cooled,,,,,,13.510684,144.826975,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Dededo CT 12,Diesel,,Diesel Engine,,23,1994,Guam Power Authority,,,,,,Air Cooled,,,,,,13.510684,144.826975,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029194,Marbo CT,Diesel,,Diesel Engine,,16,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.5129,144.872,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029195,Yigo CT,Diesel,,Diesel Engine,,21,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.5243,144.8999,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029192,Piti 7 (TEMES),Diesel,,Diesel Engine,,40,1997,Guam Power Authority,,,,,,Air Cooled,,,,,,13.4624,144.6903,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Tenjo Vista 1,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.417,144.6869,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Tenjo Vista 2,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.417,144.6869,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Tenjo Vista 3,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.417,144.6869,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Tenjo Vista 4,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.417,144.6869,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Tenjo Vista 5,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.417,144.6869,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
1029193,Tenjo Vista 6,Diesel,,Diesel Engine,,4.4,1993,Guam Power Authority,,,,,,Air Cooled,,,,,,13.417,144.6869,,Guam Power Authority,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,,,,,,,,,,,,Guam,,WRI
