Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1005621,BROKDORF,Nuclear,,PWR,,1480,1986,,,OSTERENDE,10505.87,2016,,,,,,,53.8506,9.345,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,,,,,,,,,,,,Germany,,GEODB
1006001,PHILIPPSBURG-2,Nuclear,,PWR,,1468,1984,,,PHILIPPSBURG,10359.02,2016,,,,,,,49.25290112,8.436433839,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,,,,,,,,,,,,Germany,,GEODB
1005659,EMSLAND,Nuclear,,PWR,,1406,1988,,,LINGEN (EMS),10285.64,2016,,,,,,,52.4716,7.3204,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,,,,,,,,,,,,Germany,,GEODB
1005974,NECKARWESTHEIM-2,Nuclear,,PWR,,1400,1989,,,NECKARWESTHEIM,10205.1,2016,,,,,,,49.04078176,9.175874306,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,,,,,,,,,,,,Germany,,GEODB
1006141,Westfalen,Coal,,Sub-critical Thermal,"2 units (284, 765)",1049,"1969, 2014",RWE Generation SE,Operational,Hamm-Uentrop,4904.639,2016,,,,,,0.433,51.6805,7.9696,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,GEODB
1005597,Biomasse-HKW,Biomass,,Sub-critical Thermal,,40,2003-2006,PN Biomasseheizkraftwerk Emlichheim GmbH & Co. KG,Operational,Emlichheim,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1006079,Biomass Generator #1,Biomass,,Sub-critical Thermal,,10.6,2014,BEKW Bioenergiekraftwerk Emsland GmbH & Co. KG,Operational,Emlichheim,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005808,HKW Römerbrücke,Natural Gas,,CCGT,"2 units (75, 50)",125,1988-2005,Energie SaarLorLux AG,Operational,Saarbrücken,64.847,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,
1005693,Gemeinschaftskraftwerk Weig,Natural Gas,,CCGT,,42,1992-2013,Moritz J. Weig GmbH & Co KG,Operational,Mayen,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1006103,Natural Gas Turbine #5,Natural Gas,,Sub-critical Thermal,,17.1,2014,Kronos Titan GmbH,Operational,Bremerhaven,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005923,KWK-Anlage,Natural Gas,,CCGT,,14.8,1993-2002,CR3-Kaffeeveredelung M. Hermsen GmbH,Operational,Bremen,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005787,HKW Freiberg,Natural Gas,,Sub-critical Thermal,,13.4,2013,Freiberger ErdNatural Gas GmbH,Operational,Freiberg,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005970,Natural Gaskraftwerk #2,Natural Gas,,Sub-critical Thermal,,13.2,1975,DS Smith Paper Deutschland GmbH,Operational,Witzenhausen,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1006099,Biomass Generator #21,Natural Gas,,Sub-critical Thermal,,13.2,1990,Stadtwerke Kempen GmbH,Operational,Kempen,,2016,,,,,,0.4276,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1006102,Natural Gas Turbine #4,Natural Gas,,Sub-critical Thermal,,12.9,2014,Volkswagen Sachsen GmbH,Operational,Zwickau,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005823,HKW-Mitte,Natural Gas,Oil,Sub-critical Thermal,,11.3,1980,Alte Hansestadt Lemgo,Operational,Lemgo,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005892,Kraftwerk Raffinerie Heide,Oil,,Sub-critical Thermal,,44.5,1962,Raffinerie Heide GmbH,Operational,Hemminstedt,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005753,Heizkraftwerk NMS,Other,,Sub-critical Thermal,,53.6,1982-2014,SWN Stadtwerke Neumünster GmbH,Operational,Neumünster,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005646,EBS-Kraftwerk Witzenhausen,Other,Biomass,Sub-critical Thermal,,28,2009,B+T Energie GmbH,Operational,Witzenhausen,,2016,,,,,,0.75,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1006100,Unnamed #1,Other,,Sub-critical Thermal,,23.3,1964,Gunvor Raffinerie Ingolstadt GmbH,Operational,Kösching,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005981,Nord 1,Waste,,Sub-critical Thermal,"2 units (18, 22)",40,1984-1992,SWM Services GmbH,Operational,Unterföhring,,2016,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,
1005849,ISAR-2,Nuclear,,PWR,,1485,1988,,,ESSENBACH,10381.22,2016,,,,,,,48.60491534,12.29359137,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,,,,,,,,,,,,Germany,,GEODB
1005953,Moorburg B,Coal,,Sub-critical Thermal,,1600,2015,Vattenfall Europe Generation AG,Operational,Hamburg,4606.494,2016,,,,,,0.465,53.489,9.949,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,GEODB
1005982,Nord 2,Coal,Oil,Sub-critical Thermal,,332.7,1991,SWM Services GmbH,Operational,Unterföhring,510.096,2016,,,,,,,48.1805,11.6393,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,GEODB
1005594,BioEnergie Park Klarsee,Biomass,,Sub-critical Thermal,,17.8,2006,Geno Bioenergie Leasingfonds Erste GmbH & Co. KG,Operational,Krackow,,2016,,,,,,,53.3,14.25,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,CARMA
1005826,HKW3 UPM Schongau,Natural Gas,,Sub-critical Thermal,,65,2015,UPM GmbH,Operational,Schongau,,2016,,,,,,,48.16030317,10.11437416,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,CARMA
1005739,Heizkraftwerk Bomlitz,Natural Gas,,Sub-critical Thermal,,22.1,1912,Dow Wolff Cellulosics GmbH,Operational,Bomlitz,,2016,,,,,,,52.9,9.65,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,CARMA
1005601,Biomasseheizkraftwerk Wiesbaden,Waste,,Sub-critical Thermal,,10.5,2014,ESWE BioEnergie GmbH,Operational,Wiesbaden,,2016,,,,,,,50.0833333,8.25,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,CARMA
1006025,Rheinhafen-Dampfkraftwerk,Natural Gas,,CCGT,,353,1998,EnBW Energie Baden-Württemberg AG,Operational,Karlsruhe,172.334,2016,,,,,,0.57,49.012957,8.304002,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,WRI
1005979,Niederaußem,lignite coal,,Sub-critical Thermal,"7 units(294, 295, 297, 299, 648, 653, 944)",3430,1968-2002,RWE Power AG,Operational,Bergheim,23528.8,2016,,,,,,0.393,50.993012,6.668508,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,WRI
1005699,GKM,Coal,,Sub-critical Thermal,"4 units (255, 425, 435, 843)",1958,1982-2015,Grosskraftwerk Mannheim AG,Operational,Mannheim,,2016,,,,,,0.429,49.445158,8.489112,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,WRI
1005765,Heyden,Coal,,Sub-critical Thermal,,875,1987,E.ON Kraftwerke GmbH,Operational,Petershagen,3084.143,2016,,,,,,0.42,52.38279238,8.996004114,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1005832,Ibbenbüren,Coal,,Sub-critical Thermal,,794,1985,RWE Generation SE,Operational,Ibbenbüren,3540.277,2016,,,,,,,52.28881179,7.747906179,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1005928,KWM,Coal,,Sub-critical Thermal,,690,1979,Stadtwerke Hannover AG,Operational,Hohenhameln OT Mehrum,2857.679,2016,,,,,,,52.3150224,10.09141738,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1005866,KNG Kraftwerk Rostock,Coal,,Sub-critical Thermal,,514,1994,EnBW Energie Baden-Württemberg AG,Operational,Rostock,2787.371,2016,,,,,,0.432,54.14282177,12.13287489,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1005676,Farge,Coal,,Sub-critical Thermal,,350,1969,GDF SUEZ Energie Deutschland AG,Operational,Bremen,1715.125,2016,,,,,,,53.20206653,8.516153926,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1006042,Scholven,Coal,,Sub-critical Thermal,2x345,690,1968-1969,E.ON Kraftwerke GmbH,Operational,Gelsenkirchen,3454.37,2016,,,,,,,51.60236802,7.009894096,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1006041,Schkopau,lignite coal,,Sub-critical Thermal,2x450,900,1996,E.ON Kraftwerke GmbH,Operational,Schkopau,4170.691,2016,,,,,,0.4,51.39845463,11.9504201,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,CARMA
1005596,Biomasse-Heizkraftwerk Malchin,Biomass,,Sub-critical Thermal,,9.8,2003,envia THERM GmbH,Operational,Malchin,,2016,,,,,,,53.74186,12.78302,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005773,HKW Altenstadt,Biomass,,Sub-critical Thermal,,9.8,1999,Heizkraftwerk Altenstadt GmbH & Co. KG,Operational,Altenstadt,,2016,,,,,,,47.79714,10.85874,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005606,Blockheizkraftwerk 1,Biomass,,Sub-critical Thermal,,2,2005-2010,DS Smith Paper Deutschland GmbH,Operational,Aschaffenburg,,2016,,,,,,,49.988218,9.155761,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005916,KW Walsum,Coal,,Sub-critical Thermal,"2 units (370, 725)",1095,1988-2013,Steag GmbH,Operational,Duisburg,4128.955,2016,,,,,,0.427,51.52672,6.71868,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,Open Power System Data
1005747,Heizkraftwerk Heilbronn,Coal,,Sub-critical Thermal,,778,1985,EnBW Energie Baden-Württemberg AG,Operational,Heilbronn,3212.588,2016,,,,,,,49.177334,9.206318,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,Open Power System Data
1005737,Heizkraftwerk Altbach/Deizisau (Coal),Coal,,Sub-critical Thermal,"2 units (336, 433)",769,1985-1997,EnBW Energie Baden-Württemberg AG,Operational,Altbach,,2016,,,,,,0.44,48.717611,9.374917,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006143,Wilhelmshaven (Coal),Coal,,Sub-critical Thermal,,757,1976,E.ON Kraftwerke GmbH,Operational,Wilhelmshaven,3212.419,2016,,,,,,0.4,53.565819,8.146245,,Open Power System Data,http://data.open-power-system-data.org/,ENTSOE (For Generation only),https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,Germany,,Open Power System Data
1005889,Kraftwerk N 230,Coal,,Sub-critical Thermal,,110,1971,Currenta GmbH & Co. OHG,Operational,Krefeld-Uerdingen,,2016,,,,,,,51.369811,6.6615,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005686,G-Kraftwerk,Coal,,Sub-critical Thermal,,103,1962,Currenta GmbH & Co. OHG,Operational,Leverkusen,,2016,,,,,,,51.368872,6.654106,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005792,HKW I,Coal,,Sub-critical Thermal,,95,1985,Stadtwerke Duisburg AG,Operational,Duisburg,,2016,,,,,,,51.429324,6.751984,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005950,Moabit (Coal),Coal,,Sub-critical Thermal,,89,1990,Vattenfall Europe Wärme Aktiengesellschaft,Operational,Berlin,,2016,,,,,,,52.53735111,13.34611416,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005781,HKW Elberfeld,Coal,,Sub-critical Thermal,,85,1989,WSW Energie & Wasser AG,Operational,Wuppertal,,2016,,,,,,,51.24835,7.11874,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005840,Industrie-Kraftwerk,Coal,,OCGT,,79,1975,Solvay Chemicals GmbH,Operational,Rheinberg,,2016,,,,,,,51.56489,6.57824,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005685,FWK Buer,Coal,,Sub-critical Thermal,,70,1985,E.ON Kraftwerke GmbH,Operational,Gelsenkirchen,,2016,,,,,,,51.59696,7.00452,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005804,HKW Nord,Coal,,Sub-critical Thermal,,61.5,2000,Volkswagen AG,Operational,Wolfsburg,,2016,,,,,,,52.43279,10.78611,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005883,Kraftwerk II,Coal,,Sub-critical Thermal,,60.4,1966,Evonik Degussa GmbH,Operational,Marl,,2016,,,,,,0.38,51.68037,7.09688,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005883,Kraftwerk I,Coal,,Sub-critical Thermal,"3 units(120, 60.4, 55.3)",235.8,1971-1983,Evonik Degussa GmbH,Operational,Marl,,2016,,,,,,,51.68037,7.09688,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005754,Heizkraftwerk Offenbach,Coal,,Sub-critical Thermal,,54,1990,Energieversorgung Offenbach AG,Operational,Offenbach,,2016,,,,,,,50.065155,8.768964,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005757,Heizkraftwerk Pforzheim GmbH (Coal),Coal,,Sub-critical Thermal,,26.9,1990,Heizkraftwerk Pforzheim GmbH,Operational,Pforzheim,,2016,,,,,,,48.88316,8.6653,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005885,Kraftwerk L 57,Coal,,Sub-critical Thermal,,26,1957,Currenta GmbH & Co. OHG,Operational,Krefeld-Uerdingen,,2016,,,,,,,51.369811,6.6615,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005740,Heizkraftwerk der Sappi Stockstadt GmbH,Coal,,Sub-critical Thermal,,24.8,1969,Sappi Stockstadt GmbH,Operational,Stockstadt,,2016,,,,,,,49.97745,9.06872,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005760,Heizkraftwerk Stuttgart-Gaisburg,Coal,,Sub-critical Thermal,,22.6,2009,EnBW Energie Baden-Württemberg AG,Operational,Stuttgart,,2016,,,,,,,48.782453,9.231483,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005752,Heizkraftwerk Magirusstraße,Coal,,Sub-critical Thermal,,20.7,1978,Fernwärme Ulm GmbH,Operational,Ulm,,2016,,,,,,,48.39704,9.96484,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006017,Reno De Medici,Coal,,Sub-critical Thermal,,19,1923-1956,Reno De Medici Arnsberg GmbH,Operational,Arnsberg,,2016,,,,,,,51.39139,8.07304,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006124,Vohburg,Hydro,,Run-of-River,,23.3,1992,Donau-Wasserkraft AG,Operational,Vohburg,,2016,,,,,,,48.778103,11.60119,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006055,Stammham,Hydro,,Run-of-River,,23.2,1955,VERBUND-Innkraftwerke GmbH,Operational,Stammham,,2016,,,,,,,48.24932,12.86469,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006000,Pfrombach,Hydro,,Run-of-River,,22.3,1929,E.ON Kraftwerke GmbH,Operational,Moosburg-Pfrombach,,2016,,,,,,,48.44132,11.99233,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006035,Rudolf-Fettweis-Werk 1,Hydro,,Run-of-River,,22,1918,EnBW Energie Baden-Württemberg AG,Operational,Forbach,,2016,,,,,,,48.6731884,8.355705841,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006035,Rudolf-Fettweis-Werk 2,Hydro,,Pumped Storage,,43,1926,EnBW Energie Baden-Württemberg AG,Operational,Forbach,,2016,,,,,,,48.6693835,8.353047617,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006060,Straubing,Hydro,,Run-of-River,,21.5,1994,Rhein-Main-Donau AG,Operational,Straubing,,2016,,,,,,,48.89659,12.55752,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005603,Bittenbrunn,Hydro,,Run-of-River,,20.2,1969,Donau-Wasserkraft AG,Operational,Neuburg an der Donau,,2016,,,,,,,48.734459,11.14382,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005932,Lehmen,Hydro,,Run-of-River,,20,1962,RWE Innogy GmbH,Operational,Lehmen,,2016,,,,,,,50.274724,7.458957,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006147,Wintrich,Hydro,,Run-of-River,,20,1965,RWE Innogy GmbH,Operational,Wintrich,,2016,,,,,,,49.879784,6.948762,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006065,Tannheim,Hydro,,Run-of-River,,12.3,1923,EnBW Energie Baden-Württemberg AG,Operational,Tannheim,,2016,,,,,,,48.00795,10.118537,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006040,Scheuring,Hydro,,Run-of-River,,12.2,1980,E.ON Kraftwerke GmbH,Operational,Scheuring,,2016,,,,,,,48.180229,10.8833102,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006005,Prittriching,Hydro,,Run-of-River,,12.1,1984,E.ON Kraftwerke GmbH,Operational,Prittriching,,2016,,,,,,,48.21062,10.904933,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006046,Serrig,Hydro,,Run-of-River,,12.1,1985,RWE Innogy GmbH,Operational,Freudenburg,,2016,,,,,,,49.566954,6.592348,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005939,Merching,Hydro,,Run-of-River,,12,1978,E.ON Kraftwerke GmbH,Operational,Merching,,2016,,,,,,,48.2704497,10.9773463,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006043,Schwabstadl,Hydro,,Run-of-River,,12,1981,E.ON Kraftwerke GmbH,Operational,Scheuring,,2016,,,,,,,48.148375,10.867023,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1005989,Oberpeiching,Hydro,,Run-of-River,,11.9,1954,Rhein-Main-Donau AG,Operational,Oberndorf,,2016,,,,,,,48.646423,10.879086,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
1006132,Wehr,Hydro,,Pumped Storage,,910,1975,Schluchseewerk Aktiengesellschaft,Operational,Wehr,,2016,,,,,,,47.64529898,7.91819945,,Open Power System Data,http://data.open-power-system-data.org/,,,,,,,,,,,,Germany,,Open Power System Data
