Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1023663,Zouk 1,Residual Oil,,Sub-critical Thermal,,153.6,1984,,Operational,,,,Once Through,Sea Water,,,,,33.969,35.604,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,GEODB
1023663,Zouk 2,Residual Oil,,Sub-critical Thermal,,153.6,1985,,Operational,,,,Once Through,Sea Water,,,,,33.969,35.604,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,GEODB
1023663,Zouk 3,Residual Oil,,Sub-critical Thermal,,153.6,1986,,Operational,,,,Once Through,Sea Water,,,,,33.969,35.604,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,GEODB
1023663,Zouk 4,Residual Oil,,Sub-critical Thermal,,182,1987,,Operational,,,,Once Through,Sea Water,,,,,33.969,35.604,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,GEODB
1023661,Deir Ammar,Natural Gas,Diesel,CCGT,"2x150, 1x170",470,1998,,Operational,North Lebanon,,,Once Through,Sea Water,,,,,34.46503676,35.894179,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,WRI
1023662,Zahrani,Natural Gas,Diesel,CCGT,"2x150, 1x170",470,1998,,Operational,,,,Once Through,Sea Water,,,,,33.4960898,35.33797,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,WRI
1023664,Jieh 1,Residual Oil,,Sub-critical Thermal,,65,1971,,Operational,,,,Once Through,Sea Water,,,,,33.647475,35.399601,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,WRI
1023664,Jieh 2,Residual Oil,,Sub-critical Thermal,,65,1971,,Operational,,,,Once Through,Sea Water,,,,,33.647475,35.399601,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,WRI
1023664,Jieh 3,Residual Oil,,Sub-critical Thermal,,72.5,1980,,Operational,,,,Once Through,Sea Water,,,,,33.647475,35.399601,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,WRI
1023664,Jieh 4,Residual Oil,,Sub-critical Thermal,,72.5,1981,,Operational,,,,Once Through,Sea Water,,,,,33.647475,35.399601,,Arab Union of Electricity,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283,d.eWE",,,,,,,,,,,,Lebanon,,WRI
