Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1000272,Patau-Patau (SESB),Natural Gas,,,,112,,,Operational,Sabah,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000236,SG.Piah Upper,Hydro,,,,14.6,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000282,Sarawak Power Generation,Natural Gas,,OCGT,,337,,,Operational,Sarawak,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000240,Jor,Hydro,,,,100,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000241,WOH_,Hydro,,,,150,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000242,Minor,Hydro,,,,12,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000229,Tewa,Natural Gas,,OCGT,,68,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000234,Cenderoh,Hydro,,,,33.94,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000249,PD Power,Natural Gas,,OCGT,,436.4,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000252,Powertrej,Natural Gas,,OCGT,,434,,,Operational,Peninsular Malaysia,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000237,Temenggor,Hydro,,,,348,,,Operational,Peninsular Malaysia,,,,,,,,,5.407,101.301,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000281,TG. Kidurong,Natural Gas,,OCGT,,192,,,Operational,Sarawak,,,,,,,,,3.288,113.0926,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000238,Pergau,Hydro,,,,600,,,Operational,Peninsular Malaysia,,,,,,,,,5.625,101.703056,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000239,Kenyir,Hydro,,,,400,,,Operational,Peninsular Malaysia,,,,,,,,,5.0229,102.9109,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000243,Segari,Natural Gas,,CCGT,,1303,,,Operational,Peninsular Malaysia,,,,,,,,,4.3908,100.5894,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000244,GB3,Natural Gas,,CCGT,,640,,,Operational,Peninsular Malaysia,,,,,,,,,4.3923,100.5897,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000228,Teknologi Tenaga Perlis Consortium,Natural Gas,,CCGT,,650,,,Operational,Peninsular Malaysia,,,,,,,,,6.3404,100.1568,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000230,Prai Power,Natural Gas,,CCGT,,350,,,Operational,Peninsular Malaysia,,,,,,,,,5.3752,100.374,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000231,Gelugor,Natural Gas,,CCGT,,330,,,Operational,Peninsular Malaysia,,,,,,,,,5.3803,100.3147,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000232,Kenering,Hydro,,,,120,,,Operational,Peninsular Malaysia,,,,,,,,,5.2153,101.098,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000233,Bersia,Hydro,,,,48,,,Operational,Peninsular Malaysia,,,,,,,,,5.4297,101.2092,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000246,Connought Bridge,Natural Gas,,CCGT,,828,,,Operational,Peninsular Malaysia,,,,,,,,,3.0433,101.4696,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000247,Putrajaya,Natural Gas,,CCGT,,625,,,Operational,Peninsular Malaysia,,,,,,,,,2.9659,101.6847,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000248,Genting Sanyen,Natural Gas,,CCGT,,762,,,Operational,Peninsular Malaysia,,,,,,,,,2.7977,101.6493,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000250,Tuanku Jaafar (PDI),Natural Gas,,CCGT,,714,,,Operational,Peninsular Malaysia,,,,,,,,,2.533,101.7912,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000253,Pahlawan Power,Natural Gas,,CCGT,,322,,,Operational,Peninsular Malaysia,,,,,,,,,2.2238,102.1519,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000257,YTL Paka,Natural Gas,,CCGT,,780,,,Operational,Peninsular Malaysia,,,,,,,,,4.6017,103.4495,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000258,Paka,Natural Gas,,CCGT,,1136,,,Operational,Peninsular Malaysia,,,,,,,,,4.6017,103.4495,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000261,Ranhill Powertron II (IPP),Natural Gas,,OCGT,,130,,,Operational,Sabah,,,,,,,,,6.0918,116.163,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
1000273,Tenom Pangi,Hydro,,,,66,,,Operational,Sabah,,,,,,,,,5.1333333,115.95,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,CARMA
1000276,MIRI,Natural Gas,,OCGT,,79,,,Operational,Sarawak,,,,,,,,,4.4148,114.0089,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,CARMA
1000235,SG. Piah Lower,Hydro,,,,54,,,Operational,Peninsular Malaysia,,,,,,,,,4.3945,101.1947,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,CARMA
1000285,Tg. Bin Energy,Coal,,Ultra Super-Critical Thermal,,2100,2016,,Operational,Johor,,,,,,,,,1.334839,103.542177,"1,100 Ultra Super Critical Unit added March 2016",Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,WRI
1026640,Bukit Palong Solar Power Plant,Solar,,PV,,3,,Gaya Dunia Sdn Bhd,Operational,,,,,,,,,,2.58234,101.8313,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,,,,,,Malaysia,,WRI
1026641,Gebeng Solar Power Plant,Solar,,PV,,10,,Petronas,Operational,,,,,,,,,,3.99241,103.3682,,Metta Energy,http://www.mettaenergy.com.my/projects/view/10mw-petronas-solar-plant-gebeng,,,,,,,,,,,,Malaysia,,WRI
1026642,Gemas Solar Power Plant,Solar,,PV,,10.2,,Yingli Solar,Operational,,,,,,,,,,2.59563,102.6216,,Yingli Solar,http://d9no22y7yqre8.cloudfront.net/assets/uploads/projects/downloads/AseanCaseStudy_Malaysia_Solarfarm_10MW%20Amcorp%20Gemas_v4.pdf,,,,,,,,,,,,Malaysia,,WRI
1026643,Hijau Solar Power Plant,Solar,,PV,,8,,Gading Kencana Sdn Bhd,Operational,,,,,,,,,,2.3409,102.2168,,Gading Kencana,http://gadingkencana.com.my/utility-scale-solar-farm/,,,,,,,,,,,,Malaysia,,WRI
1026644,Kuala Lumpur Airport Solar Power Plant,Solar,,PV,,19,,Kuala Lumpur International Airport (KLIA),Operational,,,,,,,,,,2.77912,101.7144,,Malaysia Airports,http://www.malaysiaairports.com.my/?m=media_centre&c=news&id=364,,,,,,,,,,,,Malaysia,,WRI
1026645,Kuala Perlis Solar Power Plant,Solar,,PV,,6,,Ambang Fiesta Sdn Bhd,Operational,,,,,,,,,,6.4105,100.1378,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,,,,,,Malaysia,,WRI
1026646,Kuala Sawah Solar Power Plant,Solar,,PV,,5.3,,Cypark Renewable Energy Sdn Bhd,Operational,,,,,,,,,,2.63545,101.9404,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,,,,,,Malaysia,,WRI
1026647,Pajam Solar Power Plant,Solar,,PV,,13,,Cypark Suria (Pajam) Sdn Bhd,Operational,,,,,,,,,,2.83575,101.8488,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,,,,,,Malaysia,,WRI
1026648,Rimba Terjun Solar Power Plant,Solar,,PV,,2,,Rentak Raya Sdn Bhd,Operational,,,,,,,,,,1.47211,103.3925,,Cypark Resources Board,http://innogenetic.com/cypark/index.php/2014-07-02-17-02-16/2014-07-02-17-02-52/renewable-energy,,,,,,,,,,,,Malaysia,,WRI
1000284,TNB Prai,Natural Gas,,CCGT,,1071,,,Operational,,,,,,,,,,5.374368,100.374622,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,WRI
1000251,Tyanku Jaafar (PDII),Natural Gas,,CCGT,,708,,,Operational,Peninsular Malaysia,,,,,,,,,2.532655,101.791031,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,WRI
1000270,Gantisan (SESB),Diesel,,Diesel Engine,,38,,,Operational,Sabah,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000278,Tun Abdul Rahman,Oil,,Diesel Engine,,114,,,Operational,Sarawak,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000259,ARL Power(IPP),Diesel,,Diesel Engine,,50,,,Operational,Sabah,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000267,Labuk (SESB),Diesel,,Diesel Engine,,9.4,,,Operational,Sabah,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000268,Batu Sapi (SESB),Diesel,,Diesel Engine,,40,,,Operational,Sabah,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000269,Stratavest (IPP),Oil,,Diesel Engine,,60,,,Operational,Sabah,,,,,,,,,,,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,
1000274,Tawau Power Station (SESB),Diesel,,Diesel Engine,,64,,,Operational,Sabah,,,,,,,,,4.2826,117.888,,Penisular Malaysia Electricity Supply Company,http://www.st.gov.my/index.php/component/k2/item/606-peninsular-malaysia-electricity-supply-industry-outlook-2014.html,,,,,,,,,,,,Malaysia,,GEODB
