Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1023041,Tarrafal 2,Diesel,,,,4.5,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=6,,,,,,,,,,,,Cape Verde,,
1023042,Sal Rei,Diesel,,,,11.56,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=7,,,,,,,,,,,,Cape Verde,,
1023043,Porto Novo,Diesel,,,,9.77,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=8,,,,,,,,,,,,Cape Verde,,
1023044,Cabeolica Sal,Wind,,,,7.65,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=9,,,,,,,,,,,,Cape Verde,,
1023045,Cabeolica Santiago,Wind,,,,9.35,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=10,,,,,,,,,,,,Cape Verde,,
1023046,Cabeolica Sao Vicente,Wind,,,,5.95,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=11,,,,,,,,,,,,Cape Verde,,
1023047,Electra Solar- Palmarejo,Solar,,,,5,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=12,,,,,,,,,,,,Cape Verde,,
1023048,Electra Solar Sal,Solar,,,,2.5,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=13,,,,,,,,,,,,Cape Verde,,
1023049,Lazareto,Heavy Fuel oil,,,,32.44,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=14,,,,,,,,,,,,Cape Verde,,
1023050,Matiota,Heavy Fuel oil,,,,10.91,,,Operational,,,,,,,,,,,,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=15,,,,,,,,,,,,Cape Verde,,
1023040,Praia,Diesel,,,,10,,,Operational,,,,,,,,,,14.92800000000,-23.54500000000,,ECOREX,http://www.ecowrex.org/resources/energy_generators?title_field_value=&&&&&items_per_page=20&page=5,,,,,,,,,,,,Cape Verde,,Power Africa
1023038,Palmarejo,Heavy Fuel oil,,,,66.23,,,Operational,,,,,,,,,,14.90000000000,-23.55000000000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Cape Verde,,Power Africa
1023039,Palmeira Electra,Heavy Fuel oil,,,,11.575,,,Operational,,,,,,,,,,16.76666670000,-22.98333330000,,African Development Bank Group,http://powerafrica.opendataforafrica.org,,,,,,,,,,,,Cape Verde,,Power Africa
