Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1023660,PARQUE EOLICO VILLANUEVA,Wind,,Wind,,19.8,,"EOLICA VILLANUEVA, S.L.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Puente la Reina/Gares,,Spain,,
1023659,PARQUE EOLICO SIERRA DEL ORO,Wind,,Wind,,27.2,,"SINAE, ENERGIA Y MEDIO AMBIENTE, S.A.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Benquerencia de la Serena,,Spain,,
1023658,PARQUE EOLICO SIERRA DE LA MUELA,Wind,,Wind,,19.55,,"URBAENERGIA, S.A.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Alhama de Murcia,,Spain,,
1023656,PARQUE EOLICO LA NAVA,Wind,,Wind,,36,,"PARQUE EOLICO LA NAVA, S.L.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Villadiego,,Spain,,
1023655,P.E. LOS BARDALES,Wind,,Wind,,34.5,,"NEG MICON IBERICA, S.A.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Anguita,,Spain,,
1023653,LA MAGDALENA,Wind,,Wind,,21,,"ENERGIA Y RECURSOS AMBIENTALES, S.A.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Yecla,,Spain,,
1023651,SICOGESA,Waste,,Waste Incinerator,,14.992,,SICOGESA EXPLOTACIONES,,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Alcala de Guadaira,,Spain,,
1023646,PICO CORROS,Wind,,Wind,,48,,"ENERGIA Y RECURSOS AMBIENTALES, S.A.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Aguilar de Campoo,,Spain,,
1023645,PARQUE EOLICO ALTAMIRA,Wind,,Wind,,45.3,2009,"SISTEMAS ENERGETICOS ALTAMIRA, S.A.U.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Almargen,,Spain,,
1023644,PARQUE EOLICO ALCONERA,Wind,,Wind,,24.42,,"GAMESA ENERGIA, S.A.",,,,,,,,,,,,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,,,Lapa (La),,Spain,,
