Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1022883,Culliagh,Wind,,Onshore Wind,18,12,2000,,Operational,Donegal,,2016,,,,,,,,,,V47/660,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022905,Gneeves,Wind,,Onshore Wind,11,9.35,2005,SWS,Operational,Cork,,2016,,,,,,,,,,V52,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022906,Gortahaile,Wind,,Onshore Wind,8,20,2011,ABO Wind,Operational,Laois,,2016,,,,,,,,,,N90,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022907,Greenoge,Wind,,Onshore Wind,4,5.2,2005,Greenoge Windfarm Ltd,Operational,Carlow,,2016,,,,,,,,,,N60,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022908,Grouselodge,Wind,,Onshore Wind,8,20,2011,ESBI,Operational,Limerick,,2016,,,,,,,,,,N90,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022909,Hollyford Wind Farm,Wind,,Onshore Wind,3,9,2013,Energia Renewables,Operational,Tipperary,,2016,,,,,,,,,,SWT-3.0,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022910,Inverin 1&2,Wind,,Onshore Wind,4,3.96,1999,,Operational,Galway,,2016,,,,,,,,,,V47,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022884,Curragh,Wind,,Onshore Wind,8,18,2009,SSE Renewables,Operational,Cork,,2016,,,,,,,,,,2.3VS,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022911,Janssen Wind Energy Project,Wind,,Onshore Wind,1,2,2014,Janssen biologics,Operational,Cork,,2016,,,,,,,,,,E-101,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022885,Curraghgraigue,Wind,,Onshore Wind,3,2.55,2004,,Operational,Tipperary,,2016,,,,,,,,,,V52,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022912,Kealkill,Wind,,Onshore Wind,10,8.5,2006,,Operational,Cork,,2016,,,,,,,,,,V52,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022886,DePuy,Wind,,Onshore Wind,1,2.5,2014,DePuy,Operational,Cork,,2016,,,,,,,,,,E-101,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022889,Dromada,Wind,,Onshore Wind,19,28.5,2009,SSE Renewables,Operational,Limerick,,2016,,,,,,,,,,1.5s,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022890,Drumlough,Wind,,Onshore Wind,8,4.8,1997,B9,Operational,Donegal,,2016,,,,,,,,,,,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022891,Drybridge/Dunmore,Wind,,Onshore Wind,2,1.7,2006,,Operational,Louth,,2016,,,,,,,,,,V52,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022892,Dundalk IT,Wind,,Onshore Wind,1,0.85,2005,DIT,Operational,Louth,,2016,,,,,,,,,,V52,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022893,Dunmore,Wind,,Onshore Wind,2,1.8,2009,,Operational,Louth,,2016,,,,,,,,,,E-44,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022914,Kilgarvan Ext,Wind,,Onshore Wind,13,30,2009,SWS,Operational,Kerry,,2016,,,,,,,,,,N90,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022916,Killybegs,Wind,,Onshore Wind,6,13.8,2008,,Operational,Donegal,,2016,,,,,,,,,,E-70,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022917,Kilronan,Wind,,Onshore Wind,10,5,1998,,Operational,Roscommon,,2016,,,,,,,,,,V39,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022918,Kilvinane,Wind,,Onshore Wind,3,4.5,2006,,Operational,Cork,,2016,,,,,,,,,,G850,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022919,Kingsmountain,Wind,,Onshore Wind,10,25,2003,SSE Renewables,Operational,Sligo,,2016,,,,,,,,,,N80,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022921,Knockastanna,Wind,,Onshore Wind,4,6,2009,SSE Renewables,Operational,Limerick,,2016,,,,,,,,,,1.5,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022922,Knockawarriga,Wind,,Onshore Wind,9,22.5,2008,SWS,Operational,Limerick,,2016,,,,,,,,,,N90,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022924,Knocknalour 1,Wind,,Onshore Wind,4,5,2013,Knocknalour wind Farm Ltd,Operational,Wexford,,2016,,,,,,,,,,,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022925,Knocknalour 2,Wind,,Onshore Wind,4,3.95,2013,Knocknalour wind Farm Ltd,Operational,Wexford,,2016,,,,,,,,,,,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022926,Lacka Cross,Wind,,Onshore Wind,2,4.6,2009,,Operational,Kerry,,2016,,,,,,,,,,E-82,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022927,Lackan,Wind,,Onshore Wind,3,6.9,2006,,Operational,Sligo,,2016,,,,,,,,,,E-70,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022928,Lahanaght Hill,Wind,,Onshore Wind,5,4.25,2006,,Operational,Cork,,2016,,,,,,,,,,V52,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022930,Leitir Guingaid,Wind,,Onshore Wind,17,40.9,2014,Invis Energy,Operational,Galway,,2016,,,,,,,,,,E82,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022933,Lisheen 1a,Wind,,Onshore Wind,12,19,2013,Brookfield Renewable Energy,Operational,Tipperary,,2016,,,,,,,,,,V90,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022824,Acres,Wind,,Onshore Wind,6,17.5,2015,Element Power/GE,Operational,Donegal,,2016,,,,,,,,,,,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022826,Anarget,Wind,,Onshore Wind,2,1.2,2004,,Operational,Donegal,,2016,,,,,,,,,,E-40,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
1022827,Anarget Extension,Wind,,Onshore Wind,1,0.9,2007,,Operational,Donegal,,2016,,,,,,,,,,E-44,Irish Wind Energy Association,http://www.iwea.com/windfarmsinireland,,,,,,,,,,,,Ireland,,
