Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1019874,Somanga,Natural Gas,,OCGT,,7.5,,Tanzania Electric Supply Company,,Somanga Fungu Village,,,,,,,,,,,,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=78&Itemid=167,,,,,,,,,,,,Tanzania,,
1023573,Kinyerezi,Natural Gas,,,,150,,Tanzania Electric Supply Company,,,,,,,,,,,,,,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=70&Itemid=158,,,,,,,,,,,,,,
1023574,Dodoma,Diesel,,Diesel Engine,,7.4,,Tanzania Electric Supply Company,,,,,,,,,,,,,,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=70&Itemid=158,,,,,,,,,,,,,,
1023515,TPC 17,Biogas,,,,17,,Tanzania Electric Supply Company,,,,,,,,,,,,,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,Tanzania,,
1023575,Songas,Natural Gas,,,,189,,IPPs,,,,,,,,,,,,,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,,,
1023576,TANWAT,Biogas,,,,2.7,,IPPs,,,,,,,,,,,,,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,,,
1023577,Symbion,Natural Gas,,,,60,,IPPs,,,,,,,,,,,,,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,,,
1023577,Symbion,Jet Fuel,,,,165,,IPPs,,,,,,,,,,,,,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,,,
1023578,Mwenga,Hydro,,,,4,,IPPs,,,,,,,,,,,,,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,,,
1019877,IPTL Tanzania,Diesel,,Diesel Engine,,100,,IPPs,,,,,,,,,,,-6.6741,39.1873,,Ministry of Energy and Minerals,http://www.tanesco.co.tz/index.php/media1/downloads/reports/investment-report/22-power-system-master-plan-2012-update,,,,,,,,,,,,Tanzania,,GEODB
1019866,Hale,Hydro,,Dam with Reservoir,,21,,Tanzania Electric Supply Company,,Pangani,,,,,,,,,-5.298089,38.60415,,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=82&Itemid=238,,,,,,,,,,,,Tanzania,,WRI
1019867,Kidatu,Hydro,,Dam with Reservoir,,204,1975,Tanzania Electric Supply Company,,Great Ruaha,,,,,,,,,-7.635417,36.88375,,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=79&Itemid=235,,,,,,,,,,,,Tanzania,,WRI
1019868,Kihansi,Hydro,,Dam with Reservoir,,180,1999,Tanzania Electric Supply Company,,Kihansi,1000,,,,,,,,-8.57505,35.851268,Generation is Annual Average,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=80&Itemid=236,,,,,,,,,,,,Tanzania,,WRI
1019869,Mtera,Hydro,,Dam with Reservoir,,80,1980,Tanzania Electric Supply Company,,Great Ruaha,303,,,,,,,,-7.13625,35.98375,Generation is Annual Average,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=81&Itemid=237,,,,,,,,,,,,Tanzania,,WRI
1019870,Nyumba ya Mungu,Hydro,,Dam with Reservoir,,8,1966,Tanzania Electric Supply Company,,Pangani,35,,,,,,,,-3.82125,37.467917,Generation is Annual Average,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=82&Itemid=238,,,,,,,,,,,,Tanzania,,WRI
1019871,Pangani Falls,Hydro,,Dam with Reservoir,,68,1995,Tanzania Electric Supply Company,,Pangani,367,,,,,,,,-5.34911,38.650326,Generation is Annual Average,Tanzania Electric Supply Company,http://www.tanesco.co.tz/index.php?option=com_content&view=article&id=82&Itemid=238,,,,,,,,,,,,Tanzania,,WRI
