Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1022145,Carape I (Fingano),Wind,,,,50,2015,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022146,Lavadero de Lanas Blengio,Wind,,,,1.8,2013,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022147,Weyerhaeuser,Natural Gas,,,,12,,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022148,Generación Eólica Minas I - Minas I,Wind,,,,42,2014,,Operational,,,,,,,,,,,-34.462694,-55.327937,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022150,Galofer,Natural Gas,,,,14,,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022151,Melowind,Wind,,,,50,2015,,Operational,,,,,,,,,,,-32.6019,-54.234,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022156,Cadonal (Talas de Maciel II),Wind,,,,50,2015,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022157,Upm (1),Biomass,,Sub-critical Thermal,,161,2007,,Operational,,,,,,,,,,,-33.116753,-58.258793,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022159,Polesine S.A.,Wind,,,,50,2014,,Operational,,,,,,,,,,,-34.117684,-56.104725,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022160,Grupos Diesel Autonomos/Interconectados,Natural Gas,,,,4,,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022161,Alur (2),Natural Gas,,,,10,,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1022162,FI: Planta Piloto,Wind,,,,0.2,,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023818,Luz de Loma S.A.,Wind,,,,20,2014,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023474,Astidey (Talas de Maciel I),Wind,,,,50,2015,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023475,Microgeneración conectada a la RED,Solar,,,,5,2012,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023476,Fenirol,Natural Gas,,,,10,,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023477,Ing. Emanuele Cambelargiu I,Wind,,,,10,2009,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023479,Carape II (Vengano),Wind,,,,40,2015,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023480,Motores Central Batlle,Natural Gas,,OCGT,,80,1954,,Operational,,,,,,,,,,,-34.88603,-56.196559,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023481,Engraw,Wind,,,,3.6,2012,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023482,Raditon,Solar,,,,8,2015,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023483,La Jacinta (Solar Farm S.R.L),Solar,,,,50,2015,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
1023484,Palmatir - Peralta,Wind,,,,50,2014,,Operational,,,,,,,,,,,,,,"Uruguay Ministry of Industry, Energy, and Mining",https://www.google.com/?ion=1&espv=2#q=Potencia+instalada+por+tipo+de+equipo+y+Potencia+Instalada+por+Fuente,,,,,,,,,,,,Uruguay,,
