Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1000349,Nurek,Hydro,,Reservoir,,3015,1972,Barki Tojik,Operational,Vakhsh River,,,,,,,,,38.3717,69.3481,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000354,Peredpadnaya,Hydro,,Run of River,,24,,Barki Tojik,Operational,Vakhsh River,,,,,,,,,,,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,
1000355,Tsentralnaya,Hydro,,Run of River,,15,,Barki Tojik,Operational,Vakhsh River,,,,,,,,,,,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,
1000357,Pamir 1,Hydro,,Run of River,,14,,Pamir Energy (PPP set up by AKFED and IFC),Operational,Gunt River,,,,,,,,,,,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,
1000350,Sangtuda 1,Hydro,,Run of River,4,670,2009,IPP,Operational,Vakhsh River,,,,,,,,,38.0435,69.0583,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000350,Sangtuda-2,Hydro,,Run of River,,30,2012,Sangob,Operational,Vakhsh River,,,,,,,,,38.0435,69.0583,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000351,Baipaza,Hydro,,Run of River,,600,,Barki Tojik,Operational,Vakhsh River,,,,,,,,,38.2674,69.1237,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000352,Golovnaya,Hydro,,Run of River,,210,,Barki Tojik,Operational,Vakhsh River,,,,,,,,,37.8839,68.937,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000353,Kairakkum,Hydro,,Run of River,,126,,Barki Tojik,Operational,Syrdarya River,,,,,,,,,40.2759,69.815,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000356,Varzob 2,Hydro,,Run of River,,14.4,,Barki Tojik,Operational,Varzob River,,,,,,,,,38.6122,68.7767,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000359,Varzob 1,Hydro,,Run of River,,7.5,,Barki Tojik,Operational,Varzob River,,,,,,,,,38.586,68.7785,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000359,Varzob 3,Hydro,,Run of River,,3.5,,Barki Tojik,Operational,Varzob River,,,,,,,,,38.586,68.7785,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000358,Khorog,Hydro,,Run of River,,10,,Pamir Energy (PPP set up by AKFED and IFC),Operational,Gunt River,,,,,,,,,37.489744,71.553045,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,CARMA
1000361,Yavan,Oil,,Sub-critical Thermal,,180,1969,Barki Tojik,Operational,Yavan,,,,,,,,,38.296,68.932,,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,GEODB
1000360,Dushanbe,Oil,,Sub-critical Thermal,,230,,Barki Tojik,Operational,Dushanbe,,,,,,,,,38.610585,68.772595,CHP,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,WRI
1000360,Dushanbe-2,Coal,,Sub-critical Thermal,,200,2014,Barki Tojik,Operational,Dushanbe,,,,,,,,,38.610585,68.772595,CHP,Energy Charter Secretariat,http://www.energycharter.org/fileadmin/DocumentsMedia/IDEER/IDEER-Tajikistan_2013_en.pdf,,,,,,,,,,,,Tajikistan,,WRI
