Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1023923,Clarendon,Heavy Fuel Oil,,Sub-critical Thermal,,11,1972,Jamaico,Operational,,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023926,Roaring River,Hydro,,Run of River,,4.5,1949,Jamaica Public Service Company,Operational,Ocho Rios,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023928,Munro Wind Farm,Wind,,Onshore Wind,,3,2010,Jamaica Public Service Company,Operational,Munro/Hermitage Community,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023929,Rio Bueno A,Hydro,,Run of River,,2.5,1966,Jamaica Public Service Company,Operational,Rio Bueno District,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023930,Rio Bueno B,Hydro,,Run of River,,1.1,1988,Jamaica Public Service Company,Operational,Rio Bueno District,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023931,Constant Spring Hydro Plant,Hydro,,Run of River,,1,1989,Jamaica Public Service Company,Operational,Constant Spring,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023932,Ram's Horn,Hydro,,Run of River,,1,1989,Jamaica Public Service Company,Operational,Hermitage,,2016,,,,,,,,,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,
1023917,Old Harbour,Heavy Fuel Oil,,Sub-critical Thermal,,223,1968-1973,Jamaica Public Service Company,Operational,Old Harbour Bay,,2016,,,,,,,17.9006,-77.1071,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
1023917,Old Harbour,Heavy Fuel Oil,,Sub-critical Thermal,,124.5,1995-2006,Jamaica Energy Partners,Operational,Old Harbour Bay,,2016,,,,,,,17.9006,-77.1071,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
1023919,Bogue,Natural Gas,,CCGT,3,120,1972-1991,Jamaica Public Service Company,Operational,"Bogue Industrial Estate, Montego Bay",,2016,,,,,,,18.4524,-77.9183,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
1023922,Manchester,Wind,,Onshore Wind,23x.9,38.7,2004-2011,Wigton Wind Farm Ltd.,Operational,"Wigton, Manchester",,2016,,,,,,,17.9193,-77.5343,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
1023924,Maggotty Hydro,Hydro,,Run of River,,6.4,1959,Jamaica Public Service Company,Operational,Maggotty District,,2016,,,,,,,18.1598,-77.7609,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
1023925,Lower White River,Hydro,,Run of River,,4.8,1952,Jamaica Public Service Company,Operational,Exchange District,,2016,,,,,,,18.4122,-77.0696,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
1023927,Upper White River,Hydro,,Run of River,,3.6,1945,Jamaica Public Service Company,Operational,Lodge District,,2016,,,,,,,18.37514,-77.051447,,Jamaica Public Service Company,https://www.jpsco.com/about-jps/how-we-serve-you/,World Watch Institute,http://www.worldwatch.org/system/files/Jamaica-Sustainable-Energy-Roadmap-InclAppendices-112013.pdf,,,,,,Jamaica National Grid,,,,Jamaica,,WRI
