Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1024035,Marseille,Solar,,PV,,21.29775,,,Operational,Marseille,,,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,,,,,,France,,
1025243,Lyon,Solar,,PV,,2.17465,,,Operational,Lyon,,,,,,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,,,,,,France,,
1002775,SPEM,Natural Gas,,,,435,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002718,CYCOFOS,Natural Gas,,,,428,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002729,FR-GA-MORANT1,Natural Gas,,,,401,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002745,MONTEREAU,Oil,,,,370,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002685,AIGLE,Hydro Water Reservoir,,Water Reservoir,,360,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002783,VALLABREGUES,Hydro Run-of-river and poundage,,Run-of-river and poundage,,210,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002686,AMFARD14,Natural Gas,,,,130,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002686,AMFARD15,Natural Gas,,,,130,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002737,HERMILLON,Hydro Run-of-river and poundage,,Run-of-river and poundage,,115.6,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002776,SPEM Pointe,Natural Gas,,,,45,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002719,CYCOFOS TV2,Waste,,Waste Incinerator,,62,,,Operational,,,,,,,,,,,,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,
1002735,GRAVELINES,Nuclear,,PWR,,5460,,,Operational,,,,,,,,,,51.01411055,2.133209336,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002752,PALUEL,Nuclear,,PWR,,5320,,,Operational,,,,,,,,,,49.85822044,0.635370429,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002703,CATTENOM,Nuclear,,PWR,,5200,,,Operational,,,,,,,,,,49.41604534,6.216942304,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002716,CRUAS,Nuclear,,PWR,,3660,,,Operational,,,,,,,,,,44.63249113,4.754591201,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002694,BLAYAIS,Nuclear,,PWR,,3640,,,Operational,,,,,,,,,,45.256,-0.6932,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002706,CHINON,Nuclear,,PWR,,3620,,,Operational,,,,,,,,,,47.22535633,0.16555777,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002701,BUGEY,Nuclear,,PWR,,3580,,,Operational,,,,,,,,,,45.79731813,5.27061189,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002720,DAMPIERRE,Nuclear,,PWR,,3560,,,Operational,,,,,,,,,,47.73211251,2.518515753,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002707,CHOOZ,Nuclear,,PWR,,3000,,,Operational,,,,,,,,,,50.09,4.789444444,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002708,CIVAUX,Nuclear,,PWR,,2990,,,Operational,,,,,,,,,,46.45633803,0.654807957,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002777,ST ALBAN,Nuclear,,PWR,,2670,,,Operational,,,,,,,,,,45.40433857,4.755360309,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002728,FLAMANVILLE,Nuclear,,PWR,,2660,,,Operational,,,,,,,,,,49.5365739,-1.882340106,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002754,PENLY,Nuclear,,PWR,,2660,,,Operational,,,,,,,,,,49.97644086,1.210737982,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002693,BELLEVILLE,Nuclear,,PWR,,2620,,,Operational,,,,,,,,,,47.510295,2.87505,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002733,GOLFECH,Nuclear,,PWR,,2620,,,Operational,,,,,,,,,,44.10602816,0.844260231,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002749,NOGENT,Nuclear,,PWR,,2620,,,Operational,,,,,,,,,,48.51708487,3.518099493,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002757,PORCHEVILLE,Oil,,,,2290,,,Operational,,,,,,,,,,48.96917462,1.758842468,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002779,ST LAURENT,Nuclear,,PWR,,1830,,,Operational,,,,,,,,,,47.71968992,1.578337634,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002727,FESSENHEIM,Nuclear,,PWR,,1760,,,Operational,,,,,,,,,,47.90315158,7.563119764,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002734,GRAND MAISON,Hydro Pumped Storage,,Pumped Storage,,1690,,,Operational,,,,,,,,,,45.146,6.051,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002743,MARTIGUES PONTEAU,Natural Gas,,,,930,,,Operational,,,,,,,,,,43.3585119,5.021612,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
1002782,TRICASTIN 1,Nuclear,,PWR,,915,,,Operational,,,,,,,,,,44.33113658,4.73112032,,RTE Transmission Operator,http://clients.rte-france.com/lang/an/visiteurs/vie/prod/parc_reference.jsp,,,,,,,,,,,,France,,GEODB
