Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1023712,Hidd Power and Water station 1,Natural Gas,,CCGT,,273,1999,"International Power PLC, Sumitomo Corporation, Suez Tractebel",Operational,,,,,Dry Cooling,,,,,,26.2223,50.6621,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,Bahrain,,GEODB
1023712,Hidd Power and Water station 2,Natural Gas,,CCGT,,690,2003,"International Power PLC, Sumitomo Corporation, Suez Tractebel",Operational,,,,,Dry Cooling,,,,,,26.2223,50.6621,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,Bahrain,,GEODB
1023713,Al Ezzel Power Station,Natural Gas,,CCGT,,962,2007,"Gulf Investment Corporation, Suez Tractebel, Pension Fund of Bahrain",Operational,,,,,Recirculating Cooling,,,,,,26.2175,50.6595,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,Bahrain,Persian Gulf,WRI
1023714,Al Dur Power and Water,Natural Gas,,CCGT,,1540,2012,Al Dur Power & Water Company,Operational,,,,,Recirculating Cooling,,,,,,25.9714,50.60759,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,Diesel,,Bahrain,Persian Gulf,WRI
1023717,Sitra Power an Water Station,Natural Gas,,CCGT,,1205,1975-1984,,Operational,,,,,Hybrid Cooling,,,,,,26.1833,50.62369,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,Diesel,,Bahrain,Persian Gulf,WRI
1023718,Alba Power Station,Natural Gas,,CCGT,,2204,1993-2001,Aluminum Bahrain,Operational,,,,,,,,,,,26.0945,50.60082,,Aluminum Bahrain,http://www.albasmelter.com/Range/OProducts/Pages/Power.aspx,,,,,,,,,,,,Bahrain,,WRI
1023715,Rifa'a Power Station,Natural Gas,,OCGT,,700,1983-1990,,Operational,,,,,Dry Cooling,,,,,,26.1199,50.58887,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,Bahrain,,WRI
1023716,Hawar Power ad Water Station,Diesel,,Diesel Engine,,4,1985,,Operational,,,,,Recirculating Cooling,,,,,,26.1981,50.59185,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,Bahrain,,WRI
1023716,Hawar Power ad Water Station,Diesel,,Diesel Engine,,3.3,2000,,Operational,,,,,Recirculating Cooling,,,,,,26.1981,50.59185,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,Bahrain,,WRI
