Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1008725,"Aweer ""H"" - Ph ll",Natural Gas,Diesel,,,421,2007,DEWA,,,,,,Hybrid Cooling,,,,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=281,,,,,,,,,,,,,,
1023579,Abu Mussa,Diesel,,,,4,1967,SEWA,,,,,,,,,,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,
1023582,Kalba Power Station (KPS),Natural Gas,Diesel,,,108,1987,SEWA,,,,,,Dry Cooling,,,,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,
1023585,Nakheel,Natural Gas,Diesel,,,387,1980,FEWA,,,,,,,,,,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,
1023587,Shams Power Company,Natural Gas,Oil,,,50,2013,"Masdar, Total & Abengoa",,,,,,Once Through,Sea Water,,,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,
1008727,Al Mirfa Power Company,Natural Gas,Oil,,,551,1998,ADWEA,,,,,,Once Through,Sea Water,,,,,24.121,53.447,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008730,ESWPC (Fuj F1),Natural Gas,Oil,,,861,2004,"Emirates SembCorp Water & Power Company, ADWEA & SembCorp Gulf Holding Co Ltd",,,,,,Once Through,Sea Water,,,,,25.31416,56.3728,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008731,FAPCO (Fuj F2),Natural Gas,Oil,,,2114,2011,"Fujairah Asia Power Company, ADWEA &Fujairah F2 CV",,,,,,Once Through,Sea Water,,,,,25.31416,56.3728,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008743,Shuweihat S1,Natural Gas,Oil,,,1615,2005,Shuweihat CMS International Power Company,,,,,,Once Through,Sea Water,,,,,24.165,52.568,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=292,,,,,,,,,,,,,,GEODB
1008743,Shuweihat S2,Natural Gas,Oil,,,1627,2011,Ruwais Power Company,,,,,,Once Through,Sea Water,,,,,24.165,52.568,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008743,Shuweihat S3,Natural Gas,Oil,,,1647,2014,Shuweihat Asia O&M Company,,,,,,Once Through,Sea Water,,,,,24.165,52.568,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008744,Taweelah A1,Natural Gas,Oil,,,1671,2000,"Gulf Total Tractebel Power Company, ADWEA",,,,,,Once Through,Sea Water,,,,,24.76086124,54.68028545,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008745,Taweelah A2,Natural Gas,Oil,,,760,2001,Emirates CMS Power Company,,,,,,Once Through,Sea Water,,,,,24.7623908,54.68345046,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008746,TAPCO,Natural Gas,Oil,,,2200,2005,"ADWEA, TAQA, & CMS Generation Taweelah Limited",,,,,,Once Through,Sea Water,,,,,24.76801201,54.68730211,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,GEODB
1008747,APC UAN,Natural Gas,Oil,,,2430,2003,"Arabian power Company, ADWEA, IPR, TEPCO, and Mitsui",,,,,,Once Through,Sea Water,,,,,24.437548,54.490967,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,CARMA
1008737,"Jebel Ali ""L"" - Ph ll",Natural Gas,Diesel,,,1393,2007,DEWA,,,,,,Hybrid Cooling,,,,,,25.050789,55.111156,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=289,,,,,,,,,,,,,,WRI
1008732,"Jebel Ali ""D""",Natural Gas,Diesel,,,1027,1979,DEWA,,,,,,Hybrid Cooling,,,,,,25.06594,55.12349,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=284,,,,,,,,,,,,,,WRI
1008736,"Jebel Ali ""L"" - Ph I",Natural Gas,Diesel,,,969,2005,DEWA,,,,,,Hybrid Cooling,,,,,,25.046067,55.10532,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=288,,,,,,,,,,,,,,WRI
1008735,"Jebel Ali ""K""",Natural Gas,Diesel,,,918,2002,DEWA,,,,,,Hybrid Cooling,,,,,,25.059116,55.118138,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=287,,,,,,,,,,,,,,WRI
1008734,"Jebel Ali ""G""",Natural Gas,Diesel,,,818,1993,DEWA,,,,,,Hybrid Cooling,,,,,,25.055683,55.11488,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=286,,,,,,,,,,,,,,WRI
1008733,"Jebel Ali ""E""",Natural Gas,Diesel,,,616,1989,DEWA,,,,,,Hybrid Cooling,,,,,,25.0595,55.1178,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=285,,,,,,,,,,,,,,WRI
1008726,"Aweer ""H"" - Ph lll",Natural Gas,Diesel,,,818,2008,DEWA,,,,,,Hybrid Cooling,,,,,,25.149752,55.424716,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=282,,,,,,,,,,,,,,GEODB
1008740,Masdar City PV plant,Solar,,,,10,2013,Masdar,,,,,,,,,,,,24.4345,54.60852,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=291,,,,,,,,,,,,,,WRI
1023580,Ajman,Natural Gas,Diesel,,,116,1980,FEWA,,,,,,,,,,,,25.402,55.45004,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,WRI
1023581,Hamriyah Power Station (HPS),Natural Gas,Diesel,,,504,2006,SEWA,,,,,,Dry Cooling,,,,,,25.4598,55.48001,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,WRI
1023583,Khorfakkan Station (KHPS),Natural Gas,Diesel,,,144,1987,SEWA,,,,,,Dry Cooling,,,,,,25.3671,56.34012,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,WRI
1023584,Layyah Power Station (LPS),Natural Gas,Heavy Fuel Oil,,,911,1977,SEWA,,,,,,Dry Cooling,,,,,,25.3527,55.37049,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,WRI
1023588,Sheikh Mohammed Bin Rashid Al Maktoum Solar Park Phase 1,Solar,,,,10,2013,DEWA,,,,,,,,,,,,24.7652,55.37334,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=284,,,,,,,,,,,,,,WRI
1023589,Wasit Power Station (WPS),Natural Gas,Diesel,,,1182,1998,SEWA,,,,,,Dry Cooling,,,,,,25.3732,55.46114,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=285,,,,,,,,,,,,,,WRI
1023590,zawra,Natural Gas,Diesel,,,200,1980,FEWA,,,,,,,,,,,,25.446,55.47766,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=286,,,,,,,,,,,,,,WRI
1023591,Shams,Solar,,,,100,2013,"Masdar (60%), Abengoa Solar (20%), Total SA (20%)",,,,,,,,,,,,23.5711,53.71432,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=287,,,,,,,,,,,,,,WRI
1023586,New Mirfah (MIPCO),Natural Gas,Oil,,,1728,2016,ADWEA,,,,,,Once Through,Sea Water,,,,,24.104,53.4264,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,,,,,,,,,,,,,,WRI
1008738,"Jebel Ali ""M""",Natural Gas,Diesel,,,2060,2010,DEWA,,,,,,Hybrid Cooling,,,,,,25.059151,55.118079,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=290,,,,,,,,,,,,,,WRI
1008724,"Aweer ""H"" - Ph l",Natural Gas,Diesel,,,607,1998,DEWA,,,,,,Hybrid Cooling,,,,,,25.14934,55.426826,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=280,,,,,,,,,,,,,,WRI
