Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1018563,Central Ayurá,Hydro,,Dam wit',,57,,EPM,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018567,El Quimbo,Hydro,,Dam with Reservoir,,396,,Emgesa,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018581,Termocandeleria,Natural Gas,,OCGT,,314,,Termocandeleria S.A.E.S.P,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018586,Tomila,Hydro,,Dam with Reservoir,,55,,EPSA,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018580,Termobarranquilla,Natural Gas,,CCGT,,918,,TEBSA,,,,,,,,,,,,10.9368,-74.7643,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,GEODB
1018582,Termocentro,Natural Gas,,CCGT,,300,,Isagen S.A.,,,,,,,,,,,,6.4656,-74.3912,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,GEODB
1018585,Termovalle,Natural Gas,,CCGT,,205,,Termovalle S.A.,,,,,,,,,,,,3.5649,-76.4532,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,GEODB
1018564,Central Guadalupe III,Hydro,,Dam with Reservoir,,270,,EPM,,,,,,,,,,,,6.81449,-75.240634,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,CARMA
1018571,Jaguas,Hydro,,Dam with Reservoir,,170,,Isagen S.A.,,,,,,,,,,,,6.294359,-75.025892,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,CARMA
1018587,Troneras Central,Hydro,,Dam with Reservoir,,40,,EPM,,,,,,,,,,,,6.724393,-75.28168,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,CARMA
1018583,Termoflores,Natural Gas,,CCGT,,670,,Termoflores S.A.E.S.P,,,,,,,,,,,,11.0253,-74.8112,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,WRI
1018572,La Sierra,Natural Gas,,CCGT,,460,,EPM,,,,,,,,,,,,6.234497,-74.561374,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,WRI
1018559,Amoyá River-La Esperanza,Hydro,,Run of River,,80,,Isagen S.A.,,,510,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018569,Gecelca 3,Coal,,Sub-critical Thermal,,164,,Gecelca S.A.,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018570,Guajira,Coal,,Sub-critical Thermal,,302,,Gecelca S.A.,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
1018562,Cartagena,Fuel Oil,,Sub-critical Thermal,,188,,ENDESA,,,,,,,,,,,,10.3555,-75.5109,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,GEODB
1018574,Pagua,Hydro,,Dam with Reservoir,,600,,Emgesa,,,,,,,,,,,,,,,ProColombia,http://www.cc.lu/fileadmin/user_upload/cc.lu/Manifestations/20150701_Mexico_Colombia_Mission/01___Electric_Power_Generation_in_Colombia_-_2015.pdf,,,,,,,,,,,,Colombia,,
