Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1000740,Batakan,Diesel,,,,38.035,,PLN-East Kalimantan Regional Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000741,Batang Agam I,Hydro,,,,10.5,,PLN-South Sumatera Generation Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000741,Batang Agam II,Hydro,,,,10.5,,PLN-South Sumatera Generation Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000742,Batu Tegi,Hydro,,,,29.6,,PLN-South Sumatera Generation Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000749,Cogindo PLTG - MFO - Batakan,Diesel,,,,44.6,,PT Cogindo DayaBersama,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000753,Gajah Mungkur - Wonogiri / Mrica,Hydro,,,,12.4,,PLN - PT. Indonesia Power,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000754,Garung/Mrica,Hydro,,,,26.4,,PLN - PT. Indonesia Power,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000757,Gunung Belah,Diesel,,,,31.224,,PLN - Tarakan Business Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000760,Hative Kecil,Diesel,,,,21.742,,PLN - Maluku Regional Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000761,Jaboi – Sabang/ FTP 2,Geothermal,,,,10,,"PT. Sabang Geothermal Energy (PT. Bukaka, PT Dian Sakti, PT. Global Energy Aliansi)",Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000763,Jelok / Mrica,Hydro,,,,20.48,,PLN - PT. Indonesia Power,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000766,Karang Asem,Diesel,,,,39.715,,PLN-East Kalimantan Regional Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000767,Karang Joang,Diesel,,,,30,,PT Truba Alam Manunggal Engineering,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000768,Karebbe,Hydro,,,,90,,PT. Inco,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000770,Kedungombo/Mrica,Hydro,,,,22.5,,PLN - PT. Indonesia Power,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000774,Kokok Putih,Hydro,,,,4,,PLN,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000782,Lebong,Hydro,,,,12,,PLN,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000784,Lopana,Diesel,,,,10.25,,PLN-Nth & Ctrl Sulawesi & Gorontalo Reg Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000786,Mataloko – Bajawa,Geothermal,,,,1.8,,PLN,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000787,Menado,Diesel,,,,7.64,,PLN-Nth & Ctrl Sulawesi & Gorontalo Reg Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000789,Merawang,Diesel,,,,34.594,,PLN - Bangka & Belitung Regional Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000790,Metro,Diesel,,,,3.75,,PLN-South Sumatera Generation Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000795,Paok Motong,Diesel,,,,27.972,,PLN - West Nusa Tenggara Regional Unit/NTB,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000796,Parakan kondang/saguling,Hydro,,,,9.9,,PLN - PT. Indonesia Power,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000797,Parigi,Diesel,,,,10.57,,PLN-Nth & Ctrl Sulawesi & Gorontalo Reg Unit,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000798,Parigi - rental,Diesel,,,,27,,PLN - rental,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000799,Parlilitan,Hydro,,,,7.5,,PT Mega Power Mandiri,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
1000807,PLTA Merangin,Hydro,,,,350,,PT Kerinci Merangin Hidro,Operational,,,,,,,,,,,,,,Indonesia Power Generation,https://repit.wordpress.com/,,,,,,,,,,,,Indonesia,,
