Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1019091,Gorzów,Natural Gas,,,,98,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,
1019074,EC Gorzów,Natural Gas,,,,0,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,
1019083,FW EGL,Wind,,Onshore,,111,,,,,,,,,,,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,
1019082,International Paper Kwidzyn,Coal,,,,112,,,,,467.639,2015,,,,,,,53.724949,18.931137,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,CARMA
1019075,Katowice,Coal,,,,135,,,,,,,,,,,,,50.285473,19.053179,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,WRI
1019067,Zielona Góra,Natural Gas,,,,188,,,,,,,,,,,,,51.9513,15.488,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,GEODB
1019070,Żydowo,Hydro Pumped Storage,,Pumped Storage,,157,,,,,,,,,,,,,54.024965,16.7069,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,GEODB
1019072,Włocławek,Hydro,,Run-of-River,,156,,,,,169.744,2015,,,,,,,52.6564,19.1339,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,GEODB
1019048,Porąbka Żar,Hydro,,Pumped Storage,,540,,,,,217.233,2015,,,,,,,49.7809,19.21148,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,GEODB
1019055,Wrocław,Coal,,,,270,,,,,635.129,2015,,,,,,,51.1236,17.0244,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,,,,,,,,,,,,Poland,,GEODB
