Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1030006,13th Sideroad,Solar,,,,9,2009,Sky Power Ltd.,Operational,Simcoe,,,,,,,,,42.85501,-80.36072,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Simcoe,,,,
1030007,Abénaquis,Hydro,,,,2.1,,Ville de Sherbrooke,Operational,Sherbrooke,,,,,,,,,45.40517,-71.8932,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Sherbrooke,,,,
1030008,Aberfeldie,Hydro,,,,24,,BC Hydro,Operational,Bull River,,,,,,,,,49.49332,-115.3624,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Bull River,,,,
1030009,Abitibi Canyon,Hydro,,,,349,,,Operational,Cochrane,,,,,,,,,49.88172,-81.5666,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Cochrane,,,,
1030010,Adam-Cunningham,Hydro,,,,7,,PF Résolu Canada Inc.,Operational,Saint David de Falardeau,,,,,,,,,48.65812,-71.17076,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Saint David de Falardeau,,,,
1030011,Adelaide,Wind,,,,59.9,,"Kerwood Wind, LP",Operational,Kerwood,,,,,,,,,42.98767,-81.70681,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Kerwood,,,,
1030012,Adelaide (Suncor),Wind,,,,40,,Suncor Adelaide Wind Limited Partnership,Operational,Strathroy,,,,,,,,,43.01838,-81.73924,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Strathroy,,,,
1030013,Adelaide 1,Solar,,,,10,,Met Fiera Solar Adelaide 1 L.P.,Operational,Strathroy,,,,,,,,,42.95847,-81.67085,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Strathroy,,,,
1030014,Aeolus,Wind,,,,3,2008,PEI Energy Corporation,Operational,Norway,,,,,,,,,47.0368,-64.00507,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Norway,,,,
1030015,Aguasabon,Hydro,,,,45,1948,,Operational,Terrace Bay,,,,,,,,,48.78666,-87.16101,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Terrace Bay,,,,
1030016,Aishihik,Hydro,,,,37,,,Operational,Aishihik,,,,,,,,,61.03515,-137.0509,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Aishihik,,,,
1030017,Akolkolex,Hydro,,,,10,,TransAlta,Operational,Revelstoke,,,,,,,,,50.82272,-118.0295,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Revelstoke,,,,
1060000,Alderville 3,Solar,,,,5,,Alderville Solar Limited Partnership,Operational,Alnwick Township,,,,,,,,,44.19388,-78.09459,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Alnwick Township,,,,
1060001,Alexander,Hydro,,,,69,,,Operational,Thunder Bay,,,,,,,,,49.13545,-88.358,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Thunder Bay,,,,
1060002,Alfred,Solar,,,,10,,2225228 Ontario Inc.,Operational,Alfred,,,,,,,,,45.53997,-74.88778,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Alfred,,,,
1060004,Almonte,Hydro,,,,5,,,Operational,Mississipi Mills,,,,,,,,,45.22583,-76.19806,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Mississipi Mills,,,,
1060005,Alouette,Hydro,,,,9,,BC Hydro,Operational,Alouette Lake,,,,,,,,,49.37107,-122.3134,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Alouette Lake,,,,
1060006,AlPac Boyle,Biomass,,,,125,,APF Athabasca,Operational,Boyle,,,,,,,,,54.58465,-112.8027,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Boyle,,,,
1060007,Amherst I,Wind,,,,31.5,31.5,,Operational,,,,,,,,,,45.82666,-64.24172,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,,,,,
1060008,Amherstburg,Solar,,,,10,,Fiera Axium Infrastructure Inc,Operational,,,,,,,,,,42.14487,-83.07693,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,,,,,
1060009,Amherstburg-1,Solar,,,,20,,Capstone Infrastructure Corporation,Operational,Amherstburg,,,,,,,,,42.16374,-83.08069,,Open Government Portal,http://open.canada.ca/data/en/dataset?q=name%3A%22490db619-ab58-4a2a-a245-2376ce1840de%22+OR+name%3A%2240fbe40c-01cd-49d3-8add-0d20ed64c90d%22+OR+name%3A%2235c51098-5cd8-44b0-b1cd-c8ce2f5dae89%22+&sort=metadata_modified+desc,,,,,,,,,,Amherstburg,,,,
