Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1008118,Bainalood Korasan,Wind,,Onshore Wind,43,70,2004-2007,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008124,Chabahar,Natural Gas,,CCGT,5,96,2008,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008125,Chadormaloo,Natural Gas,,CCGT,1,40,2003,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008127,Crumia,Natural Gas,,CCGT,4,636,2007-2008,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008131,Doroud,Oil,,OCGT,2,60,1977,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008136,Foolad-Mobarke,Natural Gas,,CCGT,4,318,1991-2004,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008138,Ghaenet,Natural Gas,,CCGT,1,159,2008,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008140,Hasa,Natural Gas,,OCGT,3,126,1989,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008171,Parandi,Natural Gas,,CCGT,6,954,2006,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008172,Pars,Natural Gas,,CCGT,2,318,2008,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008201,Teraktorsaki,Natural Gas,,CCGT,2,20,1983,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008160,Manjiil,Wind,,Wind Turbine,171,112,1994,,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008123,Bushehr,Natural Gas,,OCGT,3,75,1975-1993,South Fars Generation Management,Operational,,,,,,,,,,,,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,
1008120,Bandar Abbas,Natural Gas,,OCGT,2,50,2002,,Operational,,,,,,,,,,27.1467,56.1153,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008132,Fajr Petroshimi,Natural Gas,,CCGT,5,585,2005,,Operational,,,,,,,,,,30.453,49.086,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008134,Fars,Natural Gas,,CCGT,9,1034,1995-2002,,Operational,,,,,,,,,,29.3587,52.6155,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008139,Gilan,Natural Gas,,CCGT,9,184,1992-1997,,Operational,,,,,,,,,,37.1586,49.6329,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008141,Hormozgan (Khalije Fars),Natural Gas,,CCGT,6,990,2004-2005,,Operational,,,,,,,,,,29.3587,52.6155,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008152,Kazeroon,Natural Gas,,CCGT,9,1372,1994-2001,,Operational,,,,,,,,,,29.5633,51.696,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008153,Kerman,Natural Gas,,CCGT,12,1912,2001-2008,,Operational,,,,,,,,,,30.21,56.7932,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008155,Khuy,Natural Gas,,CCGT,3,348,1997-2002,,Operational,,,,,,,,,,38.4051,44.911,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008162,Mashhad,Natural Gas,,OCGT,5,327,1973-1974,,Operational,,,,,,,,,,36.2713,59.6508,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008165,Mobin Petroshimi,Natural Gas,,CCGT,6,738,2006,,Operational,,,,,,,,,,27.5546,52.55,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008167,Montazare Ghaem,Natural Gas,,CCGT,9,997,1992-2000,,Operational,,,,,,,,,,35.73,51.0055,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008168,Neishabour,Natural Gas,,CCGT,9,941,1994-2003,,Operational,,,,,,,,,,36.2804,58.7774,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008173,Qom,Natural Gas,,CCGT,6,714,1993-1998,,Operational,,,,,,,,,,34.579,50.755,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008174,Razi Petroshimi,Natural Gas,,CCGT,4,252,1993,,Operational,,,,,,,,,,30.43574,49.1089,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008175,Rey,Natural Gas,,OCGT,31,128,1978-2007,,Operational,,,,,,,,,,35.5207,51.4078,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008187,Shahid Salimi,Natural Gas,,CCGT,3,435,1990-2006,,Operational,,,,,,,,,,36.8334,53.2521,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008189,Shariati,Natural Gas,,OCGT,6,60,1982-1983,,Operational,,,,,,,,,,36.2369,59.7324,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008189,Shariati,Natural Gas,,CCGT,3,346,1994-2003,,Operational,,,,,,,,,,36.2369,59.7324,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008194,South Isfahan (Chehelsotoon),Natural Gas,,OCGT,6,418,2005-2006,,Operational,,,,,,,,,,32.258,51.527,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008204,Yazd,Natural Gas,,OCGT,2,120,1998,,Operational,,,,,,,,,,31.9545,54.0658,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008205,Yazd,Solar,,CSP,1,17,2009,,Operational,,,,,,,,,,31.9545,54.0658,,TAVANIR,http://helioscsp.com/iran-yazd-integrated-solar-combined-cycle-power-station/,,,,,,,,,,,,Iran,,GEODB
1008206,Yazd Combined-Cycle,Natural Gas,,CCGT,4,586,2000-2007,,Operational,,,,,,,,,,31.9545,54.0658,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008207,Zahedan,Oil,,OCGT,9,100,1986-2007,,Operational,,,,,,,,,,29.477,60.807,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008209,Zargan,Natural Gas,,CCGT,6,43,1975-1998,,Operational,,,,,,,,,,31.3742,48.7731,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008113,Abadan C.C.,Natural Gas,,CCGT,4,820,2002,,Operational,,,,,,,,,,30.402,48.358,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,GEODB
1008186,Shahid Rajaee,Natural Gas,Gas Oil,CCGT,4,2040,1994-1995,,Operational,,,,Dry Cooling,,,,,0.45,36.1595,50.2997,Complex has a 1040 CCGT plant and a 1000 MW thermal plant,TAVANIR,http://www.rajaeepowerplant.ir/en/node/443,,,,,,,400,,,,,Iran,,GEODB
1008126,Chahbahar (Kenarak),oil,,OCGT,6,64,1978,,Operational,,,,,,,,,,25.2919,60.643,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008133,Farg Darab,Oil,,OCGT,3,4,2002,,Operational,,,,,,,,,,28.7519444,54.5444444,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008137,Ghaen,Oil,,OCGT,3,73.5,1988-1994,,Operational,,,,,,,,,,28.2013,58.4917,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008149,Kangan,Natural Gas,,OCGT,7,164,1995,,Operational,,,,,,,,,,28.8012,53.7733,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008156,Kish,Natural Gas,,OCGT,6,159,1992-2007,,Operational,,,,,,,,,,26.5577778,54.0194444,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008159,Lousan (Shahid Beheshti),Natural Gas,,OCGT,2,120,1977,,Operational,,,,,,,,,,36.620647,49.510686,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008164,Mess Sarcheshmeh,Natural Gas,,CCGT,7,154,1977,,Operational,,,,,,,,,,29.248841,57.217962,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008177,Sabalan,Natural Gas,,CCGT,4,696,2007-2008,,Operational,,,,,,,,,,37.2927778,48.3658333,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008182,Semnan,Natural Gas,,OCGT,2,25,1999-2000,,Operational,,,,,,,,,,35.572914,53.397139,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008188,Shahid Zanbagh (Yazd),Oil,,OCGT,4,97,1977-1979,,Operational,,,,,,,,,,31.897222,54.3675,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008191,Shiraz,Natural Gas,,OCGT,8,195,1965-1981,,Operational,,,,,,,,,,29.6036,52.5388,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008195,Sufian,Natural Gas,,OCGT,4,150,1984,,Operational,,,,,,,,,,38.08,46.2919,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
1008198,Tabriz Petroshimi,Natural Gas,,CCGT,3,70,1933,,Operational,,,,,,,,,,38.08,46.2919,,TAVANIR,http://www2.tavanir.org.ir/info/stat87/sanatlhtml/Links/j14%20-1/main.htm,,,,,,,,,,,,Iran,,CARMA
