Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1030392,Ambewela Aitken Spence,Wind,,Onshore Wind,,3,,Ace Wind Power,Operational,,,,N/A,,,,,,6.84316,80.81304,,Ceylon Electricity Board,http://www.ceb.lk/knowledge-center/#tab-1442494805846-7-1,,,,,,,,,,,,,,WRI
1030393,Hambantota,Wind,,Onshore Wind,,3,,CEB,Operational,,,,,,,,,,6.14611,81.11306,,Wind Energy Resource Atlas of Sri Lanka,http://www.nation.lk/2008/12/14/eyefea7.htm,,,,,,,,,,,,,,WRI
1030394,Madurankuliya,Wind,,Onshore Wind,,12,,Daily Life Renewable Energy,Operational,,,,,,,,,,8.012778,79.72694,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030395,Mampuri-I,Wind,,Onshore Wind,,10,,Senok Wind Power,Operational,,,,,,,,,,8.007363,79.72431,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030396,Mampuri-II,Wind,,Onshore Wind,,10.5,,Senok Wind Energy,Operational,,,,,,,,,,7.976401,79.73156,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030397,Mampuri-III,Wind,,Onshore Wind,,10.5,,Senok Wind Resource,Operational,,,,,,,,,,8.005454,79.73078,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030398,Mannar Island,Wind,,Onshore Wind,,100,,CEB,Under Development,,,,,,,,,,9.05073,79.78728,,Ministry of Power and Renewable Energy,http://powermin.gov.lk/english/?p=4047,,,,,,,,,,,,,,WRI
1030399,Nala Danavi,Wind,,Onshore Wind,,4.8,,Nala Danavi,Operational,,,,,,,,,,8.089722,79.70917,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030400,Nirmalapura,Wind,,Onshore Wind,,10.5,,Nirmalapura Wind Power,Operational,,,,,,,,,,7.954379,79.74106,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030401,Pawan Danavi,Wind,,Onshore Wind,,10.2,,Pawan Danavi,Operational,,,,,,,,,,8.049028,79.71898,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030402,Pollupalai,Wind,,Onshore Wind,,12,,Joule Power,Operational,,,,,,,,,,9.577778,80.32,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030403,Seguwantivu,Wind,,Onshore Wind,,9.6,,Seguwantivu Wind Power,Operational,,,,,,,,,,8.053766,79.80825,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
1030404,Uppudaluwa,Wind,,Onshore Wind,,10.5,,PowerGen Lanka,Operational,,,,,,,,,,7.981087,79.77576,,Public Utilities Commission of Sri Lanka,http://www.pucsl.gov.lk/english/industries/electricity/license-applications/#tab3,,,,,,,,,,,,,,WRI
