NOTE: The Global Power Plant Database is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,geolocation_source,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
BARLT DENKER,CARMA0003354,,,DEU,,CARMA,http://carma.org/,54.0167,9.0500,CARMA,,,,,,,,
BARLT LUCHT,CARMA0062681,,,DEU,,CARMA,http://carma.org/,54.0167,9.0500,CARMA,,,,,,,,
BARMEN,CARMA0003355,,,DEU,,CARMA,http://carma.org/,51.2667,7.1833,CARMA,,,,,,,,
BARNSTOF,CARMA0062905,,,DEU,,CARMA,http://carma.org/,52.7101,8.5026,CARMA,,,,,,,,
BARNSTORF-1,CARMA0003373,,,DEU,,CARMA,http://carma.org/,52.7101,8.5026,CARMA,,,,,,,,
BARNSTORF-2,CARMA0003374,,,DEU,,CARMA,http://carma.org/,52.6000,8.3667,CARMA,,,,,,,,
BARNTRUP,CARMA0003375,,,DEU,,CARMA,http://carma.org/,51.9904,9.1164,CARMA,,,,,,,,
BARSINGHAUSEN,CARMA0003433,,,DEU,,CARMA,http://carma.org/,53.0000,11.6167,CARMA,,,,,,,,
BARSLUND,CARMA0003434,,,DEU,,CARMA,http://carma.org/,50.7766,6.0834,CARMA,,,,,,,,
BARUTH/MARK,CARMA0064342,,,DEU,,CARMA,http://carma.org/,51.2333,14.6000,CARMA,,,,,,,,
BARVER JANTZEN,CARMA0003453,,,DEU,,CARMA,http://carma.org/,52.6207,8.5925,CARMA,,,,,,,,
BARVER SEEBA,CARMA0062907,,,DEU,,CARMA,http://carma.org/,52.6207,8.5925,CARMA,,,,,,,,
BASEDOW,CARMA0056057,,,DEU,,CARMA,http://carma.org/,53.3333,13.8000,CARMA,,,,,,,,
BASELICH,CARMA0003471,,,DEU,,CARMA,http://carma.org/,52.7833,12.4833,CARMA,,,,,,,,
BASSUM NIEHAUS,CARMA0003512,,,DEU,,CARMA,http://carma.org/,52.8500,8.7333,CARMA,,,,,,,,
BASSUM WINCON,CARMA0003513,,,DEU,,CARMA,http://carma.org/,52.8500,8.7333,CARMA,,,,,,,,
BASSUM WINDWARTS,CARMA0003511,,,DEU,,CARMA,http://carma.org/,52.8500,8.7333,CARMA,,,,,,,,
BASSUM-NEUBRUCHHAUSEN,CARMA0003515,,,DEU,,CARMA,http://carma.org/,52.8500,8.7333,CARMA,,,,,,,,
BAUAMT UNIVERSITAT,CARMA0003600,,,DEU,,CARMA,http://carma.org/,48.1374,11.5755,CARMA,,,,,,,,
BAUHAM,CARMA0003605,,,DEU,,CARMA,http://carma.org/,48.0240,12.6280,CARMA,,,,,,,,
BAUMGARTEN,CARMA0003607,,,DEU,,CARMA,http://carma.org/,52.6667,11.8667,CARMA,,,,,,,,
BAVARIA SOLARPARK II,CARMA0003614,,,DEU,,CARMA,http://carma.org/,48.6333,12.5000,CARMA,,,,,,,,
BAYREUTH BHKW,CARMA0003661,,,DEU,,CARMA,http://carma.org/,49.9481,11.5783,CARMA,,,,,,,,
BAYREUTH FACTORY,CARMA0003662,,,DEU,,CARMA,http://carma.org/,49.9481,11.5783,CARMA,,,,,,,,
BAYREUTH FHKW,CARMA0003663,,,DEU,,CARMA,http://carma.org/,49.9481,11.5783,CARMA,,,,,,,,
BECHLIN,CARMA0003763,,,DEU,,CARMA,http://carma.org/,52.9163,12.7651,CARMA,,,,,,,,
BECKUM,CARMA0003766,,,DEU,,CARMA,http://carma.org/,51.7500,8.0333,CARMA,,,,,,,,
BECKUM EK,CARMA0003767,,,DEU,,CARMA,http://carma.org/,51.7500,8.0333,CARMA,,,,,,,,
BECKUM WP,CARMA0003768,,,DEU,,CARMA,http://carma.org/,51.7500,8.0333,CARMA,,,,,,,,
BEDBURG,CARMA0003770,,,DEU,,CARMA,http://carma.org/,50.9926,6.5713,CARMA,,,,,,,,
BEERFELDE,CARMA0003802,,,DEU,,CARMA,http://carma.org/,52.4333,14.0500,CARMA,,,,,,,,
BEERWALDE,CARMA0003806,,,DEU,,CARMA,http://carma.org/,51.0500,12.9833,CARMA,,,,,,,,
BEESENSTEDT,CARMA0003807,,,DEU,,CARMA,http://carma.org/,51.5667,11.7333,CARMA,,,,,,,,
BEESKOW,CARMA0061370,,,DEU,,CARMA,http://carma.org/,52.1667,14.2500,CARMA,,,,,,,,
BEESKOW-HUFENFELD,CARMA0003808,,,DEU,,CARMA,http://carma.org/,52.1667,14.2500,CARMA,,,,,,,,
BEESKOW-NEUENDORF,CARMA0003809,,,DEU,,CARMA,http://carma.org/,52.1667,14.2500,CARMA,,,,,,,,
BEETHOVENHALLE,CARMA0003813,,,DEU,,CARMA,http://carma.org/,50.7333,7.1000,CARMA,,,,,,,,
BEHRINGEN,CARMA0003823,,,DEU,,CARMA,http://carma.org/,50.7833,11.0167,CARMA,,,,,,,,
BEHRINGEN RGE,CARMA0063206,,,DEU,,CARMA,http://carma.org/,50.7833,11.0167,CARMA,,,,,,,,
BELLWITZ,CARMA0003968,,,DEU,,CARMA,http://carma.org/,51.1333,14.7000,CARMA,,,,,,,,
BELUM WPD,CARMA0003996,,,DEU,,CARMA,http://carma.org/,53.8167,9.0000,CARMA,,,,,,,,
BENDORF,CARMA0004017,,,DEU,,CARMA,http://carma.org/,50.4333,7.5667,CARMA,,,,,,,,
BENNINGSEN,CARMA0004053,,,DEU,,CARMA,http://carma.org/,52.2084,9.5542,CARMA,,,,,,,,
BENSHEIM MILL,CARMA0004060,,,DEU,,CARMA,http://carma.org/,49.6803,8.6161,CARMA,,,,,,,,
BENTFELD,CARMA0004064,,,DEU,,CARMA,http://carma.org/,51.7333,8.6333,CARMA,,,,,,,,
BENZ CLAUSEN,CARMA0004073,,,DEU,,CARMA,http://carma.org/,54.3000,13.2500,CARMA,,,,,,,,
BENZ WP,CARMA0004074,,,DEU,,CARMA,http://carma.org/,54.3000,13.2500,CARMA,,,,,,,,
BEPPENER BRUCH,CARMA0004081,,,DEU,,CARMA,http://carma.org/,52.9167,9.2333,CARMA,,,,,,,,
BERCHTESGADEN,CARMA0004092,,,DEU,,CARMA,http://carma.org/,47.6333,13.0000,CARMA,,,,,,,,
BERGE ENERGIEQUELLE,CARMA0053151,,,DEU,,CARMA,http://carma.org/,53.2333,11.8667,CARMA,,,,,,,,
BERGE-LIETZOW,CARMA0004112,,,DEU,,CARMA,http://carma.org/,53.2333,11.8667,CARMA,,,,,,,,
BERGEDORF,CARMA0004113,,,DEU,,CARMA,http://carma.org/,53.2167,8.9500,CARMA,,,,,,,,
BERGEN RUGEN,CARMA0004117,,,DEU,,CARMA,http://carma.org/,54.4167,13.4000,CARMA,,,,,,,,
BERGEN UDI,CARMA0004122,,,DEU,,CARMA,http://carma.org/,52.8084,9.9637,CARMA,,,,,,,,
BERGHAUSEN,CARMA0004128,,,DEU,,CARMA,http://carma.org/,49.2967,8.4092,CARMA,,,,,,,,
BERGHAUSEN DIAWIND,CARMA0054556,,,DEU,,CARMA,http://carma.org/,49.2967,8.4092,CARMA,,,,,,,,
BERGHEIM,CARMA0004129,,,DEU,,CARMA,http://carma.org/,50.9557,6.6399,CARMA,,,,,,,,
BERGHEIM LUDENBACH,CARMA0004130,,,DEU,,CARMA,http://carma.org/,50.9557,6.6399,CARMA,,,,,,,,
BERGHEIM-ROMMERSK,CARMA0004131,,,DEU,,CARMA,http://carma.org/,50.9557,6.6399,CARMA,,,,,,,,
BERGHOLZ,CARMA0004132,,,DEU,,CARMA,http://carma.org/,53.4428,14.1682,CARMA,,,,,,,,
BERGKAMEN,CARMA0004133,,,DEU,,CARMA,http://carma.org/,51.6410,7.6216,CARMA,,,,,,,,
BERGKAMEN INTERWOOD,CARMA0004134,,,DEU,,CARMA,http://carma.org/,51.6333,7.6333,CARMA,,,,,,,,
BERGKAMEN SCHERING,CARMA0004135,,,DEU,,CARMA,http://carma.org/,51.6333,7.6333,CARMA,,,,,,,,
BERGLICHT,CARMA0004136,,,DEU,,CARMA,http://carma.org/,49.7833,6.9667,CARMA,,,,,,,,
BERKAU,CARMA0004147,,,DEU,,CARMA,http://carma.org/,52.6333,11.4833,CARMA,,,,,,,,
BERLIN DEKA,CARMA0004165,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN EWG,CARMA0059275,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN FACTORY,CARMA0004166,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN FLUGPLATZ,CARMA0004167,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN GKE,CARMA0014813,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN HENNIGSDORF,CARMA0058457,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN MELITTA,CARMA0004170,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN MUNICIPAL,CARMA0004171,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN SCHERING,CARMA0004172,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN SCHMIDT,CARMA0004173,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLIN WIEBE,CARMA0004175,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BERLINER STRASSE,CARMA0004177,,,DEU,,CARMA,http://carma.org/,50.8000,6.4833,CARMA,,,,,,,,
BERNAU,CARMA0058833,,,DEU,,CARMA,http://carma.org/,52.6798,13.5871,CARMA,,,,,,,,
BERNBURG ALKALI,CARMA0004185,,,DEU,,CARMA,http://carma.org/,51.8000,11.7333,CARMA,,,,,,,,
BERNDROTH,CARMA0004187,,,DEU,,CARMA,http://carma.org/,50.2333,7.9667,CARMA,,,,,,,,
BERNSBACH,CARMA0004192,,,DEU,,CARMA,http://carma.org/,50.5833,12.7667,CARMA,,,,,,,,
BERNSDORF-GERSDORF,CARMA0004193,,,DEU,,CARMA,http://carma.org/,50.7833,12.6500,CARMA,,,,,,,,
BERSENBRUCK,CARMA0004212,,,DEU,,CARMA,http://carma.org/,52.5500,7.9333,CARMA,,,,,,,,
BERSERTIZ,CARMA0004213,,,DEU,,CARMA,http://carma.org/,53.7017,13.4571,CARMA,,,,,,,,
BERTHELSDORF,CARMA0004217,,,DEU,,CARMA,http://carma.org/,51.0468,14.2220,CARMA,,,,,,,,
BERTOLDSHEIM,CARMA0004220,,,DEU,,CARMA,http://carma.org/,48.7500,11.0167,CARMA,,,,,,,,
BERUFSSCHULE,CARMA0004224,,,DEU,,CARMA,http://carma.org/,49.1113,9.7391,CARMA,,,,,,,,
BESDORF-BOKHORST,CARMA0004233,,,DEU,,CARMA,http://carma.org/,54.0501,9.3600,CARMA,,,,,,,,
BESELICH LANDFILL,CARMA0004234,,,DEU,,CARMA,http://carma.org/,48.0314,12.1822,CARMA,,,,,,,,
BESIGHEIM,CARMA0004236,,,DEU,,CARMA,http://carma.org/,48.9833,9.1333,CARMA,,,,,,,,
BESIGHEIM ROCKER,CARMA0004237,,,DEU,,CARMA,http://carma.org/,48.9833,9.1333,CARMA,,,,,,,,
BEST WESTERN FREIBURG,CARMA0004251,,,DEU,,CARMA,http://carma.org/,47.9959,7.8522,CARMA,,,,,,,,
BESTWIG,CARMA0004254,,,DEU,,CARMA,http://carma.org/,51.3667,8.4000,CARMA,,,,,,,,
BETTENBERG,CARMA0004281,,,DEU,,CARMA,http://carma.org/,49.3046,9.6866,CARMA,,,,,,,,
BETTENHAUSEN,CARMA0004283,,,DEU,,CARMA,http://carma.org/,48.3667,8.5333,CARMA,,,,,,,,
BETZENROD,CARMA0004288,,,DEU,,CARMA,http://carma.org/,50.7333,9.7833,CARMA,,,,,,,,
BEUNA,CARMA0061355,,,DEU,,CARMA,http://carma.org/,51.3167,11.9500,CARMA,,,,,,,,
BEVENSEN,CARMA0004293,,,DEU,,CARMA,http://carma.org/,51.8333,13.1167,CARMA,,,,,,,,
BEVER,CARMA0004294,,,DEU,,CARMA,http://carma.org/,51.1500,7.3500,CARMA,,,,,,,,
BEVERINGEN,CARMA0004300,,,DEU,,CARMA,http://carma.org/,51.6667,9.3667,CARMA,,,,,,,,
BEVERUNGEN-TIETELSEN B&R,CARMA0004302,,,DEU,,CARMA,http://carma.org/,51.6667,9.3667,CARMA,,,,,,,,
BEVERUNGEN-TIETELSEN HART,CARMA0004303,,,DEU,,CARMA,http://carma.org/,51.6667,9.3667,CARMA,,,,,,,,
BEXBACH C,CARMA0004305,,,DEU,,CARMA,http://carma.org/,49.3649,7.2355,CARMA,,,,,,,,
BEYERSDORF,CARMA0051439,,,DEU,,CARMA,http://carma.org/,51.2333,12.7167,CARMA,,,,,,,,
BGA SCHWALLUNGEN,CARMA0057839,,,DEU,,CARMA,http://carma.org/,50.7000,10.3667,CARMA,,,,,,,,
BHKW AALEN,CARMA0004368,,,DEU,,CARMA,http://carma.org/,48.8378,10.0933,CARMA,,,,,,,,
BHKW ACHERTSCHULE,CARMA0004369,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW ADELSHEIM,CARMA0004371,,,DEU,,CARMA,http://carma.org/,49.4036,9.3933,CARMA,,,,,,,,
BHKW ALDINGEN,CARMA0004372,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW ALLERMOHE,CARMA0004373,,,DEU,,CARMA,http://carma.org/,53.5500,10.0000,CARMA,,,,,,,,
BHKW ALTE POST,CARMA0004374,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW ALTSTADT,CARMA0004375,,,DEU,,CARMA,http://carma.org/,54.1000,13.3833,CARMA,,,,,,,,
BHKW AM HAFEN,CARMA0004376,,,DEU,,CARMA,http://carma.org/,53.6000,7.2000,CARMA,,,,,,,,
BHKW AQUASOL,CARMA0004377,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW AUF DEM WALL,CARMA0004378,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW BAD,CARMA0004379,,,DEU,,CARMA,http://carma.org/,52.9667,10.5667,CARMA,,,,,,,,
BHKW BADEPARK,CARMA0004380,,,DEU,,CARMA,http://carma.org/,49.3628,8.2581,CARMA,,,,,,,,
BHKW BADKAP,CARMA0004381,,,DEU,,CARMA,http://carma.org/,48.2164,9.0260,CARMA,,,,,,,,
BHKW BADZENTRUM,CARMA0004382,,,DEU,,CARMA,http://carma.org/,50.8293,6.9050,CARMA,,,,,,,,
BHKW BASELIUSHAUS,CARMA0004383,,,DEU,,CARMA,http://carma.org/,49.4414,11.8622,CARMA,,,,,,,,
BHKW BOHMEWALD,CARMA0004384,,,DEU,,CARMA,http://carma.org/,52.9833,9.8333,CARMA,,,,,,,,
BHKW BORKEN,CARMA0004385,,,DEU,,CARMA,http://carma.org/,51.8500,6.8667,CARMA,,,,,,,,
BHKW BTZ,CARMA0004386,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW BURGWEDEL-SCHNELSEN,CARMA0004387,,,DEU,,CARMA,http://carma.org/,53.5500,10.0000,CARMA,,,,,,,,
BHKW COSWIG-MITTE,CARMA0058832,,,DEU,,CARMA,http://carma.org/,51.1333,13.5833,CARMA,,,,,,,,
BHKW COTTBUS,CARMA0004388,,,DEU,,CARMA,http://carma.org/,51.7667,14.3333,CARMA,,,,,,,,
BHKW DARMSTADT,CARMA0004389,,,DEU,,CARMA,http://carma.org/,49.8706,8.6494,CARMA,,,,,,,,
BHKW DIEPENBROCK,CARMA0004390,,,DEU,,CARMA,http://carma.org/,51.8333,6.6000,CARMA,,,,,,,,
BHKW DINSLAKEN-LOHBERG,CARMA0063193,,,DEU,,CARMA,http://carma.org/,51.5667,6.7333,CARMA,,,,,,,,
BHKW EICHWALDBAD,CARMA0004391,,,DEU,,CARMA,http://carma.org/,48.5667,10.4833,CARMA,,,,,,,,
BHKW EINBECK,CARMA0004392,,,DEU,,CARMA,http://carma.org/,51.8167,9.8667,CARMA,,,,,,,,
BHKW EISENHUT,CARMA0004393,,,DEU,,CARMA,http://carma.org/,48.5227,9.0522,CARMA,,,,,,,,
BHKW ELMSHORN,CARMA0004394,,,DEU,,CARMA,http://carma.org/,53.7500,9.6500,CARMA,,,,,,,,
BHKW ERDING,CARMA0004396,,,DEU,,CARMA,http://carma.org/,48.3060,11.9069,CARMA,,,,,,,,
BHKW ETTLINGEN,CARMA0004397,,,DEU,,CARMA,http://carma.org/,48.9409,8.4076,CARMA,,,,,,,,
BHKW FILDEKENBAD,CARMA0004398,,,DEU,,CARMA,http://carma.org/,51.8333,6.6000,CARMA,,,,,,,,
BHKW FREIBAD,CARMA0004399,,,DEU,,CARMA,http://carma.org/,48.4320,12.9381,CARMA,,,,,,,,
BHKW FREIZEITBAD,CARMA0004400,,,DEU,,CARMA,http://carma.org/,49.2833,10.7833,CARMA,,,,,,,,
BHKW FREUDENSTADT,CARMA0004401,,,DEU,,CARMA,http://carma.org/,48.4333,8.4167,CARMA,,,,,,,,
BHKW FRIEDRICHSHAGEN,CARMA0061852,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BHKW FRIESENHEIM,CARMA0004402,,,DEU,,CARMA,http://carma.org/,48.3500,7.8667,CARMA,,,,,,,,
BHKW HALLENBADEN,CARMA0066171,,,DEU,,CARMA,http://carma.org/,47.9959,7.8522,CARMA,,,,,,,,
BHKW HAUS DES GASTES,CARMA0004403,,,DEU,,CARMA,http://carma.org/,48.1833,8.0667,CARMA,,,,,,,,
BHKW HERTELSBERG,CARMA0004404,,,DEU,,CARMA,http://carma.org/,48.5227,9.0522,CARMA,,,,,,,,
BHKW HOCKENHEIM,CARMA0004405,,,DEU,,CARMA,http://carma.org/,49.3228,8.5458,CARMA,,,,,,,,
BHKW HOHENBERGSCHULE,CARMA0004406,,,DEU,,CARMA,http://carma.org/,48.4763,8.9353,CARMA,,,,,,,,
BHKW ISEN,CARMA0004407,,,DEU,,CARMA,http://carma.org/,48.2120,12.0567,CARMA,,,,,,,,
BHKW JULICH,CARMA0004408,,,DEU,,CARMA,http://carma.org/,50.9333,6.3667,CARMA,,,,,,,,
BHKW KEMPEN,CARMA0064313,,,DEU,,CARMA,http://carma.org/,51.3667,6.4167,CARMA,,,,,,,,
BHKW KOPENICK,CARMA0004409,,,DEU,,CARMA,http://carma.org/,52.5244,13.4105,CARMA,,,,,,,,
BHKW KRODOBAD,CARMA0004411,,,DEU,,CARMA,http://carma.org/,51.8833,10.5667,CARMA,,,,,,,,
BHKW LAMMERBERG,CARMA0004412,,,DEU,,CARMA,http://carma.org/,48.2164,9.0260,CARMA,,,,,,,,
BHKW LANDRATSAMT,CARMA0004413,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW LANDWASSER,CARMA0066170,,,DEU,,CARMA,http://carma.org/,47.9959,7.8522,CARMA,,,,,,,,
BHKW LANGENWAND,CARMA0004414,,,DEU,,CARMA,http://carma.org/,48.2164,9.0260,CARMA,,,,,,,,
BHKW LAUBSTIEGE,CARMA0004415,,,DEU,,CARMA,http://carma.org/,52.2000,7.0333,CARMA,,,,,,,,
BHKW LECK,CARMA0004416,,,DEU,,CARMA,http://carma.org/,54.7667,8.9833,CARMA,,,,,,,,
BHKW LIEBNAUER FELD,CARMA0060125,,,DEU,,CARMA,http://carma.org/,49.6356,8.3597,CARMA,,,,,,,,
BHKW LIMBURG,CARMA0004417,,,DEU,,CARMA,http://carma.org/,50.3833,8.0500,CARMA,,,,,,,,
BHKW LOHFELD,CARMA0004418,,,DEU,,CARMA,http://carma.org/,52.0862,8.7443,CARMA,,,,,,,,
BHKW LUTZOW,CARMA0055983,,,DEU,,CARMA,http://carma.org/,53.6500,11.1833,CARMA,,,,,,,,
BHKW MARBURG,CARMA0027159,,,DEU,,CARMA,http://carma.org/,50.8167,8.7667,CARMA,,,,,,,,
BHKW MAUERFELD,CARMA0004419,,,DEU,,CARMA,http://carma.org/,48.3500,7.8667,CARMA,,,,,,,,
BHKW MUHLACKER,CARMA0004420,,,DEU,,CARMA,http://carma.org/,48.9500,8.8333,CARMA,,,,,,,,
BHKW MUHLEHOF,CARMA0004421,,,DEU,,CARMA,http://carma.org/,48.9500,8.8333,CARMA,,,,,,,,
BHKW MUHLSTRASSE,CARMA0004422,,,DEU,,CARMA,http://carma.org/,51.9833,13.1000,CARMA,,,,,,,,
BHKW NETTETAL,CARMA0004423,,,DEU,,CARMA,http://carma.org/,51.3167,6.2833,CARMA,,,,,,,,
BHKW NEUBURG DONAU,CARMA0004424,,,DEU,,CARMA,http://carma.org/,48.7333,11.1833,CARMA,,,,,,,,
BHKW NEUES POSTAMT,CARMA0004425,,,DEU,,CARMA,http://carma.org/,48.1678,8.6272,CARMA,,,,,,,,
BHKW NEUWIED,CARMA0004428,,,DEU,,CARMA,http://carma.org/,50.4333,7.4667,CARMA,,,,,,,,
BHKW OBERE VIEHWEIDE,CARMA0004429,,,DEU,,CARMA,http://carma.org/,48.5227,9.0522,CARMA,,,,,,,,
BHKW PLATZ,CARMA0004431,,,DEU,,CARMA,http://carma.org/,48.0167,9.5000,CARMA,,,,,,,,
BHKW RATHAUS,CARMA0004432,,,DEU,,CARMA,http://carma.org/,49.5417,8.5786,CARMA,,,,,,,,
BHKW REALSCHULE,CARMA0004433,,,DEU,,CARMA,http://carma.org/,48.0767,8.6441,CARMA,,,,,,,,
BHKW REGENSBURG,CARMA0004434,,,DEU,,CARMA,http://carma.org/,49.0150,12.0956,CARMA,,,,,,,,
BHKW RENDSBURG,CARMA0004435,,,DEU,,CARMA,http://carma.org/,54.3000,9.6667,CARMA,,,,,,,,
BHKW RHEIN DRKHEIM,CARMA0060124,,,DEU,,CARMA,http://carma.org/,49.6356,8.3597,CARMA,,,,,,,,
BHKW ROTENBURG,CARMA0004436,,,DEU,,CARMA,http://carma.org/,48.7000,12.0333,CARMA,,,,,,,,
BHKW SCHANZENBARG,CARMA0004437,,,DEU,,CARMA,http://carma.org/,53.8117,10.3742,CARMA,,,,,,,,
BHKW SCHULZENTRUM,CARMA0004438,,,DEU,,CARMA,http://carma.org/,47.6232,8.2172,CARMA,,,,,,,,
BHKW SCHWIMMHALLE,CARMA0004439,,,DEU,,CARMA,http://carma.org/,53.7000,10.7667,CARMA,,,,,,,,
BHKW SELB,CARMA0004440,,,DEU,,CARMA,http://carma.org/,50.1706,12.1305,CARMA,,,,,,,,
BHKW SILBERBORNBAD,CARMA0004441,,,DEU,,CARMA,http://carma.org/,51.8833,10.5667,CARMA,,,,,,,,
BHKW SOEST,CARMA0004442,,,DEU,,CARMA,http://carma.org/,51.5756,8.1062,CARMA,,,,,,,,
BHKW SOLTAU,CARMA0004443,,,DEU,,CARMA,http://carma.org/,52.9833,9.8333,CARMA,,,,,,,,
BHKW STATIONBAD,CARMA0004444,,,DEU,,CARMA,http://carma.org/,49.3567,8.1378,CARMA,,,,,,,,
BHKW STEINIGSGRUND,CARMA0004445,,,DEU,,CARMA,http://carma.org/,50.2000,12.1500,CARMA,,,,,,,,
BHKW STOCKACH,CARMA0004446,,,DEU,,CARMA,http://carma.org/,47.8500,9.0167,CARMA,,,,,,,,
BHKW STRAUBING,CARMA0004447,,,DEU,,CARMA,http://carma.org/,48.8833,12.5667,CARMA,,,,,,,,
BHKW SUHL,CARMA0058836,,,DEU,,CARMA,http://carma.org/,50.6000,10.7000,CARMA,,,,,,,,
BHKW THERMALBAD,CARMA0004448,,,DEU,,CARMA,http://carma.org/,48.0167,9.5000,CARMA,,,,,,,,
BHKW THYSSEN THERMO,CARMA0004449,,,DEU,,CARMA,http://carma.org/,54.1000,13.3833,CARMA,,,,,,,,
BHKW TRIBERG,CARMA0004450,,,DEU,,CARMA,http://carma.org/,48.1333,8.2333,CARMA,,,,,,,,
BHKW TU,CARMA0004451,,,DEU,,CARMA,http://carma.org/,51.8000,10.3333,CARMA,,,,,,,,
BHKW TUTTLINGEN,CARMA0004452,,,DEU,,CARMA,http://carma.org/,47.9833,8.8167,CARMA,,,,,,,,
BHKW UBERLINGEN,CARMA0004453,,,DEU,,CARMA,http://carma.org/,47.7667,9.1667,CARMA,,,,,,,,
BHKW UHLANDBAD,CARMA0004454,,,DEU,,CARMA,http://carma.org/,48.5227,9.0522,CARMA,,,,,,,,
BHKW UMLAUFLE,CARMA0004455,,,DEU,,CARMA,http://carma.org/,47.9833,8.8167,CARMA,,,,,,,,
BHKW US-KASERNE,CARMA0004456,,,DEU,,CARMA,http://carma.org/,50.2000,10.0833,CARMA,,,,,,,,
BHKW WALSRODE,CARMA0004457,,,DEU,,CARMA,http://carma.org/,52.8667,9.6000,CARMA,,,,,,,,
BHKW WASSERWERK,CARMA0004458,,,DEU,,CARMA,http://carma.org/,48.8833,12.5667,CARMA,,,,,,,,
BHKW WEDEL,CARMA0004459,,,DEU,,CARMA,http://carma.org/,53.5837,9.6984,CARMA,,,,,,,,
BHKW WEINGARTEN,CARMA0066169,,,DEU,,CARMA,http://carma.org/,47.9959,7.8522,CARMA,,,,,,,,
BHKW WEISSENBURG,CARMA0004460,,,DEU,,CARMA,http://carma.org/,49.0309,10.9722,CARMA,,,,,,,,
BHKW WESTBAD,CARMA0058273,,,DEU,,CARMA,http://carma.org/,48.1374,11.5755,CARMA,,,,,,,,
BHKW WILSTER,CARMA0004461,,,DEU,,CARMA,http://carma.org/,53.9225,9.3747,CARMA,,,,,,,,
BIBERACH LIEBHERR,CARMA0004488,,,DEU,,CARMA,http://carma.org/,48.0934,9.7905,CARMA,,,,,,,,
BIBERBACH FACTORY,CARMA0004489,,,DEU,,CARMA,http://carma.org/,48.0934,9.7905,CARMA,,,,,,,,
BIBLIS,CARMA0004491,,,DEU,,CARMA,http://carma.org/,49.7100,8.4153,CARMA,,,,,,,,
BICKENBACH,CARMA0060435,,,DEU,,CARMA,http://carma.org/,49.7592,8.6175,CARMA,,,,,,,,
BIDINGEN/ALLGAU,CARMA0054236,,,DEU,,CARMA,http://carma.org/,47.8333,10.7333,CARMA,,,,,,,,
BIEBERSTEIN,CARMA0004509,,,DEU,,CARMA,http://carma.org/,51.0000,13.3333,CARMA,,,,,,,,
BIEBESHEIM WAREHOUSE,CARMA0004510,,,DEU,,CARMA,http://carma.org/,49.7836,8.4744,CARMA,,,,,,,,
BIEGEN,CARMA0061549,,,DEU,,CARMA,http://carma.org/,52.3167,14.3667,CARMA,,,,,,,,
BIELEFELD,CARMA0004512,,,DEU,,CARMA,http://carma.org/,52.0003,8.6142,CARMA,,,,,,,,
BIELEFELD WINDEL,CARMA0004513,,,DEU,,CARMA,http://carma.org/,52.0333,8.5333,CARMA,,,,,,,,
BIELEFELD WP,CARMA0055254,,,DEU,,CARMA,http://carma.org/,52.0333,8.5333,CARMA,,,,,,,,
BIELEFELD WWTP,CARMA0004514,,,DEU,,CARMA,http://carma.org/,52.0333,8.5333,CARMA,,,,,,,,
BIELEFELD-HERFORD,CARMA0004515,,,DEU,,CARMA,http://carma.org/,52.0333,8.5333,CARMA,,,,,,,,
BIELFELDER ALM,CARMA0004516,,,DEU,,CARMA,http://carma.org/,52.0333,8.5333,CARMA,,,,,,,,
BIERBERGEN WIND,CARMA0004525,,,DEU,,CARMA,http://carma.org/,52.2437,10.1158,CARMA,,,,,,,,
