country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
CHN,China,Gansu Huadian Huanxian Nanqiu 49.5MW Wind Farm Project,CDMDB0007547,49.5,36.9333,116.6667,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Huadian Minqin 10MWp Solar PV Power Station Project,CDMDB0007206,10.0,38.9553,102.4670,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Huadian Yumen Heiyazi West 48MW Wind Power Project,CDMDB0008256,49.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Huanghe Bingling Hydropower Station Project,CDMDB0001985,240.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Huanghe Chaijiaxia Hydropower Station Project,CDMDB0002103,96.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Huangshui Baichuan Hydropower Project,CDMDB0003879,36.0,36.1175,102.8306,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Huangshui River Ping'an 10MW Small Hydro Power Project,CDMDB0009286,10.0,36.1714,103.2306,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jinchang Xitan Wind Farm Project,CDMDB0007288,49.5,38.7675,102.1861,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jinchuan 50MW Solar Photovoltaic Power Generation Project,CDMDB0008968,50.0,38.6000,102.1500,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jingtai 45MW Wind Power Project,CDMDB0002766,45.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jingtai Qianfeng Wind Power Project,CDMDB0005985,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jingtai Shatangzi Wind Power Project,CDMDB0005995,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jingtai Xingquan Localization Wind Power Project,CDMDB0006158,49.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jingtieshan Hydro Power Project,CDMDB0000907,26.55,38.5557,100.2728,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jinta Photovoltaic Power Project,CDMDB0005716,10.0,39.9867,98.9917,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jinta Solar Power Generation Project,CDMDB0009173,40.0,39.9590,98.9710,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Jiuquan Kaiyuan Cascade Hydropower Stations Bundle Project,CDMDB0004655,16.0,39.2733,99.1818,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Kababanjiu 12.6MW Small Hydropower Project  China,CDMDB0002157,12.6,33.9994,103.5281,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Kuangqu Sanshilijingzi 49.5MW Wind Power Project,CDMDB0007886,49.5,40.2031,97.1806,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Lintan Shubu Small Hydropower Station Project,CDMDB0003983,6.0,34.6166,103.2863,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Liujialang Hydropower Expanded Project of China,CDMDB0003990,10.0,34.4761,103.8497,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Longchanghe IV 5.4MW Hydro Power Project,CDMDB0003386,5.4,38.8808,99.7347,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Longchanghe V&VI Bundled Hydro Power Project,CDMDB0003417,14.8,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Longwangtai Hydropower Project,CDMDB0003901,21.0,34.4672,104.0786,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Luqu Dazhuang Hydropower Station Project,CDMDB0001768,11.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Luqu Duosongduo Hydropower Station Project,CDMDB0002693,21.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Machangshan 49.5MW Wind Power Project,CDMDB0005210,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Miaojiaba Hydropower Project,CDMDB0004017,240.0,34.6736,105.8431,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Min County Qingshui Hydropower Station Project,CDMDB0002739,21.5,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Mingjiazhuang Hydropower Project of China,CDMDB0005699,8.0,36.5592,102.8753,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Pingshanhu 49.5MW Wind Power Project,CDMDB0007946,49.5,39.2928,100.7411,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Province Qingshuihe and Wangmo Bundled 3.99MW Small Hydropower Project,CDMDB0005108,3.99,33.8308,104.9761,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Province Taoping Hydropower Project,CDMDB0004771,7.5,32.6014,104.1361,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Province Yangtian 3.2MW Small-Scale Hydropower Project,CDMDB0005047,3.2,33.1942,105.6108,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Province Yangtian and Hanjiashan Bundled 4.89MW Small Hydropower Project,CDMDB0005107,4.89,33.1472,105.6981,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Qilinsi 111MW Hydropower Project,CDMDB0002759,111.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Shuigouping Small Hydropower Project,CDMDB0004154,9.0,33.1878,104.4926,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Shulehe Qingyanggou Hydropower Station Project,CDMDB0006517,51.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Subei Mazongshan Gongpoquan 49.5MW Shiyan Wind Power Project,CDMDB0007677,49.5,41.7333,96.9611,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Sunan 6.3MW Sidalong Stage I Hydropower Project,CDMDB0003502,6.3,38.4880,99.9717,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Sunan Xiyinghe III 8.45MW Hydropower Project,CDMDB0004130,8.45,37.8090,100.0036,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Tanchang County Shawan Hydropower Station Project,CDMDB0003095,51.0,33.5929,104.5747,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Taohe Jili Hydropower Project,CDMDB0005014,20.0,35.0230,103.7670,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Taolai River 52.8MW Dongshuixia Hydropower Project,CDMDB0004496,52.8,39.4572,98.0217,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Taolaihe Sandaowan Hydropower Project,CDMDB0006282,90.0,39.3805,98.0044,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Tianrun Guazhou Liuyuan Phase II 49.5MW Wind Farm Project,CDMDB0007472,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Tianrun Liuyuan 1st Stage 49.5MW Wind Park Project,CDMDB0003919,49.5,45.9167,95.5583,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Wuwei 23MW Zamusi Hydropower Project,CDMDB0004299,23.0,37.7047,102.5825,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Wuwei Grid-connected 10MW Solar Power Generation Project,CDMDB0008437,10.0,38.0896,102.2890,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Xinmintan 10MW Expanded Hydropower Project,CDMDB0004248,10.0,35.5278,103.8203,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yemu River Lianzhuqiao and Xiaohekou Bundled Small Hydropower Project,CDMDB0006806,9.9,34.9506,103.5925,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yongchang County Donghewan Cascaded Hydropower Project,CDMDB0002844,29.7,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yongchang Shuiquanzi Wind Farm Project,CDMDB0007286,49.5,38.4306,101.5906,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yongdeng Longlin Hydro Power Project,CDMDB0005525,12.8,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yongjing 24.9MW Fuchuan Hydropower Project,CDMDB0004002,24.9,36.1475,103.2667,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Changma NO.2 Wind Farm 201MW Project,CDMDB0004963,201.0,40.1700,96.8000,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Daba Wind Power Project,CDMDB0005405,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Diwopu Phase II  Wind Power Project,CDMDB0003167,49.5,40.1675,96.9556,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Diwopu Wind Power Project,CDMDB0002680,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Sanshilijingzi North No.2 48 MW Wind Power Project,CDMDB0007254,48.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Sanshilijingzi South 32.5MW Large-scale Wind Turbine Shifan Wind Farm Project,CDMDB0006613,32.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Sanshilijingzi Wind Power Project,CDMDB0002193,49.3,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Yueliangwan Second Cascade Hydropower Station Project,CDMDB0005966,17.1,39.8800,96.8300,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Yumen Yuxin Wind Power Project,CDMDB0005074,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhangye 10MW Solar Power Project,CDMDB0006706,10.0,38.7162,100.4116,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhangye 7.2MW Yingke Hydropower Project,CDMDB0003492,7.2,38.8597,100.2997,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhangye 8.0MW Shimiao Stage II hydropower project,CDMDB0003283,8.0,38.8856,100.3244,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhangye Heihe Longhui Small Scale Hydropower Project,CDMDB0003959,13.0,25.1652,98.1672,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhouqu County Hujia'ai Hydropower Station Project,CDMDB0001886,28.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhouqu Lijie Hydropower Station Project,CDMDB0003305,6.0,33.7067,104.0956,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhouqu Shimenping 15 MW Hydropower Station Project,CDMDB0001136,15.0,33.4100,104.2800,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gansu Zhuoni Niuzi 30MW Hydropower Project,CDMDB0002012,30.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Ganxipo Hydroelectric Project,CDMDB0000962,75.0,30.0167,102.1167,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Ganzi Prefecture Huoqu River Da'aguo Hydropower Project,CDMDB0008636,220.0,29.7311,101.0908,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Ganzi Prefecture Shuoqu River Dongsong Hydropower Project,CDMDB0007656,180.0,28.7623,99.8110,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Ganzi Prefecture Shuoqu River Xiangcheng Hydropower Project,CDMDB0007717,120.0,28.9431,99.8076,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Ganzi Prefecture Wandong River Wandong Hydropower Project,CDMDB0008559,60.0,29.6075,102.1461,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Geermu Solar PV Power Generation Project,CDMDB0008711,20.24,36.3910,95.2466,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Genaohe Hydropower Project,CDMDB0006920,64.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Golden Jumping Group 12MWp Solar Power Project,CDMDB0008264,12.0,44.6764,130.4686,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Goldwind Damao Wind Farm Project,CDMDB0002051,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Golmud 200MW Grid-connected Solar Power Generation Project,CDMDB0007162,200.0,36.4103,95.1653,Solar,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gong County Shibeikou Hydropower Project,CDMDB0008878,8.0,28.0733,105.9411,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gongba River Small Hydropower Project in Gansu Province,CDMDB0004347,13.1,33.7740,104.8290,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gongcheng Xiling Wind Power Project,CDMDB0008120,49.5,24.9000,110.7917,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gongshan County Pula hydro power project,CDMDB0007105,24.8,27.7575,98.6208,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gongshan County Qiqi hydropower project,CDMDB0007149,24.0,27.7547,98.6208,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gongshan Shuanglahe Hydropower Project,CDMDB0008479,37.5,27.9381,98.6517,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gu'ertu River Cascade Stage III 13.5MW Hydropower Project,CDMDB0004597,13.5,44.3117,83.8517,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gu'ertu River Cascade Stage IV 20MW Hydropower Project,CDMDB0006594,20.0,44.3117,83.8517,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Gu'ertu River Stage VI and VII 17MW Bundled Hydropower Project,CDMDB0003991,17.0,44.4372,83.8552,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Chaonan Chengtian Wind Power Project,CDMDB0002771,49.5,23.1015,116.4304,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Chaonan Shalong Wind Power Project,CDMDB0003436,49.5,23.1083,116.4806,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Guanshan Wind Power Project,CDMDB0003626,49.6,23.0380,116.2994,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Hejiang 7.2MW Hydropower Project,CDMDB0003847,7.2,24.1600,115.5700,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Jiahu Wind Farm Project,CDMDB0003727,48.0,22.8100,115.9300,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Lankou 26MW Hydro Power Project,CDMDB0002458,26.0,23.9322,115.0456,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Leiling Wind Power Project,CDMDB0004747,49.3,23.1097,116.3236,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Liucheng 25.5MW Hydro Power Project,CDMDB0002459,25.5,24.0150,115.1100,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Longgaoshan Wind Power Project,CDMDB0004837,49.3,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Longtan 2*7MW Hydropower project,CDMDB0001536,14.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Mafang Hydropower Project,CDMDB0002191,20.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Nan Ao 26MW Wind Power Project,CDMDB0001963,26.0,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Nan'ao Huaneng 45.05MW Wind Power Project,CDMDB0000299,45.05,23.3600,116.6783,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Shaoguan Yizhou Hydro Power Station,CDMDB0001980,20.0,24.8492,113.5378,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Shenzhen Laohukeng Landfill Gas Utilization Project,CDMDB0004696,3.189,22.8314,113.8412,,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Taishan Shangchuandao Island Phase I Wind Farm Project,CDMDB0002953,48.45,21.6508,112.7856,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Taishan Shangchuandao Island Phase II Wind Farm Project,CDMDB0002954,36.55,21.6664,112.7861,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Taishan Xiachuandao Wind Farm Project,CDMDB0005179,42.75,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Wenbiling Wind Power Project,CDMDB0005243,49.3,21.6458,-111.6610,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Xinyi Qianpai Wind Power Project,CDMDB0006844,49.5,22.3308,111.2414,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Xuwen Dengloujiao 49.5MW Wind Farm Project,CDMDB0006765,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Yudean Leizhou Hongxinlou 49.5MW Wind Power Project,CDMDB0009294,49.5,20.5675,110.1448,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Yudean Xuwen Yongshi 49.5MW Wind Power Project in Zhanjiang City  Guangdong Province,CDMDB0005509,49.5,,,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangdong Zhanjiang Yangqian 49.5MW Wind Power Project,CDMDB0002805,49.5,20.5803,110.4825,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangkong Huidong Dongshanhai Huangbu Wind Power Generation Project,CDMDB0008719,49.5,22.5036,114.7183,Wind,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangnan Shangshilong Hydro Project,CDMDB0001995,20.0,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangrun Hydropower Project in Hubei Province  P.R. China,CDMDB0000904,28.0,30.4226,109.5570,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Baise Dongsun Hydropower Project,CDMDB0003272,24.0,23.9108,112.5038,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Baise Tianlin Baile Hydropower Station,CDMDB0002791,21.0,24.6236,106.1950,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Baise Tianlin Dongba Hydropower Station,CDMDB0003435,72.0,24.0983,105.6508,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Bajiangkou Hydropower Project,CDMDB0001596,90.0,24.3750,110.7486,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Changtang Hydropower Project,CDMDB0005637,9.13,24.1451,109.7550,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Dahua Hydropower Project,CDMDB0004276,110.0,23.7300,107.9800,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Daxin Xialei Small Hydropower Project,CDMDB0008306,12.5,22.9047,106.7763,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Guilin Dayun 11MW Small-Scale Hydropower Project,CDMDB0004802,11.0,25.8222,109.8881,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Hechi City Ganlao Hydropower Project,CDMDB0007852,25.0,25.0397,-107.8783,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Jindong Hydropower Project,CDMDB0006722,10.0,25.6161,108.7744,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Jingxi County Yuexu Hydropower Station,CDMDB0002904,7.65,,,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Laokou Hydropower Project,CDMDB0008817,150.0,22.8311,108.1217,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Liuzhou Luzhai County Luoqingjiang Xi'an Hydropower Project,CDMDB0006559,18.0,24.7010,109.8467,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Longsheng Furong River 25MW Hydropower Project,CDMDB0004908,25.0,25.8964,110.1326,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Longsheng Lejiang Hydropower Project,CDMDB0003269,4.8,25.9036,109.8853,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
CHN,China,Guangxi Nabi Hydropower Project,CDMDB0004803,48.0,24.1219,105.7961,Hydro,,,,,,Clean Development Mechanism,https://cdm.unfccc.int,Clean Development Mechanism,,,,,,
