country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
ARG,Argentina,CH SAN GUILLERMO,ARG0000301,0.116,,,Hydro,,,,,SERVICIOS DE INGENIERIA ELECTRICA Y ELECTROMECANICA S.R.L. (SIEyE),Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,,,2015,,,,,,
ARG,Argentina,CHACHARRAMENDI,ARG0000173,0.62,-37.3306,-65.6481,Oil,,,,,APE,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CHAPALCO,ARG0000174,0.026000000000000002,-36.8720,-64.7815,Oil,,,,,APE,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CHILECITO,ARG0000185,5.0,-29.1578,-67.5069,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CHIMBERA 1,ARG0000295,2.0,-31.9881,-68.5402,Solar,,,,,ENARSA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CHOS MALAL,ARG0000246,0.62,-37.3673,-70.2732,Oil,,,,,EPEN,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CHUSCHA,ARG0000279,1.195,,,Hydro,Oil,,,,AES ARGENTINA GENERACION S.A.,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,,,2015,,,,,,
ARG,Argentina,CIPOLLETTI,ARG0000267,5.78,-38.9121,-67.9427,Hydro,,,,1954.0,DPA RIO NEGRO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CLAROMECO,ARG0000011,0.75,-38.8292,-60.0862,Wind,,,,,COOPERATIVAS,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COLONIA LA PASTORIL,ARG0000175,0.026000000000000002,-36.3733,-66.2272,Oil,,,,,APE,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COMANDANTE ANDRESITO,ARG0000221,2.372,-25.6669,-54.0419,Oil,,,,,EMSA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COMODORO RIVADAVIA,ARG0000072,141.02,-25.9913,-54.6278,Gas,Other,,,1990.0,CT PATAGONICAS SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COMODORO RIVADAVIA (CERRO NEGRO),ARG0000069,0.0,,,Oil,,,,,COOPERATIVA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,,,2015,,,,,,
ARG,Argentina,COMODORO RIVADAVIA (PLAYA SUD),ARG0000070,0.0,,,Oil,,,,,COOPERATIVA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,,,2015,,,,,,
ARG,Argentina,COMODORO RIVADAVIA - ANTONIO MORAN,ARG0000067,16.56,-45.8467,-67.4964,Wind,,,,,COOPERATIVA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COMODORO RIVADAVIA - PECORSA - CERRO ARENALES,ARG0000068,0.5,-45.8506,-67.6018,Wind,,,,,COOPERATIVA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COOPERATIVA VILLA GESELL,ARG0000012,0.003,-37.2465,-56.9707,Oil,,,,,COOPERATIVAS,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CORRIENTES,ARG0000117,1.4000000000000001,-27.4708,-58.8042,Oil,,,,,DPEC,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,COSTANERA,ARG0000046,1982.2,-34.6260,-58.3393,Coal,Gas,Other,,1983.9,ENDESA COSTANERA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CRUZ DE PIEDRA,ARG0000197,17.94,-33.0349,-68.7971,Gas,,,,1969.0,CT MENDOZA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CRUZ DEL EJE,ARG0000087,5.052,-30.7636,-64.7538,Oil,Hydro,,,1943.0,EPEC,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT 13 DE JULIO,ARG0000110,26.0,-32.1613,-64.1537,Gas,,,,,GECOR  (GENERADORA CORDOBA SA),Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ALEM,ARG0000217,15.0,-43.0907,-65.2298,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ALUMINE,ARG0000256,6.3,-38.8706,-70.5753,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ARISTOBULO DEL VALLE,ARG0000229,15.0,-27.0922,-54.8625,Oil,,,,,SOENERGY ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ARRECIFES,ARG0000003,20.0,-34.0414,-60.1297,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT AÑATUYA,ARG0000333,19.2,-28.4431,-62.8569,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT AÑATUYA II,ARG0000334,11.5,-28.4431,-62.8569,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT BARILOCHE,ARG0000273,20.0,-41.1497,-71.2633,Oil,,,,,SOENERGY ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT BELL VILLE,ARG0000113,15.620000000000001,-32.6103,-62.6864,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT BRAGADO,ARG0000023,49.800000000000004,-35.1364,-60.4311,Gas,,,,,GENNEIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CAPITAN SARMIENTO,ARG0000028,5.0,-34.1636,-59.7683,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CATAMARCA,ARG0000054,19.2,-28.4706,-65.7647,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CAVIAHUE,ARG0000257,5.0,-38.0528,-70.6136,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CERES,ARG0000314,18.0,-29.8883,-61.9297,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CHARATA,ARG0000065,19.400000000000002,-27.2369,-61.1939,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CHILECITO,ARG0000189,10.0,-29.1581,-67.5072,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CIPOLLETTI,ARG0000260,5.0,-38.9133,-67.9414,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT COLON BUENOS AIRES,ARG0000039,15.3,-33.9222,-61.0769,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CONCEPCION DEL URUGUAY,ARG0000147,41.78,-32.4767,-58.2672,Gas,,,,,GENNEIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT CORRIENTES,ARG0000114,20.0,-27.4708,-58.8042,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ECOENERGIA (PETROBRAS),ARG0000032,13.200000000000001,-38.6871,-62.3961,Coal,,,,,PETROBRAS ARGENTINA S.A.,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ENSENADA DE BARRAGAN,ARG0000160,567.0,-34.8597,-57.9557,Gas,,,,,ENARSA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ESQUINA,ARG0000139,16.5,-30.0550,-59.5294,Oil,,,,,SOENERGY ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT FORMOSA II,ARG0000149,30.0,-26.1764,-58.2094,Oil,,,,,APR ENERGY SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT GENERAL VILLEGAS,ARG0000004,23.490000000000002,-35.0347,-62.9981,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT GOYA,ARG0000138,13.0,-29.1583,-59.2728,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT INDEPENDENCIA,ARG0000336,120.0,-26.8666,-65.2247,Gas,,,,1995.0,GENERACION INDEPENDENCIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT INGENIERO JUAREZ,ARG0000152,4.0,-23.9078,-61.8342,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT INTA CATAMARCA,ARG0000055,7.04,-28.4733,-65.7275,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ISLA VERDE,ARG0000083,24.5,-33.2425,-62.3950,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT ITATI,ARG0000140,6.0,,,Oil,,,,,TURBODISEL SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,,,2015,,,,,,
ARG,Argentina,CT JUAN JOSE CASTELLI,ARG0000059,15.0,-25.9564,-60.6204,Oil,,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT JUNIN,ARG0000035,22.0,-34.5708,-60.9161,Oil,,,,,SOENERGY ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LA PLATA,ARG0000040,40.4,-34.9344,-58.0160,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LA RIOJA DELIVERY,ARG0000190,19.2,-29.3811,-66.8325,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LA RIOJA SUR,ARG0000191,10.0,-29.3808,-66.8319,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LAGUNA BLANCA,ARG0000153,7.0,-25.1286,-58.2597,Oil,,,,,INDUSTRIAS JUAN F. SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LAS ARMAS,ARG0000024,10.4,-37.0781,-57.8181,Gas,,,,,GENNEIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LAS ARMAS II,ARG0000025,23.37,-37.0781,-57.8181,Gas,,,,,GENNEIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LAS PALMAS,ARG0000066,6.0,-27.0289,-58.6997,Oil,,,,,TURBODISEL SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LIBERTADOR GENERAL SAN MARTIN,ARG0000170,15.0,-40.8421,-68.0869,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LINCOLN,ARG0000036,15.002,-34.8578,-61.5206,Oil,,,,,SOENERGY ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT LOBOS,ARG0000041,15.686,-35.1917,-59.0808,Oil,,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT MAGDALENA,ARG0000005,25.0,-35.1001,-57.4839,Oil,,,,,APR ENERGY SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
ARG,Argentina,CT MATHEU,ARG0000163,41.0,-34.3931,-58.8372,Gas,,,,,GENNEIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,2015,,,,,,
