country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
AUT,Austria,Energiepark Donawitz GmbH & CoKG,EPRTR0001864,,47.3667,15.0833,,,,,,STEWEAG-STEG GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk Klagenfurt Pischeldorfer Stra§e 21,EPRTR0001876,,46.6167,14.3167,,,,,,Stadtwerke Klagenfurt AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk Mellach,EPRTR0001957,,46.9333,15.5167,,,,,,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk Mellach,EPRTR0010743,,46.9333,15.5167,,,,,,Verbund-Austrian Thermal Power GmbH & Co KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk Mitte,EPRTR0001879,,48.3000,14.3167,,,,,,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk Mitte,EPRTR0010664,,48.3000,14.3167,,,,,,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk SŸd,EPRTR0001880,,48.2667,14.3500,,,,,,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizkraftwerk SŸd,EPRTR0010665,,48.2667,14.3500,,,,,,Linz AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fernheizwerk Leopoldau GuD,EPRTR0010721,,48.2667,16.4333,,,,,,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,EPRTR0010756,,48.2500,15.6667,,,,,,Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,EPRTR0001976,,48.2500,15.6667,,,,,,Fritz EGGER GmbH & CO Holzwerkstoffe Unterradlberg,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Donaustadt Summe BKW 1  BKW 2 und BKW 3,EPRTR0001938,,48.1833,16.4500,,,,,,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Donaustadt Summe BKW 1  BKW 2 und BKW 3,EPRTR0010723,,48.1833,16.4500,,,,,,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk DŸrnrohr,EPRTR0010637,,48.3167,15.9167,,,,,,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk DŸrnrohr,EPRTR0001849,,48.3167,15.9167,,,,,,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Korneuburg,EPRTR0010635,,48.3167,16.3333,,,,,,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Leopoldau GuD,EPRTR0001936,,48.2667,16.4333,,,,,,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Riedersbach 1,EPRTR0001865,,48.0333,12.8333,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Riedersbach 1,EPRTR0010652,,48.0333,12.8333,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Riedersbach 2,EPRTR0001866,,48.0333,12.8333,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Riedersbach 2,EPRTR0010653,,48.0333,12.8333,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Simmering Summe BKW 1 / 2 und BKW3,EPRTR0001937,,48.1667,16.4333,,,,,,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Simmering Summe BKW 1 / 2 und BKW3,EPRTR0010722,,48.1667,16.4333,,,,,,Wienstrom GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Thei§,EPRTR0010636,,48.3833,15.7000,,,,,,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Thei§,EPRTR0001848,,48.3833,15.7000,,,,,,EVN AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Timelkam II,EPRTR0001867,,48.0000,13.5833,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
AUT,Austria,Kraftwerk Timelkam II,EPRTR0010654,,48.0000,13.5833,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ANTWERPSE WATERWERKEN,EPRTR0262049,,51.2178,4.5548,,,,,,ANTWERPSE WATERWERKEN,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,CARSID (CENTRALE D'ENERGIE),EPRTR0262512,,50.4134,4.4115,,,,,,CARSID,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,CATERPILLAR BELGIUM S.A.,EPRTR0262497,,50.4830,4.4500,,,,,,CATERPILLAR INC.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,COCKERILL SAMBRE - Centrale d'Žnergie de Marchienne,EPRTR0000366,,50.4134,4.4115,,,,,,COCKERILL SAMBRE SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,COCKERILL SAMBRE SA - CENTRALE D'ENERGIES,EPRTR0262511,,50.6038,5.5504,,,,,,ARCELOR,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,COCKERILL SAMBRE sa - Centrale d'Žnergie d'OugrŽe,EPRTR0000365,,50.6038,5.5504,,,,,,COCKERILL SAMBRE SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL - BAYER,EPRTR0262280,,51.2898,4.3114,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL - CENTRALE BAUDOUR/ST GHISLAIN,EPRTR0262508,,50.4660,3.8330,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL - CENTRALE D'AMERCOEUR,EPRTR0262506,,50.4330,4.4000,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL - CENTRALE DE MONCEAU,EPRTR0262509,,50.4000,4.3830,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL - CENTRALE DES AWIRS,EPRTR0262507,,50.5830,5.4160,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL - COGENERATION SOLVAY,EPRTR0262519,,50.4500,4.6660,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE D'AMERCOEUR,EPRTR0000356,,50.4330,4.4000,,,,,,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE DE BAUDOUR/SAINT-GHISLAIN,EPRTR0000358,,50.4660,3.8330,,,,,,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE DE JEMEPPE-SUR-SAMBRE,EPRTR0000376,,50.4500,4.6660,,,,,,ELECTRABEL SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE DE MONCEAU,EPRTR0000359,,50.4000,4.3830,,,,,,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE DE VERVIERS,EPRTR0000360,,50.6000,5.8700,,,,,,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE DES AWIRS,EPRTR0000357,,50.5830,5.4160,,,,,,ELECTRABEL CENTRALE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE DROGENBOS,EPRTR0262278,,50.8044,4.2978,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE HERDERSBRUG,EPRTR0262283,,51.2572,3.2084,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE KALLO,EPRTR0262285,,51.2539,4.2828,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE LANGERBRUGGE,EPRTR0262284,,51.1084,3.7405,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE MOL,EPRTR0262281,,51.2158,5.0844,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE RODENHUIZE,EPRTR0262282,,51.1265,3.7688,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE RUIEN,EPRTR0262277,,50.7831,3.4754,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL CENTRALE VILVOORDE,EPRTR0262276,,50.9393,4.4114,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ELECTRABEL NUCLEAIRE PRODUCTIEZONE DOEL,EPRTR0262286,,51.3251,4.2578,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Centrale Langerlo,EPRTR0262279,,50.9340,5.4784,,,,,,ELECTRABEL,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Drogenbos,EPRTR0000154,,50.8044,4.2978,,,,,,Electrabel Drogenbos,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Herdersbrug,EPRTR0000165,,51.2572,3.2084,,,,,,Electrabel Herdersbrug,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Kallo,EPRTR0000212,,51.2539,4.2828,,,,,,Electrabel Kallo,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Langerbrugge,EPRTR0000175,,51.1084,3.7405,,,,,,Electrabel Langerbrugge,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Langerlo,EPRTR0000172,,50.9340,5.4784,,,,,,Electrabel Langerlo,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Mol,EPRTR0000238,,51.2158,5.0844,,,,,,Electrabel Mol,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Rodenhuize,EPRTR0000268,,51.1265,3.7688,,,,,,Electrabel Rodenhuize,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Ruien,EPRTR0000215,,50.7831,3.4754,,,,,,Electrabel Ruien,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Electrabel Verbrande Brug,EPRTR0000130,,50.9393,4.2692,,,,,,Electrabel Verbrande Brug,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,FLUXYS (AARDGASOPSLAGSTATION LOENHOUT),EPRTR0262063,,51.3793,4.6991,,,,,,FLUXYS,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,FLUXYS (COMPRESSIESTATION WEELDE),EPRTR0262062,,51.4136,5.0730,,,,,,FLUXYS,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,FLUXYS LNG,EPRTR0262117,,51.3472,3.2205,,,,,,FLUXYS LNG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,Fluxys (compressiestation Weelde),EPRTR0000257,,51.4136,5.0730,,,,,,Fluxys (compressiestation Weelde),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,ISERA AND SCALDIS SUGAR,EPRTR0262178,,51.1722,3.9255,,,,,,ISERA AND SCALDIS SUGAR,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,RAFFINERIE NOTRE DAME SA ORAFTI,EPRTR0262498,,50.7300,5.3500,,,,,,SUDZUCKER SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,S.P.E.-Ham,EPRTR0000179,,51.0544,3.7269,,,,,,S.P.E.-Ham,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,S.P.E.-Ringvaart,EPRTR0000189,,51.0993,3.7120,,,,,,S.P.E.-Ringvaart,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE,EPRTR0262209,,51.0993,3.7120,,,,,,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE,EPRTR0262208,,50.8625,3.3034,,,,,,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE,EPRTR0262211,,50.9155,3.2027,,,,,,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE - CENTRALE D'ANGLEUR,EPRTR0262520,,50.6184,5.5817,,,,,,S.P.E. SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE - CENTRALE DE SERAING,EPRTR0262510,,50.6037,5.4904,,,,,,S.P.E. SA,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE ZONE NOORD,EPRTR0262210,,51.0544,3.7269,,,,,,SPE,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE-SUD : centrale TGV de SERAING,EPRTR0000364,,50.6037,5.4904,,,,,,SPE SUD,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SPE-SUD : centrale d'ANGLEUR,EPRTR0000377,,50.6184,5.5817,,,,,,SPE SUD,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SURFACE TREATMENT COMPANY,EPRTR0262246,,50.8114,5.2072,,,,,,SURFACE TREATMENT COMPANY,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,SYNDICAAT MACHIENSTEEN II,EPRTR0262294,,51.0741,4.3973,,,,,,SYNDICAAT MACHIENSTEEN II,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,TIENSE SUIKERRAFFINADERIJ,EPRTR0262131,,50.7941,4.9361,,,,,,TIENSE SUIKERRAFFINADERIJ,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,W.V.E.M. Harelbeke,EPRTR0000199,,50.8625,3.3034,,,,,,W.V.E.M. Harelbeke,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
BEL,Belgium,centrale Lillo,EPRTR0000201,,51.2898,4.3114,,,,,,centrale Lillo,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CYP,Cyprus,Dhekelia Power Station,EPRTR0005666,,34.9828,33.7475,,,,,,Electricity Authority of Cyprus,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CYP,Cyprus,Moni Power Station,EPRTR0005655,,34.7153,33.1822,,,,,,Electricity Authority of Cyprus,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CYP,Cyprus,Vassilikos Power Station,EPRTR0005677,,34.7325,33.2881,,,,,,Electricity Authority of Cyprus,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,CINERGETIKA ò/L  a.s.,EPRTR0010877,,50.6552,14.0548,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Centr‡ln’ zdroj tepla,EPRTR0011082,,49.7526,13.3986,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,ELEKTRçRNA KLADNO,EPRTR0010973,,50.1533,14.1275,,,,,,ECK Generating  s.r.o.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Chvaletice,EPRTR0010880,,50.0293,15.4499,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Dtmarovice,EPRTR0010882,,49.9103,18.4600,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Hodon’n,EPRTR0011019,,48.8469,17.1197,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Ledvice,EPRTR0011050,,50.5798,13.7807,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Mln’k,EPRTR0010968,,50.4147,14.4156,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Opatovice,EPRTR0010933,,50.2110,15.8078,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Poerady,EPRTR0011074,,50.4264,13.6827,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Po’’,EPRTR0010936,,50.5738,15.9612,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Tebovice,EPRTR0010999,,49.8311,18.2103,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rna Tisov‡,EPRTR0011028,,50.1506,12.6104,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rny PrunŽov,EPRTR0011011,,50.4194,13.2558,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Elektr‡rny Tu_imice,EPRTR0010822,,50.3845,13.3339,,,,,,EZ  a. s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Energetika TATRA  a.s.,EPRTR0011010,,49.5978,18.1471,,,,,,Energetika TATRA  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Energotrans a.s. - elektr‡rna Mln’k I,EPRTR0010815,,50.4132,14.4182,,,,,,Energotrans  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Franstschach Energo a.s.,EPRTR0020861,,50.4617,14.3719,,,,,,Frantschach Energo a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Franti_kol‡zesk‡ v_topna  s.r.o.,EPRTR0010800,,50.1274,12.3538,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Harpen R  s.r.o. Tepl‡rna N‡chod,EPRTR0011081,,50.4193,16.1689,,,,,,Harpen R  s.r.o.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Kotelna,EPRTR0010855,,49.7446,13.3622,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Kotelna l,EPRTR0010972,,49.8160,18.2732,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Lovochemie  a.s.  Lovosice,EPRTR0010921,,50.5116,14.0569,,,,,,Lovochemie  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Mittal Steel Ostrava a.s.,EPRTR0010899,,49.7959,18.3057,,,,,,Mittal Steel Ostrava a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,MoravskoslezskŽ cukrovary  a.s. z‡vod Hru_ovany nad Jevi_ovkou,EPRTR0010802,,48.8120,16.4057,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,PJ Komoany,EPRTR0011007,,50.5220,13.5737,,,,,,United Energy  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,PJ Litomice,EPRTR0011009,,50.5384,14.1484,,,,,,United Energy  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,PJ Teplice,EPRTR0011008,,50.6638,13.8241,,,,,,United Energy  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Provoz Brno-sever,EPRTR0010874,,49.2237,16.6463,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Provoz _pit‡lka,EPRTR0010875,,49.1958,16.6213,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Provoz erven_ Ml_n,EPRTR0010876,,49.2161,16.6063,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Provozy Tepl‡rny a Tepeln‡ energetika,EPRTR0011091,,49.6848,18.6457,,,,,,ENERGETIKA TINEC  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,P’bramsk‡ tepl‡rensk‡ a.s. - CZT,EPRTR0010957,,49.6956,14.0028,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Ro_nov pod Radho_tm,EPRTR0010986,,49.4628,18.1262,,,,,,ENERGOAQUA  a.s.,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
CZE,Czech Republic,Sokolovsk‡ uheln‡ a.s.,EPRTR0011038,,50.1807,12.6397,,,,,,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,,,,,,,
