country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
FIN,Finland,,FIN0000030,3.0,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,,FIN0000031,29.7,,,Wind,,,,,Saarenkylä Tuulipuisto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,,FIN0000038,81.4,,,Oil,Nuclear,Gas,Biomass,,Vantaan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,,FIN0000039,18.0,,,Wind,,,,,Tuuliwatti Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ahvenkoski,FIN0000095,24.0,,,Hydro,,,,,Oy Mankala Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Aittaluoto'',FIN0000096,56.8,,,Waste,Petcoke,Oil,Nuclear,,Pori Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Aittokoski,FIN0000097,44.8,,,Hydro,,,,,Fortum Power & Heat   Generation,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ajos retrofit,FIN0000098,10.2,,,Wind,,,,,Ajos Wind Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Alakoski,FIN0000099,4.6,,,Hydro,,,,,Alakoski Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Alholma AK'',FIN0000100,270.0,,,Waste,Petcoke,Oil,Nuclear,,Oy Alholmens Kraft Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Anjalankoski,FIN0000101,160.5,,,Oil,Nuclear,Gas,Biomass,,Stora Enso Publication Papers Oy Ltd,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Anjalankoski  G1,FIN0000102,20.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Askala,FIN0000103,1.3,,,Hydro,,,,,Koskienergia Koskivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Atro,FIN0000104,6.5,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Elkko,FIN0000105,6.0,,,Wind,,,,,Raahen Tuulienergia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Energia-Tietola,FIN0000106,11.6,,,Oil,Nuclear,Gas,Biomass,,Valkeakosken Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Finlayson ve,FIN0000107,4.19,,,Hydro,,,,,Tampereen Sähkölaitos,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Forssa kt,FIN0000108,332.6,,,Oil,Nuclear,Gas,Biomass,,Fingrid Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Haapakoski,FIN0000109,32.5,,,Hydro,,,,,PVO Vesivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Haapaniemi,FIN0000110,118.1,,,Oil,Nuclear,Gas,Biomass,,Kuopion Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Haapavesi,FIN0000111,154.0,,,Oil,Nuclear,Gas,Biomass,,Kanteleen Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Haapavesi,FIN0000112,2.7,,,Oil,Nuclear,Gas,Biomass,,Vapo Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hailikari,FIN0000113,3.1,,,Wind,,,,,Haminan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Halmekangas,FIN0000114,38.5,,,Wind,,,,,Tuuliwatti Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hamari,FIN0000115,2.5,,,Hydro,,,,,Korpelan Voima kuntayhtymä,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hanasaari B,FIN0000116,212.0,,,Oil,Nuclear,Gas,Biomass,,Helsingin Energia,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hanhikoski,FIN0000117,1.5,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hankosaari 1-2 tv,FIN0000118,2.6,,,Wind,,,,,Propel Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Harabacka,FIN0000119,9.6,,,Oil,Nuclear,Gas,Biomass,,,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Harjavalta,FIN0000120,6.3,,,Oil,Nuclear,Gas,Biomass,,Suomen Teollisuuden Energiapalvelut - STEP Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Harjavalta,FIN0000121,72.0,,,Hydro,,,,,Länsi-Suomen Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hattarfors,FIN0000122,1.1,,,Hydro,,,,,Esse Elektro-Kraft Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Heinola,FIN0000123,0.0,,,Oil,Nuclear,Gas,Biomass,,Adven Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Heinola vp,FIN0000124,19.0,,,Oil,Nuclear,Gas,Biomass,,Stora Enso Oyj Heinolan Flutingtehdas,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hietamankoski,FIN0000125,6.7,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hilmonkoski,FIN0000126,6.8,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hilskansaari,FIN0000128,2.0,,,Wind,,,,,Pohjantuulen Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hilskansaari,FIN0000127,1.0,,,Wind,,,,,Kansallistuuli Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hinkua,FIN0000129,6.3,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hirvikoski,FIN0000130,8.5,,,Hydro,,,,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Hovinsaari,FIN0000131,51.0,,,Oil,Nuclear,Gas,Biomass,,Kotkan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Huikku Hailuoto,FIN0000132,2.0,,,Wind,,,,,Huikku Tuulivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Huittinen  Pahkionvuori tv,FIN0000133,3.6,,,Wind,,,,,Lännen Lintu Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Huutokoski kt,FIN0000134,180.0,,,Oil,Nuclear,Gas,Biomass,,Fingrid Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ii  Kuivaniemi tv,FIN0000135,7.0,,,Wind,,,,,Vapo Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ii  Olhava tv,FIN0000136,33.9,,,Wind,,,,,Tuuliwatti Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Iisalmi,FIN0000137,15.0,,,Oil,Nuclear,Gas,Biomass,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ikaalinen,FIN0000138,6.0,,,Oil,Nuclear,Gas,Biomass,,Leppäkosken Sähkö Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Ilomantsin pellettitehdas,FIN0000139,2.8,,,Oil,Nuclear,Gas,Biomass,,Vapo Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Imatra,FIN0000140,192.0,,,Hydro,,,,,Fortum Power & Heat OY,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Imatran Energia,FIN0000141,10.0,,,Oil,Nuclear,Gas,Biomass,,Imatran Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Inkeroinen ve,FIN0000142,17.0,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Inkoo,FIN0000143,0.0,,,Oil,Nuclear,Gas,Biomass,,Fortum Power & Heat   Generation,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Isohaara,FIN0000144,106.0,,,Hydro,,,,,PVO Vesivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Jalasjoki/Niiles,FIN0000145,1.0,,,Hydro,,,,,Koskienergia Koskivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Joensuu,FIN0000146,2.8,,,Oil,Nuclear,Gas,Biomass,,UPM-Kymmene Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Joensuu,FIN0000147,68.0,,,Oil,Nuclear,Gas,Biomass,,Fortum Power and Heat Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Jokelan tuulipuisto'',FIN0000148,36.0,,,Wind,,,,,wpd Jokelan Tuulipuisto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Joutseno,FIN0000150,3.9,,,Oil,Nuclear,Gas,Biomass,,FC Power,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Joutseno,FIN0000149,85.0,,,Oil,Nuclear,Gas,Biomass,,Metsä Fibre Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Jouttikallio,FIN0000151,3.1,,,Oil,Nuclear,Gas,Biomass,,Vattenfall Sähköntuotanto oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Juankoski,FIN0000152,5.5,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Jumisko,FIN0000153,26.0,,,Hydro,,,,,PVO Vesivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Juntola,FIN0000154,1.8,,,Hydro,,,,,Koskienergia Koskivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Juotas,FIN0000155,3.7,,,Hydro,,,,,Keski-Lapin voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Juva,FIN0000156,1.4,,,Hydro,,,,,Koskienergia Koskivoima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaaranneskoski,FIN0000157,2.8,,,Hydro,,,,,Tornionlaakson Voima Oy-,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaarni,FIN0000158,1.2,,,Hydro,,,,,Rovakairan Tuotanto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaihua,FIN0000159,5.4,,,Hydro,,,,,Rovakairan Tuotanto Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaipola,FIN0000160,25.0,,,Oil,Nuclear,Gas,Biomass,,UPM-Kymmene Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaitfors,FIN0000161,7.6,,,Hydro,,,,,Oy Perhonjoki Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kallioinen,FIN0000162,12.0,,,Hydro,,,,,UPM Energy Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaltimo,FIN0000163,32.0,,,Hydro,,,,,UPM Energy Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kantti,FIN0000164,24.0,,,Wind,,,,,Kantin Tuulipuisto Ky,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kantvik,FIN0000165,4.2,,,Oil,Nuclear,Gas,Biomass,,Voimavasu Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Karjalankoski,FIN0000166,4.5,,,Hydro,,,,,Savon Voima Oyj,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Karvetti,FIN0000167,1.1,,,Oil,Nuclear,Gas,Biomass,,Naantalin Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kaskinen lv ja vp,FIN0000168,0.0,,,Oil,Nuclear,Gas,Biomass,,Metsä Fibre Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Katerma,FIN0000169,11.5,,,Hydro,,,,,UPM Energy Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kattilakoski,FIN0000170,2.1,,,Hydro,,,,,Oy HERRFORS Ab,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kauttua,FIN0000171,19.0,,,Oil,Nuclear,Gas,Biomass,,Adven Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kavo,FIN0000172,79.2,,,Oil,Nuclear,Gas,Biomass,,Kainuun Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Keljonlahti,FIN0000173,190.0,,,Oil,Nuclear,Gas,Biomass,,Jyväskylän Voima Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kellosaari,FIN0000174,118.0,,,Oil,Nuclear,Gas,Biomass,,Helsingin Energia,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Keltti,FIN0000175,19.1,,,Hydro,,,,,UPM Energy Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kelukoski,FIN0000176,9.8,,,Hydro,,,,,Kemijoki Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kemi,FIN0000177,75.0,,,Oil,Nuclear,Gas,Biomass,,Metsä Fibre Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kemi Ajos,FIN0000178,3.0,,,Wind,,,,,Haminan Energia Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
FIN,Finland,Kemi Ajos  Sumituuli,FIN0000179,2.0,,,Wind,,,,,Sumituuli Oy,Energiavirasto,http://www.energiavirasto.fi/documents/10191/0/Energiaviraston+Voimalaitosrekisteri+010117.xlsx/fa2c9bd2-e436-4dbb-a2e5-074ecbf11d23,,2017.0,,,,,
