country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
BRA,Brazil,A.C.D.A. IMPORTAÇÃO E EXPORTAÇÃO - PVH,BRA0032731,0.6,-8.7664,-63.8841,Oil,,,,2011,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,A.C.D.A. IMPORTAÇÃO E EXPORTAÇÃO - RIO DE JANEIRO,BRA0032874,0.4,-9.9731,-67.8264,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,A.C.D.A. IMPORTAÇÃO E EXPORTAÇÃO - VAREJÃO,BRA0032775,0.0768,-9.9742,-67.8032,Oil,,,,2011,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ABC,BRA0030905,0.184,-20.7458,-44.7265,Oil,,,,2011,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ABC,BRA0031170,0.4,-20.1197,-44.9212,Oil,,,,2011,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ACDA,BRA0030904,0.6940000000000001,-9.9632,-67.7914,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ADAS - Hospital e Maternidade São Domingos,BRA0031468,0.44,-19.8188,-47.9231,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,AGC Vidros do Brasil,BRA0035497,3.36,,,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,AGCO VALTRA,BRA0033732,0.32,,,Oil,,,,2015,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,AGRISA AGROINDUSTRIAL,BRA0032714,0.4,-22.6000,-42.1473,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,AGUA MINERAL BRUNADO MINERAÇÃO,BRA0032778,0.352,-15.7227,-55.1390,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,AISA - CABECEIRINHA,BRA0035448,0.72,,,Hydro,,,,1982,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,AJ Rorato,BRA0031076,2.19,-23.9277,-52.4869,Oil,,,,2012,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ALGAR TECH,BRA0035478,0.655,,,Solar,,,,2016,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,ALLIANZ PARQUE,BRA0032153,3.8744,-23.5218,-46.6691,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ALTO MONTANA,BRA0032552,0.1656,,,Hydro,,,,2015,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,ALTO PARANAIBA ARMAZEM GERAIS,BRA0032303,0.26,-18.9446,-46.9980,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,AMAZONBIO - INDÚSTRIA E COMÉRCIO DE BIODIESEL DA AMAZÔNIA,BRA0033729,1.0,,,Oil,,,,2015,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,AMBEV - João Pessoa,BRA0030050,1.35,-7.1110,-34.8536,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - 1418,BRA0032696,0.14,-23.6450,-46.5819,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - 1501,BRA0032720,0.22,-23.6410,-46.5727,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - 1701,BRA0032699,0.14,-23.6432,-46.5841,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - FERNANDO CORREA,BRA0033096,0.72,-20.4680,-54.6050,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - SANTO ANDRE,BRA0032706,0.42,-23.6291,-46.5439,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - VALINHOS,BRA0032681,0.36,-23.0086,-47.0216,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL - VILA MARIANA,BRA0032770,0.20800000000000002,-23.5933,-46.6352,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ANHANGUERA EDUCACIONAL SA - CAMPO GRANDE,BRA0032667,2.16,-20.4633,-54.5918,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,APATITA III,BRA0037439,4.8,,,Hydro,,,,2016,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,APUCARANA - 1,BRA0033315,0.0648,-23.5186,-51.4303,Oil,,,,2003,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ARATUR HOTEIS,BRA0032188,0.368,-10.9764,-37.0357,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ARAÇATUBA - RUA ANHANGUERA,BRA0035053,0.14400000000000002,,,Oil,,,,2015,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,AREVALE,BRA0032860,2.0,-22.8877,-45.3275,Biomass,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ARS,BRA0000161,6.66,-13.0992,-54.8189,Hydro,,,,2009,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ART CI,BRA0029969,0.073,-23.6105,-46.4953,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ASA NORTE - TOCANTINÓPOLIS,BRA0033496,0.096,-6.3272,-47.4461,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ASSOCIAÇÃO DOS LOJISTAS DO RONDON PLAZA SHOPPING,BRA0032760,0.14400000000000002,-16.4691,-54.5993,Oil,,,,2011,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,ASSOCIAÇÃO MATOGROSSENSE DE COMBATE AO CÂNCER,BRA0032779,0.28400000000000003,,,Oil,,,,2005,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,ATENA,BRA0035104,2.8000000000000003,,,Biomass,,,,1995,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,AVG I-II,BRA0031329,4.8,-19.4632,-44.2871,Biomass,,,,2009,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Abaeté,BRA0000014,0.516,-19.2105,-46.1083,Hydro,,,,1961,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Abatedouro São Salvador,BRA0028991,3.688,-16.0044,-49.7867,Oil,,,,2002,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Abaúna,BRA0000015,0.72,-27.8231,-52.0690,Hydro,,,,2000,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Abranjo I,BRA0030400,4.86,-30.7944,-52.6272,Hydro,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Abrasa,BRA0000016,1.46,-26.7712,-52.1902,Hydro,,,,1965,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Abunã,BRA0000017,3.18,-9.6868,-65.3633,Oil,,,,2008,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Acearia Frederico Missner,BRA0030419,0.27,-26.7211,-48.9500,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adelar Piaia,BRA0035793,0.1,,,Biomass,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - CDA,BRA0033164,0.496,-20.1118,-44.8820,Oil,,,,2007,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - CF,BRA0033507,0.28800000000000003,-20.1489,-44.8794,Oil,,,,2008,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L01,BRA0033146,0.4,-20.1539,-44.8953,Oil,,,,2015,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L012,BRA0033110,0.368,-19.8594,-44.5909,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L02,BRA0033093,0.292,-20.1438,-44.8823,Oil,,,,2007,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L03,BRA0033090,0.20800000000000002,-20.1378,-44.8771,Oil,,,,2007,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L04,BRA0033277,0.26,-20.1452,-44.8703,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L05,BRA0033145,0.14400000000000002,-20.1351,-44.8648,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L06,BRA0033101,0.20800000000000002,-20.1207,-44.8752,Oil,,,,2010,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L07,BRA0033095,0.5760000000000001,-20.1393,-44.8903,Oil,,,,2009,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L08,BRA0033103,0.368,-20.4650,-45.4211,Oil,,,,2012,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L09,BRA0033278,0.14400000000000002,-20.6958,-44.8140,Oil,,,,2004,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L10,BRA0033461,0.20800000000000002,-20.8939,-45.2724,Oil,,,,2011,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L11,BRA0033114,0.368,-20.0655,-44.5696,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L13,BRA0033119,0.12,-20.0848,-45.2803,Oil,,,,2006,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L14,BRA0033493,0.12,-20.2921,-45.5393,Oil,,,,2007,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L15,BRA0033156,0.12,-20.0712,-44.5636,Oil,,,,2006,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L16,BRA0033118,0.184,-19.5944,-46.9278,Oil,,,,2007,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L17,BRA0033492,0.184,-19.5845,-46.9441,Oil,,,,2007,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L18,BRA0033111,0.16,-19.6016,-46.9310,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L19,BRA0033491,0.14400000000000002,-20.1608,-44.8819,Oil,,,,2005,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L20,BRA0033112,0.292,-20.0227,-45.5266,Oil,,,,2010,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L21,BRA0033150,0.14400000000000002,,,Oil,,,,2010,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,,,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L22,BRA0033149,0.368,-20.6877,-44.8168,Oil,,,,2012,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L23,BRA0033170,0.368,-21.2590,-44.9786,Oil,,,,2012,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L24,BRA0033148,0.20800000000000002,-20.7252,-46.5961,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L25,BRA0033371,0.184,-20.7227,-46.6071,Oil,,,,2013,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L26,BRA0033303,0.368,-19.9678,-44.2100,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L27,BRA0033265,0.368,-21.5363,-45.4339,Oil,,,,2014,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adição Distribuição Express - L29,BRA0033391,0.368,-20.8972,-45.2671,Oil,,,,2015,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adria,BRA0028963,2.04,-21.2510,-48.3125,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
BRA,Brazil,Adriana Agrícola,BRA0030428,1.46,-16.9399,-53.5185,Oil,,,,2010,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017,,,,,,
