CHE,1004545,GEODB,"CARMA/GEO Location Integration [lat: 46.24027, lon: 7.8744]"
CHE,1004546,GEODB,"CARMA/GEO Location Integration [lat: 46.24027, lon: 7.8744]"
CHE,1004614,GEODB,"CARMA/GEO Location Integration [lat: 46.1927, lon: 6.0281]"
CHE,1004650,GEODB,"CARMA/GEO Location Integration [lat: 46.0824, lon: 7.9572]"
COL,1018562,GEODB,"CARMA/GEO Location Integration [lat: 10.3555, lon: -75.5109]"
COL,1018566,GEODB,"CARMA/GEO Location Integration [lat: 4.90083, lon: -73.29694]"
COL,1018573,GEODB,"CARMA/GEO Location Integration [lat: 5.56055, lon: -74.8866]"
COL,1018575,GEODB,"CARMA/GEO Location Integration [lat: 6.9394, lon: -75.1398]"
COL,1018576,GEODB,"CARMA/GEO Location Integration [lat: 6.21083, lon: -74.84055]"
COL,1018580,GEODB,"CARMA/GEO Location Integration [lat: 10.9368, lon: -74.7643]"
COL,1018582,GEODB,"CARMA/GEO Location Integration [lat: 6.4656, lon: -74.3912]"
COL,1018584,GEODB,"CARMA/GEO Location Integration [lat: 5.7682, lon: -73.1472]"
COL,1018585,GEODB,"CARMA/GEO Location Integration [lat: 3.5649, lon: -76.4532]"
COL,1018588,GEODB,"CARMA/GEO Location Integration [lat: 4.9666, lon: -73.9166]"
CZE,1019183,GEODB,"CARMA/GEO Location Integration [lat: 48.6333, lon: 14.2375]"
CZE,1019222,GEODB,"CARMA/GEO Location Integration [lat: 50.0275, lon: 15.4533]"
DEU,1005621,GEODB,"CARMA/GEO Location Integration [lat: 53.8506, lon: 9.345]"
DEU,1005659,GEODB,"CARMA/GEO Location Integration [lat: 52.4716, lon: 7.3204]"
DEU,1005849,GEODB,"CARMA/GEO Location Integration [lat: 48.60491534, lon: 12.29359137]"
DEU,1005953,GEODB,"CARMA/GEO Location Integration [lat: 53.489, lon: 9.949]"
DEU,1005974,GEODB,"CARMA/GEO Location Integration [lat: 49.04078176, lon: 9.175874306]"
DEU,1005982,GEODB,"CARMA/GEO Location Integration [lat: 48.1805, lon: 11.6393]"
DEU,1006001,GEODB,"CARMA/GEO Location Integration [lat: 49.25290112, lon: 8.436433839]"
DEU,1006141,GEODB,"CARMA/GEO Location Integration [lat: 51.6805, lon: 7.9696]"
EGY,1000067,GEODB,"CARMA/GEO Location Integration [lat: 30.12385, lon: 31.23757]"
EGY,1000069,GEODB,"CARMA/GEO Location Integration [lat: 29.86695, lon: 31.29139]"
EGY,1000070,GEODB,"CARMA/GEO Location Integration [lat: 30.108, lon: 31.266]"
EGY,1000072,GEODB,"CARMA/GEO Location Integration [lat: 29.87567, lon: 31.3194]"
EGY,1000073,GEODB,"CARMA/GEO Location Integration [lat: 30.054, lon: 31.0456]"
EGY,1000074,GEODB,"CARMA/GEO Location Integration [lat: 30.2483, lon: 30.9471]"
EGY,1000075,GEODB,"CARMA/GEO Location Integration [lat: 31.38148, lon: 31.72358]"
EGY,1000077,GEODB,"CARMA/GEO Location Integration [lat: 30.40245, lon: 32.30864]"
EGY,1000078,GEODB,"CARMA/GEO Location Integration [lat: 30.4659, lon: 31.9269]"
EGY,1000079,GEODB,"CARMA/GEO Location Integration [lat: 30.4653, lon: 31.9234]"
EGY,1000080,GEODB,"CARMA/GEO Location Integration [lat: 31.3822, lon: 31.7196]"
EGY,1000081,GEODB,"CARMA/GEO Location Integration [lat: 31.4423, lon: 31.6064]"
EGY,1000082,GEODB,"CARMA/GEO Location Integration [lat: 31.25632, lon: 32.31711]"
EGY,1000083,GEODB,"CARMA/GEO Location Integration [lat: 31.1162, lon: 33.6824]"
EGY,1000084,GEODB,"CARMA/GEO Location Integration [lat: 29.91153, lon: 32.5948]"
EGY,1000085,GEODB,"CARMA/GEO Location Integration [lat: 27.8773, lon: 34.30483]"
EGY,1000086,GEODB,"CARMA/GEO Location Integration [lat: 27.122, lon: 33.82]"
EGY,1000087,GEODB,"CARMA/GEO Location Integration [lat: 29.2392, lon: 32.5983]"
EGY,1000088,GEODB,"CARMA/GEO Location Integration [lat: 29.6188, lon: 32.3532]"
EGY,1000089,GEODB,"CARMA/GEO Location Integration [lat: 31.09952, lon: 32.52024]"
EGY,1000090,GEODB,"CARMA/GEO Location Integration [lat: 31.06225, lon: 31.39211]"
EGY,1000091,GEODB,"CARMA/GEO Location Integration [lat: 30.69926, lon: 30.66712]"
EGY,1000092,GEODB,"CARMA/GEO Location Integration [lat: 31.1759, lon: 30.5289]"
EGY,1000093,GEODB,"CARMA/GEO Location Integration [lat: 31.1851, lon: 30.5291]"
EGY,1000094,GEODB,"CARMA/GEO Location Integration [lat: 30.4974, lon: 31.2234]"
EGY,1000095,GEODB,"CARMA/GEO Location Integration [lat: 31.1293, lon: 30.1932]"
EGY,1000096,GEODB,"CARMA/GEO Location Integration [lat: 31.08175, lon: 30.4293]"
EGY,1000097,GEODB,"CARMA/GEO Location Integration [lat: 31.21585, lon: 29.99531]"
EGY,1000098,GEODB,"CARMA/GEO Location Integration [lat: 31.176, lon: 29.914]"
EGY,1000099,GEODB,"CARMA/GEO Location Integration [lat: 31.2694, lon: 30.1409]"
EGY,1000100,GEODB,"CARMA/GEO Location Integration [lat: 31.043, lon: 29.6652]"
EGY,1000102,GEODB,"CARMA/GEO Location Integration [lat: 27.2111, lon: 31.1614]"
EGY,1000104,GEODB,"CARMA/GEO Location Integration [lat: 27.1757, lon: 31.2013]"
EGY,1000105,GEODB,"CARMA/GEO Location Integration [lat: 29.2793, lon: 31.2486]"
EGY,1000106,GEODB,"CARMA/GEO Location Integration [lat: 23.97211, lon: 32.88285]"
EGY,1000107,GEODB,"CARMA/GEO Location Integration [lat: 23.97211, lon: 32.88285]"
EGY,1000107,GEODB,"CARMA/GEO Location Integration [lat: 23.97211, lon: 32.88285]"
EGY,1000108,GEODB,"CARMA/GEO Location Integration [lat: 25.3177, lon: 32.5544]"
EGY,1000109,GEODB,"CARMA/GEO Location Integration [lat: 26.15220217, lon: 32.14530945]"
ESP,1006157,GEODB,"CARMA/GEO Location Integration [lat: 43.5528, lon: -5.7231]"
ESP,1006157,GEODB,"CARMA/GEO Location Integration [lat: 43.5528, lon: -5.7231]"
ESP,1006159,GEODB,"CARMA/GEO Location Integration [lat: 39.9427, lon: -3.8548]"
ESP,1006159,GEODB,"CARMA/GEO Location Integration [lat: 39.9427, lon: -3.8548]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006178,GEODB,"CARMA/GEO Location Integration [lat: 41.21167, lon: -6.68556]"
ESP,1006189,GEODB,"CARMA/GEO Location Integration [lat: 43.234722, lon: -2.749722]"
ESP,1006195,GEODB,"CARMA/GEO Location Integration [lat: 37.2281, lon: -3.05115]"
ESP,1006195,GEODB,"CARMA/GEO Location Integration [lat: 37.2281, lon: -3.05115]"
ESP,1006195,GEODB,"CARMA/GEO Location Integration [lat: 37.2281, lon: -3.05115]"
ESP,1006197,GEODB,"CARMA/GEO Location Integration [lat: 42.8385, lon: -6.5332]"
ESP,1006203,GEODB,"CARMA/GEO Location Integration [lat: 36.6721, lon: -5.8164]"
ESP,1006203,GEODB,"CARMA/GEO Location Integration [lat: 36.6721, lon: -5.8164]"
ESP,1006203,GEODB,"CARMA/GEO Location Integration [lat: 36.6721, lon: -5.8164]"
ESP,1006210,GEODB,"CARMA/GEO Location Integration [lat: 42.4194, lon: -2.2511]"
ESP,1006210,GEODB,"CARMA/GEO Location Integration [lat: 42.4194, lon: -2.2511]"
ESP,1006213,GEODB,"CARMA/GEO Location Integration [lat: 41.2008, lon: 0.5679]"
ESP,1006214,GEODB,"CARMA/GEO Location Integration [lat: 39.17096, lon: -3.26658]"
ESP,1006214,GEODB,"CARMA/GEO Location Integration [lat: 39.17096, lon: -3.26658]"
ESP,1006215,GEODB,"CARMA/GEO Location Integration [lat: 38.812, lon: -7.0587]"
ESP,1006223,GEODB,"CARMA/GEO Location Integration [lat: 36.1829, lon: -5.3905]"
ESP,1006223,GEODB,"CARMA/GEO Location Integration [lat: 36.1829, lon: -5.3905]"
ESP,1006249,GEODB,"CARMA/GEO Location Integration [lat: 41.41958, lon: 2.2294]"
ESP,1006249,GEODB,"CARMA/GEO Location Integration [lat: 41.41958, lon: 2.2294]"
ESP,1006249,GEODB,"CARMA/GEO Location Integration [lat: 41.41958, lon: 2.2294]"
ESP,1006292,GEODB,"CARMA/GEO Location Integration [lat: 36.1834, lon: -5.3933]"
ESP,1006292,GEODB,"CARMA/GEO Location Integration [lat: 36.1834, lon: -5.3933]"
ESP,1006308,GEODB,"CARMA/GEO Location Integration [lat: 37.5732, lon: -0.9392]"
ESP,1006308,GEODB,"CARMA/GEO Location Integration [lat: 37.5732, lon: -0.9392]"
ESP,1006308,GEODB,"CARMA/GEO Location Integration [lat: 37.5732, lon: -0.9392]"
ESP,1006309,GEODB,"CARMA/GEO Location Integration [lat: 39.5672, lon: 2.6895]"
ESP,1006309,GEODB,"CARMA/GEO Location Integration [lat: 39.5672, lon: 2.6895]"
ESP,1006309,GEODB,"CARMA/GEO Location Integration [lat: 39.5672, lon: 2.6895]"
ESP,1006309,GEODB,"CARMA/GEO Location Integration [lat: 39.5672, lon: 2.6895]"
ESP,1006309,GEODB,"CARMA/GEO Location Integration [lat: 39.5672, lon: 2.6895]"
ESP,1006309,GEODB,"CARMA/GEO Location Integration [lat: 39.5672, lon: 2.6895]"
ESP,1006316,GEODB,"CARMA/GEO Location Integration [lat: 39.2939, lon: -5.2168]"
ESP,1006317,GEODB,"CARMA/GEO Location Integration [lat: 42.1718, lon: -1.6773]"
ESP,1006317,GEODB,"CARMA/GEO Location Integration [lat: 42.1718, lon: -1.6773]"
ESP,1006318,GEODB,"CARMA/GEO Location Integration [lat: 39.95925, lon: -0.00098]"
ESP,1006322,GEODB,"CARMA/GEO Location Integration [lat: 36.1829, lon: -5.3905]"
ESP,1006323,GEODB,"CARMA/GEO Location Integration [lat: 39.6426, lon: -0.2344]"
ESP,1006323,GEODB,"CARMA/GEO Location Integration [lat: 39.6426, lon: -0.2344]"
ESP,1006323,GEODB,"CARMA/GEO Location Integration [lat: 39.6426, lon: -0.2344]"
ESP,1006337,GEODB,"CARMA/GEO Location Integration [lat: 38.7291, lon: -0.9219]"
ESP,1006338,GEODB,"CARMA/GEO Location Integration [lat: 37.75735, lon: -5.062]"
ESP,1006355,GEODB,"CARMA/GEO Location Integration [lat: 41.2167, lon: -0.2928]"
ESP,1006358,GEODB,"CARMA/GEO Location Integration [lat: 39.80705, lon: -5.6986]"
ESP,1006359,GEODB,"CARMA/GEO Location Integration [lat: 39.2134, lon: -1.0509]"
ESP,1006393,GEODB,"CARMA/GEO Location Integration [lat: 42.6125, lon: -6.5647]"
ESP,1006393,GEODB,"CARMA/GEO Location Integration [lat: 42.6125, lon: -6.5647]"
ESP,1006393,GEODB,"CARMA/GEO Location Integration [lat: 42.6125, lon: -6.5647]"
ESP,1006396,GEODB,"CARMA/GEO Location Integration [lat: 39.0212, lon: -5.5333]"
ESP,1006404,GEODB,"CARMA/GEO Location Integration [lat: 37.2156, lon: -6.943]"
ESP,1006409,GEODB,"CARMA/GEO Location Integration [lat: 43.34, lon: -3.05394]"
ESP,1006409,GEODB,"CARMA/GEO Location Integration [lat: 43.34, lon: -3.05394]"
ESP,1006410,GEODB,"CARMA/GEO Location Integration [lat: 43.4451, lon: -7.8621]"
ESP,1006412,GEODB,"CARMA/GEO Location Integration [lat: 42.1718, lon: -1.6773]"
ESP,1006413,GEODB,"CARMA/GEO Location Integration [lat: 39.95925, lon: -0.00098]"
ESP,1006414,GEODB,"CARMA/GEO Location Integration [lat: 41.2977, lon: -0.3376]"
ESP,1006415,GEODB,"CARMA/GEO Location Integration [lat: 37.5732, lon: -0.9392]"
ESP,1006416,GEODB,"CARMA/GEO Location Integration [lat: 40.9596, lon: 0.8692]"
ESP,1006416,GEODB,"CARMA/GEO Location Integration [lat: 40.9596, lon: 0.8692]"
ESP,1006417,GEODB,"CARMA/GEO Location Integration [lat: 43.329, lon: -8.503]"
ESP,1006418,GEODB,"CARMA/GEO Location Integration [lat: 43.3161, lon: -5.8777]"
ESP,1006418,GEODB,"CARMA/GEO Location Integration [lat: 43.3161, lon: -5.8777]"
ESP,1006423,GEODB,"CARMA/GEO Location Integration [lat: 43.3891, lon: -6.8232]"
ESP,1006423,GEODB,"CARMA/GEO Location Integration [lat: 43.3891, lon: -6.8232]"
ESP,1006423,GEODB,"CARMA/GEO Location Integration [lat: 43.3891, lon: -6.8232]"
ESP,1006465,GEODB,"CARMA/GEO Location Integration [lat: 41.2977, lon: -0.3376]"
ESP,1006473,GEODB,"CARMA/GEO Location Integration [lat: 38.64, lon: -6.744]"
ESP,1006473,GEODB,"CARMA/GEO Location Integration [lat: 38.64, lon: -6.744]"
ESP,1006473,GEODB,"CARMA/GEO Location Integration [lat: 38.64, lon: -6.744]"
ESP,1006528,GEODB,"CARMA/GEO Location Integration [lat: 39.2385, lon: -3.4749]"
ESP,1006528,GEODB,"CARMA/GEO Location Integration [lat: 39.2385, lon: -3.4749]"
ESP,1006578,GEODB,"CARMA/GEO Location Integration [lat: 38.9594, lon: -6.464]"
ESP,1006580,GEODB,"CARMA/GEO Location Integration [lat: 38.8145, lon: -6.8377]"
ESP,1006592,GEODB,"CARMA/GEO Location Integration [lat: 38.82694, lon: -6.824]"
ESP,1006593,GEODB,"CARMA/GEO Location Integration [lat: 42.7924, lon: -5.634]"
ESP,1006593,GEODB,"CARMA/GEO Location Integration [lat: 42.7924, lon: -5.634]"
ESP,1006625,GEODB,"CARMA/GEO Location Integration [lat: 36.9783, lon: -1.9054]"
ESP,1006625,GEODB,"CARMA/GEO Location Integration [lat: 36.9783, lon: -1.9054]"
ESP,1006636,GEODB,"CARMA/GEO Location Integration [lat: 36.1828, lon: -5.42]"
ESP,1006663,GEODB,"CARMA/GEO Location Integration [lat: 39.9687, lon: -5.7417]"
