Plant Code,Plant Name,Owner,NERC Region,Latitude,Longitude,Weighted Year.Month,Primary Fuel,Total Capacity(MW),Net Generation (MWh),Elec Fuel Consumption (MMBtu),Total Fuel Consumption (MMBtu),Nameplate Capacity (MW),Power Factor,Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Year.Month,Main Fuel
14,Logan Martin Dam,Alabama Power Co,SERC,33.425878,-86.337547,1965.0,Hydro,128.10000000000002,346035.0,3290794.0,3290794.0,42.7,0.9,45.0,41.6,8,1964,1964.67,Hydro,42.7,0.9,45.0,41.6,8,1964,1964.67,Hydro,42.7,0.9,45.0,41.8,8,1964,1964.67,Hydro
15,Lay Dam,Alabama Power Co,SERC,32.9633,-86.5187,1968.0,Hydro,177.0,561938.0,5344030.0,5344030.0,29.5,0.9,29.8,30.0,4,1968,1968.33,Hydro,29.5,0.9,29.8,30.0,4,1968,1968.33,Hydro,29.5,0.9,29.8,30.0,12,1967,1968.0,Hydro,29.5,0.9,29.8,30.0,10,1967,1967.83,Hydro,29.5,0.9,29.8,30.0,5,1967,1967.42,Hydro,29.5,0.9,29.8,30.0,2,1967,1967.17,Hydro
16,Martin Dam,Alabama Power Co,SERC,32.680394,-85.911442,1935.0,Hydro,210.60000000000002,348048.0,3309937.0,3309937.0,50.2,0.95,46.5,40.8,1,1927,1927.08,Hydro,50.2,0.95,46.5,40.8,1,1927,1927.08,Hydro,50.2,0.95,46.5,40.8,1,1927,1927.08,Hydro,60.0,0.95,46.5,40.8,7,1952,1952.58,Hydro
17,Mitchell Dam,Alabama Power Co,SERC,32.806025,-86.444892,1982.0,Hydro,170.0,466344.0,4434930.0,4434930.0,20.0,0.8,19.5,19.5,11,1949,1949.92,Hydro,50.0,0.8,48.8,49.2,4,1985,1985.33,Hydro,50.0,0.8,48.8,49.2,4,1985,1985.33,Hydro,50.0,0.8,48.8,49.2,4,1985,1985.33,Hydro
18,Lewis Smith Dam,Alabama Power Co,SERC,33.9406,-87.1077,1963.0,Hydro,181.0,243605.0,2316685.0,2316685.0,90.5,0.9,90.0,83.0,9,1961,1961.75,Hydro,90.5,0.9,90.0,83.0,7,1962,1962.58,Hydro
19,Thurlow Dam,Alabama Power Co,SERC,32.535436,-85.887614,1932.0,Hydro,91.0,228345.0,2171561.0,2171561.0,40.5,0.95,34.0,34.0,1,1931,1931.08,Hydro,40.5,0.95,34.0,34.0,1,1931,1931.08,Hydro,10.0,0.8,10.0,10.0,1,1931,1931.08,Hydro
20,Weiss Dam,Alabama Power Co,SERC,34.172142,-85.753806,1962.0,Hydro,87.6,209892.0,1996074.0,1996074.0,29.2,0.9,24.7,22.3,7,1962,1962.58,Hydro,29.2,0.9,24.7,22.3,6,1961,1961.5,Hydro,29.2,0.9,24.7,22.3,6,1961,1961.5,Hydro
21,Yates Dam,Alabama Power Co,SERC,32.5743,-85.8901,1929.0,Hydro,50.5,138401.0,1316193.0,1316193.0,25.5,0.901,23.5,24.0,7,1928,1928.58,Hydro,25.0,0.901,23.5,24.0,7,1928,1928.58,Hydro
26,E C Gaston,Alabama Power Co,SERC,33.244211,-86.458056,1968.0,Coal,2034.0,6432761.0,66104352.0,66104352.0,272.0,0.85,254.0,254.0,5,1960,1960.42,Coal,272.0,0.85,256.0,256.0,7,1960,1960.58,Coal,272.0,0.85,254.0,254.0,6,1961,1961.5,Coal,952.0,0.85,842.0,842.0,8,1974,1974.67,Coal,21.2,0.85,16.0,20.0,6,1970,1970.5,Oil,244.8,0.85,256.0,256.0,6,1962,1962.5,Coal
30,Madelia,City of Madelia - (MN),MRO,44.0525,-94.4153,1977.0,Gas,11.8,-140.0,1004.0,1004.0,3.1,0.8,3.1,3.1,5,2001,2001.42,Gas,2.0,0.8,1.5,2.0,6,1965,1965.5,Gas,1.1,0.8,0.9,1.0,1,1959,1959.08,Gas,4.3,0.8,3.7,4.0,6,1973,1973.5,Gas,1.3,0.8,1.1,1.2,3,1954,1954.25,Gas
34,Rollins,Nevada Irrigation District,WECC,39.134259,-120.953341,1981.0,Hydro,12.1,27008.0,256844.0,256844.0,12.1,0.99,12.1,12.1,8,1980,1980.67,Hydro
38,Millers Ferry,USCE-Mobile District,SERC,32.100881,-87.399767,1971.0,Hydro,101.10000000000001,356205.0,3387510.0,3387510.0,33.7,0.95,30.0,30.0,4,1970,1970.33,Hydro,33.7,0.95,30.0,30.0,4,1970,1970.33,Hydro,33.7,0.95,30.0,30.0,5,1970,1970.42,Hydro
46,Browns Ferry,Tennessee Valley Authority,SERC,34.7042,-87.1189,1976.0,Nuclear,3494.0,26738300.0,279658845.0,279658845.0,1152.0,0.95,1100.8,1131.7,8,1974,1974.67,Nuclear,1152.0,0.93,1103.7,1135.2,3,1975,1975.25,Nuclear,1190.0,0.93,1104.9,1134.2,3,1977,1977.25,Nuclear
47,Colbert,Tennessee Valley Authority,SERC,34.7439,-87.8486,1964.0,Coal,1826.0,3594781.0,38551603.0,38551603.0,200.0,0.9,178.0,182.0,1,1955,1955.08,Coal,200.0,0.9,178.0,182.0,3,1955,1955.25,Coal,200.0,0.9,178.0,182.0,7,1955,1955.58,Coal,200.0,0.9,178.0,182.0,11,1955,1955.92,Coal,550.0,0.9,472.0,481.0,11,1965,1965.92,Coal,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas,59.5,0.9,45.4,60.8,9,1972,1972.75,Gas
48,Guntersville,Tennessee Valley Authority,SERC,34.421272,-86.393931,1943.0,Hydro,115.2,713367.0,6784121.0,6784121.0,28.8,0.9,31.0,31.4,8,1939,1939.67,Hydro,28.8,0.9,30.6,31.1,10,1939,1939.83,Hydro,28.8,0.9,29.8,30.3,12,1939,1940.0,Hydro,28.8,0.9,31.3,31.7,3,1952,1952.25,Hydro
49,Wheeler Dam,Tennessee Valley Authority,SERC,34.8069,-87.3819,1951.0,Hydro,404.00000000000006,1247298.0,11861803.0,11861803.0,35.1,0.9,34.1,35.6,11,1936,1936.92,Hydro,36.0,0.9,41.9,38.3,6,1963,1963.5,Hydro,43.6,0.9,41.9,38.2,12,1963,1964.0,Hydro,35.1,0.9,33.2,30.1,4,1937,1937.33,Hydro,35.1,0.9,33.6,30.4,1,1941,1941.08,Hydro,35.1,0.9,33.4,30.2,3,1941,1941.25,Hydro,35.1,0.9,34.7,31.4,10,1948,1948.83,Hydro,35.1,0.9,34.6,31.3,2,1949,1949.17,Hydro,35.1,0.9,34.4,31.1,12,1949,1950.0,Hydro,35.1,0.9,34.5,31.2,3,1950,1950.25,Hydro,43.6,0.9,41.9,38.2,12,1962,1963.0,Hydro
50,Widows Creek,Tennessee Valley Authority,SERC,34.883022,-85.755253,1964.0,Coal,1125.0,3705848.0,40976673.0,40976673.0,575.0,0.9,473.0,476.0,2,1961,1961.17,Coal,550.0,0.9,465.0,469.0,2,1965,1965.17,Coal
51,Dolet Hills,Cleco Power LLC,SPP,32.030556,-93.569167,1987.0,Coal,720.7,2899537.0,32652186.0,32652186.0,720.7,0.93,642.4,0,4,1986,1986.33,Coal
53,Gantt,PowerSouth Energy Cooperative,SERC,31.4033,-86.479469,1962.0,Hydro,3.0,6932.0,65923.0,65923.0,1.2,0.8,1.0,1.0,1,1926,1926.08,Hydro,1.8,0.8,1.8,1.8,2,1985,1985.17,Hydro
54,J K Smith,"East Kentucky Power Coop, Inc",SERC,37.8833,-84.1017,2003.0,Gas,1055.0,472049.0,5755899.0,5755899.0,149.0,0.9,104.0,142.0,3,1999,1999.25,Gas,98.0,0.85,88.0,107.0,5,2010,2010.42,Gas,149.0,0.9,104.0,142.0,1,1999,1999.08,Gas,149.0,0.9,104.0,142.0,4,1999,1999.33,Gas,108.0,0.9,74.0,98.0,11,2001,2001.92,Gas,108.0,0.9,74.0,98.0,11,2001,2001.92,Gas,98.0,0.9,74.0,98.0,1,2005,2005.08,Gas,98.0,0.9,74.0,98.0,1,2005,2005.08,Gas,98.0,0.85,88.0,107.0,5,2010,2010.42,Gas
55,Point A,PowerSouth Energy Cooperative,SERC,31.361146,-86.518307,1935.0,Hydro,5.2,7764.0,73834.0,73834.0,1.6,0.8,1.8,1.8,1,1925,1925.08,Hydro,1.6,0.8,1.8,1.8,1,1925,1925.08,Hydro,2.0,0.8,1.8,1.8,1,1949,1949.08,Hydro
56,Charles R Lowman,PowerSouth Energy Cooperative,SERC,31.488019,-87.910747,1979.0,Coal,538.0,1876861.0,21000074.0,21000074.0,66.0,0.9,80.0,80.0,6,1969,1969.5,Coal,236.0,0.9,238.0,238.0,6,1978,1978.5,Coal,236.0,0.9,238.0,238.0,6,1980,1980.5,Coal
59,Platte,City of Grand Island - (NE),MRO,40.854765,-98.348222,1983.0,Coal,109.8,517873.0,6237971.0,6237971.0,109.8,0.9,100.0,100.0,12,1982,1983.0,Coal
60,Whelan Energy Center,City of Hastings - (NE),MRO,40.580872,-98.312437,2005.0,Coal,324.3,1673671.0,17561263.0,17561263.0,76.3,0.9,77.0,77.0,7,1981,1981.58,Coal,248.0,0.85,232.0,232.0,6,2011,2011.5,Coal
62,Annex Creek,Alaska Electric Light&Power Co,ASCC,58.3176,-134.101,1917.0,Hydro,4.0,27380.0,260385.0,260385.0,1.8,0.8,1.8,1.8,12,1915,1916.0,Hydro,2.2,0.8,1.8,1.8,12,1915,1916.0,Hydro
63,Gold Creek,Alaska Electric Light&Power Co,ASCC,58.3107,-134.4174,1957.0,Oil,9.7,5652.0,53809.0,53809.0,0.8,0.8,0.8,0.8,9,1951,1951.75,Hydro,0.4,0.8,0.4,0.4,11,1914,1914.92,Hydro,0.4,0.8,0.4,0.4,11,1914,1914.92,Hydro,1.2,0.8,1.2,1.2,6,1952,1952.5,Oil,1.2,0.8,1.2,1.2,8,1954,1954.67,Oil,1.1,0.8,1.1,1.1,8,1961,1961.67,Oil,3.5,0.8,3.5,3.5,9,1963,1963.75,Oil,1.1,0.8,1.1,1.1,10,1966,1966.83,Oil
64,Lemon Creek,Alaska Electric Light&Power Co,ASCC,58.3536,-134.4953,1982.0,Oil,61.69999999999999,181.0,2428.0,2428.0,2.5,0.8,2.5,2.5,8,1969,1969.67,Oil,2.6,0.8,2.5,2.5,9,1969,1969.75,Oil,2.6,0.8,2.5,2.5,9,1974,1974.75,Oil,18.6,0.85,17.5,17.5,9,1980,1980.75,Oil,18.6,0.85,17.5,17.5,8,1983,1983.67,Oil,2.8,0.8,2.5,2.5,8,1983,1983.67,Oil,2.8,0.8,2.5,2.5,9,1984,1984.75,Oil,2.8,0.8,2.5,2.5,9,1984,1984.75,Oil,2.8,0.8,2.5,2.5,9,1984,1984.75,Oil,2.8,0.8,2.5,2.5,8,1985,1985.67,Oil,2.8,0.8,2.5,2.5,8,1985,1985.67,Oil
65,Salmon Creek 1,Alaska Electric Light&Power Co,ASCC,58.3269,-134.4631,1985.0,Hydro,8.5,22116.0,210320.0,210320.0,8.5,0.8,5.2,5.2,12,1984,1985.0,Hydro
66,Skagway,Alaska Power and Telephone Co,N/A,59.4545,-135.3131,1992.0,Oil,4.4,3002.0,28571.0,28571.0,0.4,0.8,0.4,0.4,88,1957,1964.33,Hydro,0.1,0.8,0.1,0.1,88,1909,1916.33,Hydro,0.3,0.8,0.3,0.3,88,1981,1988.33,Hydro,0.2,0.8,0.2,0.2,7,1987,1987.58,Hydro,0.8,0.8,0.8,0.8,4,1986,1986.33,Oil,1.1,0.8,1.1,1.1,5,1996,1996.42,Oil,0.5,0.8,0.5,0.5,9,1991,1991.75,Oil,1.0,0.8,1.0,1.0,4,2009,2009.33,Oil
69,Haines,Alaska Power and Telephone Co,ASCC,59.2358,-135.445,1993.0,Oil,6.199999999999999,-122.0,2150.0,2150.0,1.2,0.8,1.2,1.2,5,1991,1991.42,Oil,0.6,0.8,0.6,0.6,6,1968,1968.5,Oil,2.8,0.8,2.8,2.8,12,1995,1996.0,Oil,1.6,0.8,1.6,1.6,10,1996,1996.83,Oil
70,Swan Lake,Ketchikan Public Utilities,ASCC,55.613892,-131.35417,1985.0,Hydro,22.4,66187.0,629440.0,629440.0,11.2,0.9,11.2,11.2,6,1984,1984.5,Hydro,11.2,0.9,11.2,11.2,6,1984,1984.5,Hydro
71,Terror Lake,Kodiak Electric Assn Inc,ASCC,57.6861,-152.895,1995.0,Hydro,33.599999999999994,134031.0,1274635.0,1274635.0,11.2,0.9,11.2,11.2,12,1984,1985.0,Hydro,11.2,0.9,11.2,11.2,12,1984,1985.0,Hydro,11.2,0.9,11.2,11.2,2,2014,2014.17,Hydro
72,Venice Hydro,Metropolitan Water District of S CA,WECC,34.01135,-118.4168,1983.0,Hydro,10.1,0.0,0.0,0.0,10.1,1.0,10.1,10.1,8,1982,1982.67,Hydro
75,Anchorage 1,Anchorage Municipal Light and Power,ASCC,61.2221,-149.8661,1988.0,Gas,102.9,33642.0,433236.0,433236.0,12.5,0.8,14.0,16.2,11,1962,1962.92,Gas,12.5,0.8,14.0,16.2,3,1962,1962.25,Gas,48.9,0.85,29.3,32.9,8,2007,2007.67,Gas,27.0,0.85,31.1,33.2,3,1972,1972.25,Gas,2.0,0.8,2.0,2.0,2,2012,2012.17,Oil
77,Eklutna Hydro Project,Anchorage Municipal Light and Power,ASCC,61.475211,-149.15009,1956.0,Hydro,44.4,83110.0,790377.0,790377.0,22.2,0.9,22.2,22.2,1,1955,1955.08,Hydro,22.2,0.9,22.2,22.2,4,1955,1955.33,Hydro
78,Snettisham,Alaska Electric Light&Power Co,ASCC,58.1415,-133.737,1981.0,Hydro,78.2,285599.0,2716047.0,2716047.0,23.6,0.9,23.5,23.5,11,1973,1973.92,Hydro,23.6,0.9,23.5,23.5,11,1973,1973.92,Hydro,31.0,0.9,31.0,31.0,12,1990,1991.0,Hydro
79,Aurora Energy LLC Chena,Aurora Energy LLC,ASCC,64.847743,-147.735063,1970.0,Coal,27.5,191062.0,3244117.0,3358671.0,5.0,0.8,4.3,4.7,6,1952,1952.5,Coal,2.5,0.8,2.0,2.0,6,1952,1952.5,Coal,20.0,0.85,21.7,22.4,6,1975,1975.5,Coal
84,Ketchikan,Ketchikan Public Utilities,ASCC,55.344641,-131.633425,1949.0,Hydro,4.199999999999999,24429.0,232320.0,232320.0,1.4,0.8,1.4,1.1,1,1952,1952.08,Hydro,1.4,0.8,1.4,1.1,1,1938,1938.08,Hydro,1.4,0.8,1.4,1.1,1,1954,1954.08,Hydro
85,S W Bailey,Ketchikan Public Utilities,ASCC,55.3633,-131.6778,1984.0,Oil,25.9,-262902.0,16452.0,16452.0,4.5,0.8,3.5,3.5,1,1969,1969.08,Oil,4.5,0.8,3.5,3.5,1,1970,1970.08,Oil,6.4,0.8,5.5,5.5,1,1976,1976.08,Oil,10.5,0.8,10.5,10.5,10,1998,1998.83,Oil
87,Escalante,"Tri-State G & T Assn, Inc",WECC,35.4159,-108.082,1985.0,Coal,257.0,1389687.0,15262492.0,15262492.0,257.0,0.9,247.0,247.0,12,1984,1985.0,Coal
88,Ashokan,New York Power Authority,NPCC,41.949,-74.2063,1983.0,Hydro,4.6,7924.0,75358.0,75358.0,2.3,1.0,2.3,2.3,11,1982,1982.92,Hydro,2.3,1.0,2.3,2.3,11,1982,1982.92,Hydro
90,Snake River,Nome Joint Utility Systems,ASCC,64.505924,-165.429384,2006.0,Oil,20.199999999999992,30342.0,270604.0,270604.0,3.8,0.8,3.7,3.7,4,1991,1991.33,Oil,2.0,0.8,1.9,1.9,12,1999,2000.0,Oil,5.2,0.8,5.2,5.2,11,2007,2007.92,Oil,5.2,0.8,5.2,5.2,11,2007,2007.92,Oil,0.4,0.8,0.4,0.4,1,2013,2013.08,Oil,0.9,0,0.9,0.9,7,2013,2013.58,Wind,0.9,0,0.9,0.9,7,2013,2013.58,Wind,0.9,1,0.9,0.9,7,2013,2013.58,Wind,0.9,1,0.9,0.9,7,2013,2013.58,Wind
91,Petersburg,Petersburg Borough - (AK),ASCC,56.81104,-132.957091,1987.0,Oil,14.799999999999999,13840.0,132372.0,132372.0,1.6,0.8,1.6,1.6,3,1954,1954.25,Hydro,2.6,0.8,1.7,1.7,12,1972,1973.0,Oil,0.3,0.8,0.2,0.2,12,1972,1973.0,Oil,1.2,0.8,1.0,1.0,10,1965,1965.83,Oil,0.6,0.8,0.6,0.6,3,1979,1979.25,Oil,0.8,0.8,0.7,0.7,3,1979,1979.25,Oil,2.6,0.8,2.3,2.3,9,1993,1993.75,Oil,2.6,0.8,2.3,2.3,8,2001,2001.67,Oil,2.5,0.8,2.2,2.2,10,2012,2012.83,Oil
92,Seward (AK),City of Seward - (AK),ASCC,60.1083,-149.4417,1996.0,Oil,15.600000000000001,49.0,1135.0,1135.0,2.5,0.8,2.5,2.5,4,1975,1975.33,Oil,2.5,0.8,2.5,2.5,3,1986,1986.25,Oil,2.5,0.8,2.5,2.5,3,1985,1985.25,Oil,2.8,0.8,2.8,2.8,12,2000,2001.0,Oil,2.8,0.8,2.8,2.8,7,2010,2010.58,Oil,2.5,0.8,2.5,2.5,7,2010,2010.58,Oil
93,Riley#03a,City & Borough of Sitka - (AK),ASCC,57.0516,-135.2297,2015.0,Hydro,15.899999999999999,40707.0,387122.0,387122.0,5.3,0.8,5.3,5.3,10,2014,2014.83,Hydro,5.3,0.8,5.3,5.3,10,2014,2014.83,Hydro,5.3,0.8,5.3,5.3,10,2014,2014.83,Hydro
95,Wrangell,City of Wrangell - (AK),ASCC,56.4522,-132.3683,1998.0,Oil,8.5,673.0,9315.0,9315.0,2.0,0.8,2.0,2.0,9,2000,2000.75,Oil,2.0,0.8,2.0,2.0,9,2000,2000.75,Oil,2.0,0.8,2.0,2.0,6,2002,2002.5,Oil,2.5,0.8,2.5,2.5,6,1987,1987.5,Oil
96,Beluga,Chugach Electric Assn Inc,ASCC,61.1861,-151.0356,1977.0,Gas,374.4,1216481.0,12954246.0,12954246.0,16.0,0.85,18.9,19.6,1,1968,1968.08,Gas,16.0,0.85,18.9,19.6,1,1968,1968.08,Gas,59.1,0.9,58.0,64.8,5,1972,1972.42,Gas,68.3,0.9,61.4,68.7,10,1975,1975.83,Gas,76.5,0.9,72.6,79.2,5,1976,1976.42,Gas,76.5,0.9,70.6,80.1,12,1978,1979.0,Gas,62.0,0.9,44.0,53.0,9,1982,1982.75,Gas
99,Frederickson,Puget Sound Energy Inc,WECC,47.079722,-122.365,1982.0,Gas,177.8,14220.0,460248.0,460248.0,88.9,0.9,67.0,81.1,11,1981,1981.92,Gas,88.9,0.9,67.0,81.1,11,1981,1981.92,Gas
100,South Consolidated,Salt River Project,WECC,33.466477,-111.781064,1982.0,Hydro,1.4,0.0,0.0,0.0,1.4,0.9,1.4,1.4,9,1981,1981.75,Hydro
104,J S Eastwood,Southern California Edison Co,WECC,37.147926,-119.2567,1988.0,Hydro,199.8,78290.0,0.0,0.0,199.8,0.9,199.8,199.8,12,1987,1988.0,Hydro
108,Holcomb,Sunflower Electric Power Corp,SPP,37.9308,-100.9725,1984.0,Coal,348.7,1981862.0,21378871.0,21378871.0,348.7,0.9,358.8,358.8,8,1983,1983.67,Coal
109,Dillingham,"Nushagak Electric Coop, Inc",ASCC,59.6708,-157.89,2004.0,Oil,6.6,18459.0,177612.0,177612.0,1.1,0.8,1.1,1.1,5,1988,1988.42,Oil,1.0,0.8,1.0,1.0,11,2001,2001.92,Oil,1.0,0.8,1.0,1.0,3,2006,2006.25,Oil,1.0,0.8,1.0,1.0,4,2006,2006.33,Oil,1.0,0.8,1.0,1.0,3,2008,2008.25,Oil,1.0,0.8,1.0,1.0,5,2008,2008.42,Oil,0.5,0.8,0.5,0.5,12,2009,2010.0,Oil
113,Cholla,Arizona Public Service Co,WECC,34.9394,-110.3033,1979.0,Coal,1128.8,6630105.0,71150887.0,71150887.0,113.6,0.85,116.0,116.0,5,1962,1962.42,Coal,288.9,0.9,260.0,260.0,6,1978,1978.5,Coal,312.3,0.94,271.0,271.0,5,1980,1980.42,Coal,414.0,0.9,380.0,380.0,6,1981,1981.5,Coal
114,Douglas,Arizona Public Service Co,WECC,31.364122,-109.5538,1973.0,Oil,26.1,289.0,5536.0,5536.0,26.1,0.9,15.0,19.0,5,1972,1972.42,Oil
116,Ocotillo,Arizona Public Service Co,WECC,33.4225,-111.9122,1965.0,Gas,334.6000000000001,76289.0,945234.0,945234.0,113.6,0.85,110.0,110.0,6,1960,1960.5,Gas,113.6,0.85,110.0,110.0,3,1960,1960.25,Gas,53.1,0.85,50.0,62.0,5,1972,1972.42,Gas,53.1,0.85,50.0,62.0,7,1973,1973.58,Gas,0.1,1.0,0.1,0.1,3,1998,1998.25,Solar,0.1,1.0,0.1,0.1,10,1999,1999.83,Solar,0.4,1.0,0.4,0.4,4,1988,1988.33,Solar,0.1,1,0.1,0.1,3,1998,1998.25,Solar,0.1,1,0.1,0.1,10,1999,1999.83,Solar,0.4,1,0.4,0.4,4,1988,1988.33,Solar
117,West Phoenix,Arizona Public Service Co,WECC,33.4417,-112.1583,1992.0,Gas,1207.3999999999999,1605461.0,14144567.0,14144567.0,132.0,0.9,85.0,92.0,6,1976,1976.5,Gas,132.0,0.9,85.0,92.0,6,1976,1976.5,Gas,132.0,0.9,85.0,92.0,6,1976,1976.5,Gas,91.0,0.85,68.0,80.0,6,2001,2001.5,Gas,44.6,0.85,39.0,40.0,6,2001,2001.5,Gas,184.5,0.85,160.0,160.0,8,2003,2003.67,Gas,184.5,0.85,160.0,160.0,8,2003,2003.67,Gas,200.6,0.85,170.0,186.0,8,2003,2003.67,Gas,53.1,0.85,50.0,62.0,5,1972,1972.42,Gas,53.1,0.85,50.0,62.0,7,1973,1973.58,Gas
118,Saguaro,Arizona Public Service Co,WECC,32.5517,-111.3,1986.0,Gas,184.5,10972.0,190927.0,190927.0,78.3,0.9,76.0,79.0,7,2002,2002.58,Gas,53.1,0.85,50.0,62.0,5,1972,1972.42,Gas,53.1,0.85,50.0,62.0,7,1973,1973.58,Gas
120,Yucca,Arizona Public Service Co,WECC,32.7214,-114.7106,1981.0,Gas,425.0,347466.0,4002829.0,4002829.0,23.6,0.9,18.0,22.0,7,1971,1971.58,Gas,23.6,0.9,18.0,22.0,7,1971,1971.58,Gas,25.3,0.9,20.0,22.0,12,1978,1979.0,Oil,72.4,0.9,52.0,62.0,6,1973,1973.5,Gas,72.4,0.9,51.0,61.0,7,1974,1974.58,Oil,60.5,0.85,47.0,49.0,6,2008,2008.5,Gas,60.5,0.85,47.0,49.0,6,2008,2008.5,Gas,86.7,0.9,75.0,75.0,4,1959,1959.33,Gas
124,Demoss Petrie,Tucson Electric Power Co,WECC,32.252273,-110.992148,2002.0,Gas,85.0,5566.0,85371.0,85371.0,85.0,0.85,75.0,77.4,6,2001,2001.5,Gas
126,H Wilson Sundt Generating Station,Tucson Electric Power Co,WECC,32.16,-110.9047,1965.0,Coal,558.5,842819.0,9867900.0,9867900.0,173.3,0.85,156.0,156.0,7,1967,1967.58,Coal,27.0,0.85,24.0,26.8,12,1972,1973.0,Gas,27.0,0.85,24.0,26.8,12,1972,1973.0,Gas,108.8,0.85,81.0,81.0,12,1958,1959.0,Gas,108.8,0.85,81.0,81.0,10,1960,1960.83,Gas,113.6,0.85,104.0,104.0,6,1962,1962.5,Gas
