ceg_id,name,latitude,longitude
UTE.PE.RN.031544,-5.911565,-35.253312
UTE.PE.MG.033110,-19.859426,-44.590896
CGH.PH.MG.001446,-21.4689,-42.8361
UTE.PE.MG.033119,-20.084788,-45.28034
UTE.PE.MG.033118,-19.594399,-46.927785
EOL.CV.RS.031701,-33.069218,-52.973994
EOL.CV.RS.031700,-33.1884,-52.935977
EOL.CV.RS.031705,-33.081038,-52.940512
UTE.PE.MA.029819,-5.52791,-47.449448
CGH.PH.PR.030073,-24.890556,-51.645833
PCH.PH.PR.034714,-26.204445,-51.812777
PCH.PH.MT.002547,-12.903611,-58.912778
UTE.PE.MT.033166,-13.824899,-56.072757
UTE.PE.PA.001081,-1.403232,-51.629979
CGH.PH.SP.031099,-22.65,-45.3
PCH.PH.SC.030379,-26.709444,-53.392222
UTE.FL.BA.030979,-12.763026,-38.471837
EOL.CV.RS.031561,-33.638749,-53.309389
EOL.CV.RS.031562,-32.012523,-52.2587
UTE.PE.SP.031530,-23.659899,-46.528868
UFV.RS.SP.030346,-23.558889,-46.735
UFV.RS.SP.030345,-23.557778,-46.734
PCH.PH.MG.035027,-15.193056,-46.3975
UTE.PE.SC.033965,-26.945301,-52.52104
UTE.GN.RJ.001033,-22.78201,-43.302535
UTE.PE.RO.032902,-12.575732,-60.897201
UFV.RS.SP.031965,-22.880031,-45.45934
UTE.PE.MG.031052,-19.90449,-47.26638
UTE.PE.MG.031053,-19.743502,-47.921692
UTE.PE.MG.031054,-20.89444,-47.009339
UTE.PE.MG.031055,-19.763506,-47.961422
UTE.PE.MG.031056,-18.575144,-46.508595
CGH.PH.SC.000016,-26.771172,-52.190175
PCH.PH.SP.026825,-22.033124,-46.734037
EOL.CV.RN.030671,-5.426822,-35.853386
UTE.CM.MG.028486,-20.139,-44.884
EOL.CV.RN.030672,-5.421531,-35.852568
EOL.CV.PI.033479,-2.822162,-41.803948
CGH.PH.MG.028502,-21.0025,-43.729722
UTE.PE.RN.030632,-5.10351,-36.310535
UTE.PE.SC.032708,-26.897065,-49.231979
UTE.PE.MG.032647,-20.059121,-43.970035
PCH.PH.SP.028188,-23.835902,-47.656514
PCH.PH.SP.028187,-23.839722,-47.653056
PCH.PH.SP.028181,-21.566667,-46.7
UTE.PE.RJ.033432,-22.950454,-43.177757
PCH.PH.SC.000742,-26.757778,-52.257778
UTE.AI.SP.027343,-21.33719,-48.292985
UTE.AI.SP.027342,-22.75762,-47.468895
PCH.PH.MG.000010,-20.136383,-43.871673
UTE.AI.MG.032677,-19.251694,-44.984972
UTE.AI.SP.027345,-21.04089,-48.710795
PCH.PH.PR.035146,-25.063024,-50.984786
PCH.PH.PR.035147,-24.280002,-51.357498
UTE.PE.AC.032704,-9.982547,-67.806672
UTE.PE.AC.032707,-10.007806,-67.801811
UTE.PE.AC.032701,-9.962153,-67.847256
UTE.PE.AC.032874,-9.973128,-67.826394
PCH.PH.RJ.029012,-22.216667,-43.133333
CGH.PH.MG.030954,-19.604722,-42.858333
PCH.PH.MT.028203,-15.288056,-58.710556
UTE.PE.SP.032649,-23.628815,-46.701507
UTE.PE.SP.032648,-23.586676,-46.679285
UTE.PE.SP.032645,-23.582232,-46.673618
CGH.PH.SC.029511,-26.360556,-51.065278
CGH.PH.SC.029510,-26.494722,-51.824167
UTE.PE.SP.033373,-22.896667,-47.203611
UTE.GN.BA.000602,-12.69401,-38.314535
UTE.PE.BA.032697,-14.795771,-39.28006
EOL.CV.BA.032470,-11.108238,-41.308148
EOL.CV.BA.032471,-11.072882,-41.332079
UFV.RS.MS.031345,-20.442481,-54.571573
CGH.PH.CE.031079,-3.896667,-40.610556
EOL.CV.RS.030883,-30.285461,-50.457282
UTE.AI.AL.030048,-9.912541,-36.324533
PCH.PH.RS.032515,-29.031389,-52.218056
UTE.PE.SE.031213,-10.41778,-36.912573
UTE.PE.SP.030867,-23.397399,-46.190812
EOL.CV.PB.029112,-7.273056,-34.934444
CGH.PH.SC.028646,-26.545833,-50.756667
PCH.PH.MG.001427,-18.806389,-48.389444
PCH.PH.MG.001420,-21.786944,-43.307778
UTE.PE.SP.033116,-22.675751,-47.668046
UTE.PE.SP.033117,-22.726018,-47.303298
UTE.PE.RR.003060,3.881,-59.623
UTE.PE.BA.029639,-12.666843,-38.53109
UTE.PE.BA.029182,-12.78001,-38.394535
UFV.RS.PB.032926,-6.962954,-38.001866
PCH.PH.PR.35003-,-24.236938,-49.687226
UTE.PE.RS.029912,-29.700454,-51.123035
UTE.PE.RO.032298,-12.389275,-61.031357
UTE.PE.RO.032299,-12.494931,-61.796127
UTE.PE.RO.032294,-9.863889,-62.165833
UTE.PE.RO.032296,-9.771944,-66.3425
UTE.PE.RO.032297,-9.646944,-65.725
UTE.PE.RO.032290,-9.363333,-62.585556
PCH.PH.SC.032906,-26.761667,-52.490833
UTE.PE.RO.032292,-9.737778,-66.606111
UTE.PE.RO.032293,-12.040556,-63.572222
UHE.PH.SC.001945,-26.666662,-49.333332
PCH.PH.RJ.029111,-21.166667,-42.083333
UTE.PE.SP.030644,-22.25,-49.116665
UTE.AI.SP.028344,-21.11629,-47.951365
UTE.PE.AM.028922,-3.05426,-59.940357
UTE.PE.AM.028923,-3.024103,-59.959186
EOL.CV.BA.030726,-11.733361,-41.373
EOL.CV.BA.030727,-11.796463,-41.393384
EOL.CV.BA.030725,-11.66425,-41.362
UTE.PE.MG.029957,-19.174621,-44.50609
UFV.RS.PE.031325,-8.02357,-35.10409
UTE.PE.RO.000287,-12.14725,-64.05877
UFV.RS.BA.032898,-12.081753,-42.928536
UTE.AI.MG.030034,-19.346802,-48.232463
CGH.PH.SP.027476,-22.748611,-44.905556
CGH.PH.PR.030241,-25.349722,-51.516111
UTE.AI.SP.027974,-22.46996,-50.779335
UTE.AI.SP.027977,-22.610732,-46.924535
UTE.PE.MT.001284,-10.35909,-58.582135
PCH.PH.RS.027405,-28.443047,-54.288885
PCH.PH.MT.028996,-17.5375,-54.433333
UHE.PH.BA.033758,-13.626106,-39.184639
EOL.CV.MA.032718,-2.709717,-42.150965
EOL.CV.MA.032716,-2.700881,-42.132494
EOL.CV.MA.032717,-2.718536,-42.135534
EOL.CV.MA.032715,-2.708919,-42.081663
EOL.CV.MA.032712,-2.723527,-42.051403
EOL.CV.MA.032713,-2.719097,-42.064999
EOL.CV.MA.032710,-2.744843,-42.034081
EOL.CV.MA.032711,-2.727963,-42.047825
PCH.PH.RS.027878,-28.705493,-51.850556
EOL.CV.RN.030310,-5.374361,-35.86825
EOL.CV.RN.030311,-5.382028,-35.880889
UTE.PE.SP.028044,-22.78501,-50.208535
PCH.PH.MT.030814,-15.9825,-55.082778
PCH.PH.MT.030813,-15.969722,-55.088333
EOL.CV.RN.031801,-5.338677,-36.112924
UTE.PE.AL.029971,-9.661843,-35.725812
EOL.CV.RN.031802,-5.377996,-36.082258
UTE.PE.PR.033941,-26.242543,-52.691646
UTE.PE.SC.029889,-28.561235,-49.264387
UTE.PE.RN.033419,-5.78959,-35.194088
UTE.PE.MT.032973,-14.628232,-57.540257
UHE.PH.ES.002781,-20.083197,-40.576644
UTE.PE.RS.030855,-30.02901,-51.220535
PCH.PH.SP.029115,-22.55,-44.8
PCH.PH.SP.029114,-22.566667,-44.863056
UTE.FL.PR.028503,-24.956515,-50.111011
UTE.GN.RN.028225,-5.37851,-36.809146
UTE.PE.GO.029262,-18.16601,-47.932535
UTE.PE.RJ.033602,-22.647399,-43.24359
EOL.CV.CE.028706,-3.431474,-38.961967
EOL.CV.MA.030714,-2.756546,-42.349436
EOL.CV.MA.030711,-2.726112,-42.586438
EOL.CV.MA.030713,-2.760571,-42.326218
UTE.PE.RN.028655,-5.870621,-35.293312
UTE.AI.SP.029929,-20.658258,-49.841535
CGH.PH.MG.028242,-22.312778,-46.198611
UTE.AI.BA.029634,-12.99372,-45.508326
UHE.PH.SP.003045,-20.028889,-48.220833
PCH.PH.SC.030410,-26.498333,-50.757222
UTE.BL.PA.030433,-2.90386,-48.727235
UTE.PE.RN.031017,-5.911339,-35.252929
UTE.PE.RO.029830,-8.70601,-63.892204
PCH.PH.MT.001579,-15.222291,-52.333204
UTE.PE.RN.032702,-5.827399,-35.172757
UTE.PE.GO.033406,-17.801728,-50.912966
UTE.PE.SP.032895,-22.966565,-46.986368
UFV.RS.SP.033181,-21.966422,-49.849558
UFV.RS.SP.033182,-21.969833,-49.853167
EOL.CV.RN.032201,-5.401335,-36.157787
UTE.AI.RN.028660,-6.22664,-35.198025
EOL.CV.BA.031796,-10.6625,-41.536158
PCH.PH.MS.034668,-17.610988,-54.832769
UHE.PH.SP.000764,-23.128611,-49.731389
PCH.PH.MS.034665,-22.922784,-55.046111
PCH.PH.RJ.000140,-22.233333,-43.083333
UTE.PE.SP.033274,-23.486028,-47.432498
UTE.PE.SP.033270,-24.001605,-46.702249
UTE.PE.SP.033273,-20.134032,-49.608812
UTE.PE.SP.033272,-21.189548,-47.746937
UFV.RS.MG.033187,-17.414222,-44.889744
CGH.PH.SC.029254,-26.795739,-52.339322
UTE.FL.PA.028485,-1.45201,-48.494535
PCH.PH.MT.000040,-14.856722,-53.29175
UFV.RS.SP.032327,-21.88835,-49.872857
UFV.RS.SP.032326,-21.88569,-49.869626
UTE.PE.RS.030218,-30.332399,-54.310535
UTE.AI.SP.031197,-23.020955,-47.026342
UFV.RS.SP.032328,-21.890974,-49.87604
PCH.PH.MT.027416,-15.835556,-54.408333
UTE.PE.AM.001387,-3.291288,-60.607479
UTE.PE.PA.027387,-1.50201,-48.616535
UTE.PE.AM.001389,-3.427954,-60.449424
UHE.PH.SC.027620,-27.133611,-51.470556
EOL.CV.RS.030343,-30.446884,-50.388826
UHE.PH.MG.027115,-18.451931,-47.985939
UHE.PH.MG.027113,-18.215,-45.259167
EOL.CV.RS.030348,-30.840661,-55.725111
EOL.CV.RS.030349,-30.848473,-55.685552
PCH.PH.RS.030636,-27.531457,-53.12626
PCH.PH.RS.030637,-27.498957,-53.154315
EOL.CV.RN.030874,-5.521111,-35.469
EOL.CV.RN.030873,-5.577778,-35.464
EOL.CV.RN.030872,-5.537553,-35.446718
EOL.CV.RN.030871,-5.569432,-35.447289
EOL.CV.RN.030870,-5.523005,-35.428529
EOL.CV.RN.030878,-4.859395,-37.310188
EOL.CV.BA.031609,-11.123883,-42.674441
CGH.PH.PR.030588,-24.474,-51.792222
PCH.PH.SC.031598,-27.459789,-50.519319
PCH.PH.MG.028218,-19.642778,-43.691111
UTE.PE.SP.031726,-22.773079,-47.36596
EOL.CV.BA.031352,-9.862764,-41.083417
EOL.CV.BA.031606,-14.437082,-42.616482
EOL.CV.BA.031607,-9.828807,-41.062351
EOL.CV.BA.031604,-11.223483,-42.693987
UTE.FL.RS.027794,-30.54001,-52.512535
PCH.PH.PR.002670,-25.166667,-50.940278
PCH.PH.SC.030172,-27.334722,-51.361111
CGH.PH.MG.001462,-21.189167,-42.569167
UTE.PE.SP.028457,-22.90201,-47.051535
UTE.AI.AL.029607,-9.54896,-35.857545
PCH.PH.MT.028853,-16.305,-55.056111
PCH.PH.SC.029712,-27.319722,-49.036667
PCH.PH.SC.029710,-27.323333,-49.026667
PCH.PH.SC.029711,-27.315556,-49.085833
PCH.PH.SC.029716,-27.316944,-49.071667
UTE.AI.SP.002019,-21.171982,-47.618868
CGH.PH.SP.029628,-23.228333,-49.463611
PCH.PH.TO.000031,-11.675,-46.672222
UTE.PE.MG.031077,-16.73101,-43.852202
EOL.CV.RS.032235,-31.015477,-55.836819
EOL.CV.RS.032236,-31.03022,-55.821877
EOL.CV.RS.032237,-31.034978,-55.84619
EOL.CV.RN.030699,-5.126111,-35.91
UFV.RS.RS.032123,-29.10279,-51.02515
PCH.PH.MT.034103,-15.725188,-52.797648
UTE.GN.MG.034300,-19.963236,-44.140381
UTE.PE.MG.031384,-19.02378,-48.322275
UTE.PE.MG.031385,-19.88336,-44.074465
UTE.PE.MG.031383,-21.48099,-44.322685
CGH.PH.MG.029271,-18.481944,-47.427222
PCH.PH.MT.035275,-15.214714,-58.6425
UTE.PE.RO.002023,-12.841565,-62.881368
UFV.RS.MG.033237,-16.302253,-43.665394
UFV.RS.MG.031237,-18.888489,-48.231454
UFV.RS.MG.031236,-20.17783,-44.12268
UFV.RS.MG.031235,-22.07576,-46.55476
UFV.RS.MG.033236,-16.309564,-43.666986
UFV.RS.MG.031233,-18.91329,-48.28731
UFV.RS.MG.031231,-18.930197,-48.29323
EOL.CV.CE.030656,-3.193587,-39.374643
CGH.PH.MG.030935,-20.794158,-42.0
CGH.PH.RS.001199,-29.116667,-53.35
UTE.PE.SC.033418,-26.634722,-48.704722
UTE.AI.SP.027367,-21.82781,-47.741035
UTE.PE.PR.029927,-25.52258,-48.508145
CGH.PH.PE.030539,-8.508333,-37.706
UTE.PE.SP.029472,-20.815732,-49.369979
UTE.PE.MG.030380,-19.785732,-42.129716
UTE.GN.RS.034066,-30.018787,-51.191646
UFV.RS.RJ.031245,-22.920568,-43.187575
UTE.PE.BA.030212,-12.694034,-38.314535
PCH.PH.PR.028846,-25.708611,-51.998056
UFV.RS.SC.031396,-27.599106,-48.503798
UFV.RS.SC.031397,-27.441322,-48.50956
UHE.PH.MT.000233,-13.318056,-57.596944
UTE.GN.CE.000162,-3.78167,-38.518235
UTE.PE.RS.033486,-29.832121,-51.16609
EOL.CV.RS.030755,-33.553017,-53.310753
EOL.CV.RS.030754,-33.664697,-53.416428
EOL.CV.RS.030756,-30.783039,-55.690572
EOL.CV.RS.030750,-30.770889,-55.662925
UTE.GN.SP.031078,-23.64609,-46.638645
UFV.RS.RN.033972,-6.034925,-35.708994
UFV.RS.RN.033973,-6.034753,-35.705736
UFV.RS.RN.033974,-6.035053,-35.701828
UTE.PE.MG.032862,-16.716722,-43.863278
UTE.PE.MG.032864,-17.215139,-46.878833
PCH.PH.PR.034949,-24.047009,-51.947083
PCH.PH.PR.034948,-24.145195,-51.945501
PCH.PH.PR.034947,-24.201108,-51.991923
PCH.PH.PR.034946,-24.244429,-51.958044
UTE.PE.RS.030685,-29.35844,-51.955625
EOL.CV.BA.033631,-10.421148,-41.39573
UTE.PE.RS.030682,-27.939899,-52.91359
PCH.PH.BA.035105,-12.548692,-45.099554
EOL.CV.RN.031642,-5.281822,-35.760136
EOL.CV.RN.031645,-5.088213,-35.871288
UTE.PE.RR.000666,1.82649,-61.11359
UTE.AI.SP.028328,-20.929462,-48.507213
UTE.AI.SP.028325,-21.85531,-48.175035
UTE.PE.AM.001591,-3.216288,-59.012479
PCH.PH.TO.032186,-9.235,-47.415556
UTE.PE.MG.029751,-17.064621,-47.100812
UTE.PE.MG.029970,-20.91319,-46.981675
UTE.PE.MG.029976,-19.461843,-44.237201
UTE.PE.MG.029974,-20.72926,-46.650249
UFV.RS.RS.031461,-29.44352,-52.00752
UTE.AI.TO.030518,-9.194065,-48.133535
UTE.PE.BA.034010,-9.447262,-40.478717
UTE.PE.AM.000972,-2.520177,-66.029146
UTE.PE.TO.032978,-10.219621,-48.341923
UTE.PE.TO.032976,-7.178056,-48.191667
CGH.PH.SC.029939,-26.5425,-53.565
UTE.PE.TO.032972,-10.102121,-48.923312
UTE.AI.SP.027950,-20.76591,-51.249235
UTE.PE.SP.029917,-23.54351,-46.626646
UTE.PE.MG.033461,-20.893917,-45.272389
UTE.PE.SP.029915,-23.52851,-46.782201
UTE.PE.SP.029914,-23.506565,-46.866646
PCH.PH.MT.026862,-16.915624,-56.165982
UTE.PE.RO.000776,-12.53334,-60.888915
UTE.GN.AL.029375,-9.512676,-35.773868
UTE.PE.RR.027143,0.94999,-60.408535
UTE.PE.PA.029240,-9.293232,-50.092479
CGH.PH.GO.028193,-16.811944,-51.705833
UTE.PE.MG.033093,-20.143787,-44.882312
UTE.PE.MG.033090,-20.13776,-44.87709
UTE.PE.MG.033095,-20.139287,-44.890257
UTE.CM.MG.028658,-19.683,-44.89
PCH.PH.MT.032693,-13.181092,-53.47246
PCH.PH.MT.032694,-14.039723,-53.841666
UTE.FL.RS.002532,-30.11001,-51.315535
UTE.PE.SC.030680,-28.59438,-49.324545
UTE.RA.PR.031225,-25.38337,-54.252595
UFV.RS.CE.033159,-4.172703,-39.151247
UFV.RS.RN.034409,-5.009619,-37.008053
UTE.PE.AL.032624,-9.648889,-35.705833
UTE.AI.MT.028601,-10.650549,-51.409238
UTE.PE.AL.032622,-9.631194,-35.699917
EOL.CV.RN.033640,-5.127397,-35.932606
EOL.CV.CE.028724,-4.363056,-37.883889
UTE.AI.SP.030032,-20.310657,-49.589831
UTE.PE.RR.026817,0.99092,-61.47208
UHE.PH.MG.000110,-21.747222,-46.602778
UTE.PE.SP.033672,-23.21351,-45.88109
UTE.PE.SP.030475,-23.506565,-46.866646
UFV.RS.PE.034150,-7.854167,-38.546667
PCH.PH.TO.029058,-11.950461,-46.755542
PCH.PH.TO.029059,-11.814167,-46.783056
PCH.PH.TO.029057,-12.152508,-46.817661
PCH.PH.SC.030432,-27.633333,-50.775556
CGH.PH.MT.030165,-13.533056,-57.796111
UTE.PE.PI.033318,-5.06601,-42.80359
UHE.PH.GO.028355,-18.066667,-47.666667
UHE.PH.GO.028352,-16.786111,-47.941944
UTE.AI.RN.028605,-6.41228,-35.046235
UTE.AI.PR.030724,-23.265897,-52.492139
UTE.GN.SP.031083,-23.64609,-46.638645
UTE.PE.MG.032054,-21.3721,-45.306928
CGH.PH.RS.002853,-29.266667,-50.75
PCH.PH.PR.034196,-25.257777,-53.428049
UTE.PE.MG.031240,-18.59297,-46.498245
PCH.PH.PR.034190,-25.442299,-53.5143
EOL.CV.CE.031829,-2.880801,-40.079546
UHE.PH.PR.000984,-26.083333,-51.65
PCH.PH.SC.000958,-26.848056,-51.879444
UFV.RS.MG.031570,-19.94447,-43.924877
UFV.RS.MG.031571,-19.930522,-43.882932
PCH.PH.SP.001025,-21.85,-48.516667
UHE.PH.MT.001066,-15.123889,-58.964722
CGH.PH.SC.029239,-27.099444,-50.117222
PCH.PH.PR.032679,-23.723333,-52.129167
UTE.PE.SC.032687,-26.47728,-49.150495
UTE.PE.SC.032869,-26.705997,-49.163213
EOL.CV.CE.030841,-3.946613,-41.123035
PCH.PH.MT.000066,-17.298889,-53.2175
PCH.PH.SP.027228,-22.283333,-46.783333
UTE.PE.GO.032928,-18.16975,-47.9545
PCH.PH.SC.031208,-27.013124,-50.160704
UTE.PE.BA.029861,-12.904065,-38.315257
UTE.RA.PR.029968,-25.547004,-54.574851
UTE.PE.MG.034065,-18.909065,-46.959701
UTE.RA.PR.029967,-25.158115,-54.268507
UTE.RA.PR.029966,-25.201082,-53.945862
CGH.PH.SP.026849,-24.005556,-47.941667
PCH.PH.MG.001361,-15.5225,-41.511111
EOL.CV.RN.030571,-5.107187,-35.889
EOL.CV.RN.030859,-5.110661,-36.086529
EOL.CV.RN.030858,-5.126487,-36.086002
UTE.PE.RO.027204,-12.050454,-62.554423
EOL.CV.RN.030856,-6.013457,-36.434334
UTE.PE.RO.000980,-9.777222,-65.540833
UTE.PE.RO.001366,-8.018787,-62.763312
UTE.PE.SC.029789,-27.092399,-52.608868
UTE.PE.ES.033097,-19.397406,-40.062147
UTE.PE.SC.029784,-28.530762,-49.30936
UTE.PE.BA.028599,-12.96701,-38.501535
PCH.PH.SC.030153,-26.444444,-50.841667
UFV.RS.PI.033127,-7.703892,-42.682337
UTE.PE.PA.001512,-1.536565,-49.240812
UTE.AI.MG.029724,-20.081565,-46.034701
EOL.CV.SC.029069,-26.618266,-51.564595
EOL.CV.SC.029065,-26.612264,-51.740138
EOL.CV.SC.029062,-28.440258,-49.570307
UFV.RS.PI.033129,-7.718204,-42.655143
UTE.AI.AL.029370,-9.62268,-36.189455
EOL.CV.RN.031102,-5.319772,-35.401302
EOL.CV.RN.031103,-5.338933,-35.408738
EOL.CV.RN.031104,-5.335231,-35.382895
CGH.PH.RJ.029877,-21.989722,-42.297222
UHE.PH.SC.002167,-26.65,-52.533333
UHE.PH.MS.033996,-19.822778,-52.254722
UTE.FL.MG.031975,-20.018811,-44.945433
EOL.CV.RN.030509,-5.262229,-35.814451
EOL.CV.RN.030508,-5.2812,-35.980425
EOL.CV.RN.030503,-5.365117,-35.861853
EOL.CV.RN.030502,-5.097025,-36.020351
EOL.CV.RN.030501,-5.44838,-35.956095
EOL.CV.RN.030500,-5.320061,-35.932223
EOL.CV.RN.030507,-5.382762,-36.008791
EOL.CV.RN.030505,-5.232349,-35.82661
EOL.CV.RN.030504,-5.397275,-35.874877
CGH.PH.MG.028721,-21.886389,-45.86
CGH.PH.MG.028720,-21.771111,-43.571389
EOL.CV.BA.030976,-14.163217,-42.48449
PCH.PH.MG.035065,-18.644163,-42.318571
UTE.PE.SC.029923,-28.646843,-49.200535
UTE.PE.SC.029921,-27.086287,-48.601923
UTE.PE.SC.029920,-26.481946,-49.076673
UTE.AI.MG.031133,-17.16916,-46.874735
UTE.PE.MA.029705,-3.52743,-44.517385
PCH.PH.RS.033830,-28.525951,-50.407641
CGH.PH.MG.029410,-17.164267,-40.929856
UTE.GN.PE.030529,-8.03524,-34.923705
UTE.PE.MG.031019,-18.964899,-49.455535
UTE.FL.MG.028477,-19.960732,-43.995257
CGH.PH.MG.002535,-20.218889,-41.993611
UTE.PE.AM.029318,-3.362676,-64.707201
UHE.PH.SP.002077,-23.154444,-49.38
UTE.PE.AM.029310,-3.029343,-60.023868
UFV.RS.MG.031219,-21.11643,-44.15462
UTE.FL.SP.028620,-22.540177,-48.799424
PCH.PH.TO.031244,-11.709843,-46.756315
UTE.CM.RS.032282,-31.450926,-53.77902
EOL.CV.CE.030670,-3.20107,-39.364715
UTE.PE.ES.029530,-20.266667,-40.286389
UFV.RS.CE.031948,-3.97646,-38.3944
UTE.AI.PE.030359,-8.67778,-35.586925
UTE.GN.SP.028004,-23.54401,-46.626535
UFV.RS.CE.031947,-3.78356,-38.80895
UFV.RS.CE.031946,-3.78356,-38.80895
UTE.PE.MG.033516,-21.721629,-43.383575
CGH.PH.RS.000592,-29.4,-53.516667
UTE.PE.PA.027037,-1.799343,-53.468312
PCH.PH.SP.026844,-20.583333,-47.783333
UTE.PE.SP.033338,-23.599067,-46.908197
UTE.PE.SP.033339,-23.685401,-46.564141
UTE.PE.SP.033332,-22.755037,-47.330357
UTE.PE.SP.033333,-23.518104,-46.292856
PCH.PH.SC.029332,-27.717778,-50.656944
UTE.PE.SP.032688,-23.185732,-46.866923
PCH.PH.PR.028791,-25.666,-51.47
UTE.PE.SP.032682,-23.574621,-48.027757
UTE.PE.SP.032681,-23.008572,-47.021561
UTE.PE.SP.032680,-23.485454,-47.434979
UTE.PE.BA.030234,-12.738174,-38.397388
UTE.PE.SP.032684,-23.526287,-47.454423
UFV.RS.GO.032002,-16.53172,-50.545139
UTE.PE.SP.030821,-23.54351,-46.626646
EOL.CV.RN.033481,-5.186621,-36.425855
EOL.CV.RN.032014,-5.520404,-35.890133
EOL.CV.RN.033480,-5.225031,-36.443674
UTE.GN.RS.028977,-29.16401,-51.169535
UTE.PE.BA.031014,-13.07336,-43.943295
UTE.PE.BA.031545,-12.967121,-38.501368
UTE.PE.RR.003029,0.99491,-61.462615
PCH.PH.MS.033915,-19.722153,-51.141181
